bed1;bed2;aimp;adfl;bso2
1.0598505207877746;0.1945126879784688;0.0;1.0;1.053472629735003
1.0190216627401285;0.0045191823405943;0.0;1.0;0.3638697990205837
1.008831446112727;0.0042932232235646;0.0;1.0;0.4176522305294163
0.7487649497552685;0.2146387639454521;0.0;1.0;1.1092994833740877
0.9987431316515998;0.0040785620623864;0.0;1.0;0.4750296123038505
0.9887557003350838;0.0038746339592671;0.0;1.0;0.5352990020718689
0.9788681433317328;0.0036809022613037;0.0;1.0;0.59775669704612
0.9690794618984157;0.0034968571482385;0.0;1.0;0.6617051526479796
0.9593886672794314;0.0033220142908266;0.0;1.0;0.7264595701121693
0.9497947806066372;0.0031559135762853;0.0;1.0;0.7913541141645228
0.4899765065481011;0.0017547266470375;0.0;1.0;0.8840080367237159
0.4949257641900011;0.0018470806810921;0.0;1.0;0.7820044018245861
0.4999250143333345;0.0019442954537811;0.0;1.0;0.6780602599958463
0.5049747619528632;0.0020466267934538;0.0;1.0;0.5731559920440236
0.5100755171241043;0.0021543439931093;0.0;1.0;0.468321828724542
0.9402968328005707;0.002998117897471;0.0;1.0;0.8557477342096956
0.9308938644725652;0.0028482120025974;0.0;1.0;0.919029319053573
0.9215849258278396;0.0027058014024676;0.0;1.0;0.9806226681794848
0.6816967137438636;0.0005807698685007;0.0;1.0;1.0781134112639432
0.6681309491403608;0.0005241448063218;0.0;1.0;1.0122396979265331
0.6614496396489572;0.0004979375660058;0.0;1.0;0.980892529653038
0.6548351432524676;0.0004730406877055;0.0;1.0;0.9509616497899958
0.648286791819943;0.0004493886533202;0.0;1.0;0.9226846817133844
0.6418039239017436;0.0004269192206542;0.0;1.0;0.8962737240374273
0.6353858846627262;0.0004055732596215;0.0;1.0;0.8719143053276094
0.6290320258160988;0.0003852945966404;0.0;1.0;0.8497645709815016
1.0932556787476468;0.0250869906049157;0.0;1.0;0.348487679620259
1.0607848918331628;0.0215089585698896;0.0;1.0;0.5945276256446449
1.0735174676836512;0.0038520154733232;0.0;1.0;0.3968412137870571
1.0627822930068147;0.0036594146996571;0.0;1.0;0.4560341270995811
0.84309157350673;0.027998501336335;0.0;1.0;1.1407667965899004
0.8516076500067981;0.0294721066698263;0.0;1.0;1.117521660128776
0.8688987348299133;0.0326560738723837;0.0;1.0;1.0647625371042588
0.8865408987143284;0.0361840153710623;0.0;1.0;1.0049213150812952
0.8954958572872004;0.0380884372326971;0.0;1.0;0.9729215216488434
0.9045412699870712;0.0400930918238917;0.0;1.0;0.939891834980922
0.913678050491991;0.042203254551465;0.0;1.0;0.9061269406833532
0.9229071217090818;0.0444244784752263;0.0;1.0;0.8719410342713334
0.9416458746138984;0.0492237988645167;0.0;1.0;0.8036459957124061
0.9511574491049478;0.0518145251205439;0.0;1.0;0.7702398133385443
0.9704697980868768;0.0574122162000486;0.0;1.0;0.7067346301759354
0.9901742659798762;0.0636146439889735;0.0;1.0;0.6501122369834526
1.0001760262422992;0.0669627831462879;0.0;1.0;0.6253005263042978
1.0102788143861607;0.0704871401539873;0.0;1.0;0.6032959526648852
1.0204836508951118;0.0741969896357761;0.0;1.0;0.5844374406479067
1.030791566560719;0.0781020943534485;0.0;1.0;0.569045630199256
1.041203602586585;0.0822127308983669;0.0;1.0;0.5574189068394706
1.05172081069352;0.086539716735123;0.0;1.0;0.5498294515588817
1.062344253225778;0.0910944386685505;0.0;1.0;0.5465193978519124
1.0730750032583616;0.0958888828090006;0.0;1.0;0.5476971403388368
1.0839141447054157;0.1009356661147375;0.0;1.0;0.5535338163238724
1.0948627724297129;0.1062480695944605;0.0;1.0;0.5641600620219791
1.1397744327812822;0.1304447566786142;0.0;1.0;0.6555976244092151
1.151287305839679;0.137310270188015;0.0;1.0;0.6905235251085212
1.1746631015607378;0.1521443436986315;0.0;1.0;0.7739001658272545
1.1865283854148867;0.1601519407354016;0.0;1.0;0.8218659957595248
1.1985135206210975;0.1685809902477912;0.0;1.0;0.8736052703568483
1.2106197177990887;0.1774536739450434;0.0;1.0;0.9287445587187796
1.0521544700767465;0.0034764439646742;0.0;1.0;0.5182339111667273
1.041632925375979;0.0033026217664405;0.0;1.0;0.5827134521098195
1.0312165961222193;0.0031374906781185;0.0;1.0;0.6487518166381591
0.71087942157107;0.0158297546577101;0.0;1.0;0.7986137080211875
0.7180600217889596;0.0166628996396949;0.0;1.0;0.6771401044389248
0.7253131533221814;0.0175398943575735;0.0;1.0;0.5540003639027785
0.7400399482932164;0.0194347859917712;0.0;1.0;0.3075250615404382
1.020904430160997;0.0029806161442126;0.0;1.0;0.7156410675945083
1.010695385859387;0.0028315853370019;0.0;1.0;0.7826926986227266
0.9905825476807852;0.0025555057666442;0.0;1.0;0.9146616974534298
0.9806767222039774;0.002427730478312;0.0;1.0;0.978350507353844
0.9611612554321184;0.0021910267566766;0.0;1.0;1.098360630730136
0.4215821486941133;3.2657528524622406e-05;0.0;1.0;0.6880002551352239
0.4173663272071722;3.102465209839128e-05;0.0;1.0;0.7627221414741271
1.0734309735727383;0.2919936746317574;0.0;1.0;0.9421825701424212
1.052069697198641;0.263524291355161;0.0;1.0;0.8793779947889332
1.0415490002266543;0.250348076787403;0.0;1.0;0.8514251497916484
0.5932675629679856;0.0141600946271016;0.0;1.0;0.3788809774021514
0.5873348873383057;0.0134520898957465;0.0;1.0;0.4436989638960361
0.5756469230802734;0.0121405111309112;0.0;1.0;0.5812789914445912
0.5698904538494707;0.0115334855743656;0.0;1.0;0.6524960094839672
0.5585496338178662;0.010408970730865;0.0;1.0;0.7960360326020034
0.5529641374796875;0.0098885221943217;0.0;1.0;0.8669337901942761
0.5474344961048907;0.0093940960846057;0.0;1.0;0.9363549202106992
0.8716583302852411;0.4876749791155531;0.0;1.0;1.2194898798506657
