bed1;bed2;aimp;adfl;bso2
1.0389842965335652;0.2378990360436521;0.0;1.0;1.1494379608986456
1.0163874900683592;0.0693386966512917;0.0;0.0;0.2286067487652054
1.1402443995942533;0.0052401822444921;0.0;1.0;0.1444696247250792
0.763967911187908;0.2378268852581187;0.0;1.0;1.2384986818050925
0.968790037296084;0.0376670176288334;0.0;0.0;0.4559740724483074
0.9513025078336756;0.0070464865953323;0.0;0.0;0.5104153939352684
0.9788681433317328;0.0036809022613037;0.0;1.0;0.59775669704612
0.9690794618984157;0.0034968571482385;0.0;1.0;0.6617051526479796
0.9593886672794314;0.0033220142908266;0.0;1.0;0.7264595701121693
0.9497947806066372;0.0031559135762853;0.0;1.0;0.7913541141645228
0.4899765065481011;0.0017547266470375;0.0;1.0;0.8840080367237159
0.4949257641900011;0.0018470806810921;0.0;1.0;0.7820044018245861
0.4999250143333345;0.0019442954537811;0.0;1.0;0.6780602599958463
0.5049747619528632;0.0020466267934538;0.0;1.0;0.5731559920440236
0.3039457369299936;5.8707227139883886e-05;0.0;0.0;0.3481017494675421
0.9402968328005707;0.002998117897471;0.0;1.0;0.8557477342096956
0.9308938644725652;0.0028482120025974;0.0;1.0;0.919029319053573
0.9215849258278396;0.0027058014024676;0.0;1.0;0.9806226681794848
0.6816967137438636;0.0005807698685007;0.0;1.0;1.0781134112639432
0.6681309491403608;0.0005241448063218;0.0;1.0;1.0122396979265331
0.6614496396489572;0.0004979375660058;0.0;1.0;0.980892529653038
0.6548351432524676;0.0004730406877055;0.0;1.0;0.9509616497899958
0.648286791819943;0.0004493886533202;0.0;1.0;0.9226846817133844
0.6418039239017436;0.0004269192206542;0.0;1.0;0.8962737240374273
0.6353858846627262;0.0004055732596215;0.0;1.0;0.8719143053276094
0.6290320258160988;0.0003852945966404;0.0;1.0;0.8497645709815016
1.7386291861084386;0.1529524059205919;0.0;0.0;-0.0613886478359062
1.0607848918331628;0.0215089585698896;0.0;1.0;0.5945276256446449
1.165851469411589;0.137883442440821;0.0;0.0;0.1456639899299355
1.0843610784683346;0.0040547531298139;0.0;1.0;0.3413813091041114
0.8346606577716628;0.0265985762695182;0.0;1.0;1.1617217415722998
0.8516076500067981;0.0294721066698263;0.0;1.0;1.117521660128776
0.8688987348299133;0.0326560738723837;0.0;1.0;1.0647625371042588
0.8865408987143284;0.0361840153710623;0.0;1.0;1.0049213150812952
0.8954958572872004;0.0380884372326971;0.0;1.0;0.9729215216488434
0.9045412699870712;0.0400930918238917;0.0;1.0;0.939891834980922
0.913678050491991;0.042203254551465;0.0;1.0;0.9061269406833532
0.9229071217090818;0.0444244784752263;0.0;1.0;0.8719410342713334
0.9416458746138984;0.0492237988645167;0.0;1.0;0.8036459957124061
0.9511574491049478;0.0518145251205439;0.0;1.0;0.7702398133385443
0.9704697980868768;0.0574122162000486;0.0;1.0;0.7067346301759354
0.9901742659798762;0.0636146439889735;0.0;1.0;0.6501122369834526
1.0001760262422992;0.0669627831462879;0.0;1.0;0.6253005263042978
1.0102788143861607;0.0704871401539873;0.0;1.0;0.6032959526648852
1.0204836508951118;0.0741969896357761;0.0;1.0;0.5844374406479067
1.030791566560719;0.0781020943534485;0.0;1.0;0.569045630199256
1.041203602586585;0.0822127308983669;0.0;1.0;0.5574189068394706
1.05172081069352;0.086539716735123;0.0;1.0;0.5498294515588817
