adbr;bfo1;cfo1;bfo2;bso3;cso1
1.0;8.89388036010972;26.504343284950064;45.68604977441614;0.4069891241208806;74.72758734116225
1.0;10.507362362903844;25.720121726253883;43.08855929660067;0.3395322932443602;70.00499216887137
1.0;10.82314579300583;20.22102370546488;46.00246778579239;0.3321759805427905;72.6960591334488
1.0;10.846651209057992;20.163900683979183;46.14903180315709;0.3335847165653857;72.86079388915587
1.0;10.868698481953734;20.110780289149886;46.29488098007904;0.3349904809491599;73.024194825965
1.0;10.90024060923722;20.03815963036641;46.51232202440356;0.3370935694050134;73.2672535432333
1.0;10.940193861164442;19.851599215340915;46.728751051484494;0.3420841358182345;74.05221168488865
1.0;10.938484626867108;19.823402690443576;46.6722538058411;0.3419840248300425;74.19473478331402
1.0;10.929969993116822;19.76258921728148;46.53220343466485;0.3409686174139011;74.50116743421896
1.0;10.86883439535906;19.69135886987969;46.31162408583113;0.3384544446265927;74.77913944440301
1.0;10.848565737742016;19.678576912041954;46.2571443990154;0.337769270609164;74.79990712755973
1.0;10.807119575420232;19.65300486929375;46.12209507800697;0.3360271871855853;74.76406170961448
1.0;10.465479146784409;19.68879043214414;46.10373958053683;0.3334328302287632;73.65913506190279
1.0;10.456820323739732;19.697604746815845;45.97046426544565;0.3316982380596911;73.61977761193708
1.0;10.444748558153998;19.70170671340076;46.09078400949409;0.3310334459772745;73.58921285045396
1.0;10.444147169380395;19.70299442896483;46.16390610405104;0.3311071016635479;73.57780289668645
0.0;9.887605568232969;19.74598786587425;46.9406492502256;0.3381929489077261;73.48448704655739
0.0;8.946675548890783;19.89512016489364;46.79718090046455;0.3381114599497971;73.54692097697118
0.0;8.769519513339095;19.936690875468663;46.768695364032375;0.3379314526775372;73.56598410481932
0.0;8.595871401726876;19.981692451274924;46.74027881142207;0.3377188954271054;73.5871461675161
0.0;7.692359012154247;22.22145224881844;46.25423228660019;0.3546717659167172;77.72453243802869
0.0;5.89914633866955;22.41544732877704;51.32925629468983;0.4565194244824246;83.77781596981494
0.0;6.908508771133701;22.405189589777528;47.90334313685347;0.4361748352467551;81.35886317938446
0.0;8.333033008669252;21.742997150715567;46.37191434918704;0.3561726696945922;77.85623098206382
0.0;8.848318964435881;21.396223718982085;46.46092845229411;0.3573023885092724;77.96089698829415
0.0;9.209425690287476;21.172684722700428;46.520632178371415;0.3580574156887299;78.03243106025396
0.0;9.84038493473231;18.927332135994977;46.43164273973212;0.4106693378835771;82.17627722718497
0.0;10.383598387620005;20.551734753865183;46.70149168648966;0.3603309234326959;78.24714401557512
