ced1;arnd;amud;asin1;asin2;bso1;bfo2;bso3;cso1;adbr;bfo1;cfo1
339.0058675424916;29.56448974651229;37.0;-0.6688997926110616;0.8644684947240285;39.013768090025934;46.757616664335856;0.3191890051991168;83.9021631037443;1.0;27.69514625171726;14.429439252118057
373.6682229890868;13.796254859674706;35.0;-0.7073539250548404;0.9999938898610408;36.00001124488585;53.42102895495523;0.4494771810799531;90.41683316378374;1.0;14.789230411355122;25.213325106790133
374.926100824452;24.355625673850057;30.0;-0.6453701367363085;0.6682783700489483;30.66463295685125;30.3377616492616;0.253232940719154;59.350196315258806;1.0;20.108457534270617;18.25006926134781
372.9990898074643;24.881702127159347;30.0;-0.6454006910202573;0.6685758810981781;30.66493178601835;30.35745485990349;0.2533202343952863;59.62425132425742;1.0;20.28669979584494;17.971557125471424
369.16074270114655;24.53841581164969;30.0;-0.6454617964901826;0.6691705822325499;30.665529132053425;30.396549691319183;0.252938281493349;60.12475822291557;1.0;20.61956060555605;17.43093803807464
365.3439153528019;24.717711297005145;30.0;-0.6455228978291634;0.6697648550978564;30.66612605975959;30.435258883365773;0.2521745180701141;60.547450081774414;1.0;20.91980629659625;16.913536603982305
364.39315424595736;24.53449013823516;30.0;-0.6455381725183928;0.6699133563525097;30.666275226059447;30.444876364830964;0.2519526008622444;60.639549497498685;1.0;20.99138215374119;16.787700929841055
321.9422441747471;26.749779194561363;32.0;-0.759931509292446;0.7122514658524535;32.71557806290977;30.965838471798;0.2830744685901901;63.083080075805576;0.0;0.2328878681249323;34.902481354703134
329.34279392740376;26.427473411760907;32.0;-0.7598144964143323;0.7135137752252684;32.71683242773991;30.916004325667124;0.2857772090828959;63.39960636091345;0.0;0.2788175958700418;34.791194657079394
331.82527716894054;26.398258200925422;32.0;-0.7597754866507823;0.7139340314881545;32.71725355299339;30.89914247670381;0.2866838449605472;63.57414061975742;0.0;0.2960587766756931;34.748784535383244
335.1463671047504;26.40938676472135;32.0;-0.759723469377991;0.7144939733428741;32.71781793359936;30.87646265521188;0.2878971686597482;63.85172765698794;0.0;0.3207167307638368;34.687701732153016
337.64499260966875;26.22475951778956;32.0;-0.7596844532325361;0.7149136296660082;32.71824362183348;30.859303563372947;0.2888105301661429;64.0867268063997;0.0;0.3405488109092194;34.63828436788197
343.4985337879368;25.67477897561218;32.0;-0.7595934049244747;0.7158918266134561;32.71924592739158;30.81876256457524;0.290952991600651;64.68635079841278;0.0;0.3917245344759452;34.50994574175272
351.06476574131364;26.39867694248753;32.0;-0.759476320938071;0.7171474463667485;32.72055539201834;31.268648931656426;0.2937309547132883;65.46347629631015;0.0;0.4689796266440249;34.315038509209195
354.438808464884;25.2986833689862;32.0;-0.7594242757120033;0.7177047539988939;32.7211453654943;31.65151954568296;0.2949741036901399;65.7988409912312;0.0;0.5080396545015294;34.2163348596254
357.8179361208875;26.21967636353225;32.0;-0.7593722256256202;0.718261602300021;32.72174025311474;32.03813853618813;0.2962225140102508;66.13560960745102;0.0;0.5503528774086842;34.10946718749021
370.5100790989315;26.714974990608702;32.0;-0.7591769945201731;0.7203456864322149;32.72400927156916;33.52197527171414;0.3009512927687059;67.43921410840086;0.0;0.7428990515360149;33.62612731730091
371.35605335883423;26.27511432766504;32.0;-0.759163976683588;0.7204843950710265;32.7241621653912;33.6228386490696;0.3012692154879111;67.52464527617751;0.0;0.7579066290022762;33.58874588024218
372.2018570104982;26.22266490591014;32.0;-0.7591509585433281;0.7206230748905411;32.72431518190618;33.72394800927636;0.3015874740583247;67.60896505438944;0.0;0.7732173795839052;33.55066020212972
373.89284033026905;26.526623272656146;32.0;-0.7591249213518417;0.7209003480490982;32.7246215085811;33.726418317878405;0.3022250001723155;67.77321227200424;0.0;0.8047730218144618;33.47233165679829
378.9587135524104;27.29435927993548;32.0;-0.7590468024899498;0.7217314752833183;32.72554132227253;33.73389410251984;0.3041456759188364;68.1988176675452;0.0;0.9073791788141174;33.21926368359548
352.1642083449666;24.37495322333647;30.0;-0.645736719978638;0.6718414320181854;30.668211981634656;30.567757879002944;0.2486971601923656;61.33037206773139;1.0;21.810098976001555;15.27891494131252
349.3779347887908;24.172779931914896;30.0;-0.6457825324247303;0.6722857280630387;30.66865828668038;30.795070157452404;0.2482956563790902;61.37250783113512;1.0;21.94012058300236;14.965579161663197
345.6845642908571;24.750344283438388;30.0;-0.6458436120697688;0.6728777462817406;30.669252985234085;31.227933766549075;0.2495584559629795;61.390178032786274;1.0;22.127988145044178;14.56980641128364
342.93104520982035;25.202288830515982;30.0;-0.6458894190910314;0.6733214773579441;30.66969872727624;31.54981733327335;0.2512419853169085;61.39340243572043;1.0;22.300612643828256;14.286547071246645
363.602733816616;32.07224308929094;33.0;-0.7506383740911691;0.804302409184235;33.53533176817324;46.99352270705148;0.4154657005217202;82.29205139111664;0.0;12.261874477483548;16.13401894632172
