ced1;arnd;amud;asin1;asin2;bso1;bfo2;bso3;cso1;adbr;bfo1;cfo1
368.466699913647;20.32649495168729;30.0;-0.6602320929188399;0.800477863143555;30.797541318152643;39.99145160968538;0.3141190622771247;70.83696527724977;0.0;0.7712263160618589;31.88516738317656
339.0058675424916;29.56448974651229;37.0;-0.6688997926110616;0.8644684947240285;39.013768090025934;46.757616664335856;0.3191890051991168;83.9021631037443;1.0;27.69514625171726;14.429439252118057
339.68965673913635;29.54398086378696;37.0;-0.6688849254255534;0.8643679400350238;39.033687382155;46.68829756840956;0.3184698015256577;83.85570078906683;1.0;27.65738298553181;14.427218132026663
375.5127269671648;14.93269164374338;29.0;-0.6209293454556221;0.4041890699741194;29.399707252586165;49.54473875834916;0.3878391643432782;77.771300603655;1.0;15.359630021169073;17.86634123506617
363.24771742706633;15.227387538244257;29.0;-0.6208509556974067;0.4032741925728411;29.398790396389654;49.22460682773249;0.3845996524646061;77.33289898128214;1.0;15.396944548053195;17.862914269623033
350.8755817301016;15.40920700078576;29.0;-0.6207568797923666;0.4021758074498924;29.397689642631285;48.83524635704838;0.3806915109249963;76.87329165059818;1.0;15.430239744962227;17.871195240193682
350.07547721899346;15.628927114879115;29.0;-0.6207411996057712;0.4019926869154528;29.397506127952195;48.76979579679111;0.3800381773302249;76.80787695319133;1.0;15.43066465832423;17.87384806749065
349.2491874367;15.65748053327236;29.0;-0.6207255191708682;0.4018095503013059;29.397322597372856;48.70418501356995;0.3793843580036923;76.74639866590704;1.0;15.42665939867632;17.87676922688977
346.600854094679;15.656544213620826;29.0;-0.620678476376465;0.4012600440536701;29.3967719103068;48.50638740863122;0.3774205017808576;76.58796279865835;1.0;15.41018703178258;17.886371304830476
345.65659819004253;15.793617750703309;29.0;-0.6206627949484388;0.4010768431939546;29.396588316199896;48.44013181127584;0.3767653190952916;76.5445054431214;1.0;15.4052101869685;17.88981179857165
342.6119767921914;16.071188920092727;29.0;-0.6206157491748054;0.4005271443855771;29.396037438727383;48.24039030056538;0.374799586327796;76.44436396011211;1.0;15.389191202803236;17.900847339062228
327.2123593290384;15.093957240858233;29.0;-0.6204432288911547;0.3985103499699985;29.39401633637497;47.49534207385733;0.3677100569726191;76.46656392445624;1.0;15.350455747933184;17.950948541347476
267.9510195378133;14.654720764660082;29.0;-0.6185749551918241;0.376571050611145;29.37203182771077;44.21410423849624;0.3474232525172498;73.62081267867705;1.0;13.465837395098209;21.192894751979743
343.51584558189217;28.94817185777501;37.0;-0.6731408035823296;0.8917926984457142;37.88611641191412;56.08263635068456;0.4351570209135332;93.71382002544637;0.0;26.5116888588632;13.991736676777428
350.44620970789026;27.934012525134367;37.0;-0.6729337131828105;0.8905223604265918;37.88329088334407;55.93773518377541;0.427557798443458;92.93901217098272;1.0;28.142640017858007;13.833425686784375
357.5658101759414;27.76581132822044;37.0;-0.6714974243439272;0.8815295149808685;37.9126872303094;51.73045756783248;0.380531809983518;90.48079334424722;1.0;28.45042333163297;13.135637699579512
342.4110346466889;29.77542399966913;37.0;-0.6688254540080618;0.8639653755719585;39.10164718591936;46.40932054082103;0.3155853812582107;83.66997118550411;1.0;27.50346821926661;14.404044536535096
343.7629080785823;29.582826861661925;37.0;-0.668795716694111;0.8637638859726304;39.12751103506605;46.26880581578165;0.3141385965499095;83.57584889962177;1.0;27.41071771958996;14.383171518766895
345.77879108835987;29.805357183850056;37.0;-0.6687511087168073;0.863461392454585;39.15436313445538;46.056741545425005;0.3119626832023209;83.43051263865917;1.0;27.275630817658435;14.339151740099044
346.44740528684696;29.64164233858542;37.0;-0.6687362388560377;0.8633604921995748;39.15980158436079;45.98570718854767;0.3112358458649616;83.3804258987603;1.0;27.224526757458325;14.32109222463354
347.11427536811976;29.337194275388647;37.0;-0.668721368727763;0.8632595574102023;39.16334601949313;45.91449899333988;0.3105082407463693;83.32927615781819;1.0;27.17569760889164;14.301188043086867
352.1642083449666;24.37495322333647;30.0;-0.645736719978638;0.6718414320181854;30.668211981634656;30.567757879002944;0.2486971601923656;61.33037206773139;1.0;21.810098976001555;15.27891494131252
349.3779347887908;24.172779931914896;30.0;-0.6457825324247303;0.6722857280630387;30.66865828668038;30.795070157452404;0.2482956563790902;61.37250783113512;1.0;21.94012058300236;14.965579161663197
345.6845642908571;24.750344283438388;30.0;-0.6458436120697688;0.6728777462817406;30.669252985234085;31.227933766549075;0.2495584559629795;61.390178032786274;1.0;22.127988145044178;14.56980641128364
340.19188814144445;25.604988634865567;30.0;-0.6459352237870919;0.6737649660383389;30.670144227143364;31.669837674093674;0.2528580249651924;61.40314678110959;1.0;22.48639707413913;14.012634844202031
363.602733816616;32.07224308929094;33.0;-0.7506383740911691;0.804302409184235;33.53533176817324;46.99352270705148;0.4154657005217202;82.29205139111664;0.0;12.261874477483548;16.13401894632172
357.647039741969;31.551489321558908;33.0;-0.7506251596755539;0.8044212371354957;33.50436426197585;47.026947787724815;0.41590433289433;82.2854059036401;0.0;12.509580751095122;15.879402069794295
331.1743110304289;31.16831180128859;33.0;-0.7505590830938041;0.8050148941438386;33.338354266885595;47.19529656946771;0.418103227980911;82.2013716384883;0.0;13.82522471526608;14.617965377988387
326.8376215219215;30.400229089585626;33.0;-0.7505326503595038;0.8052521315762554;33.26720617203554;47.26321071802959;0.4189850486967445;82.14214898802851;0.0;14.3894427829694;14.122355301677866
324.32366936795887;30.497677899107657;33.0;-0.7505194335420267;0.8053707019796744;33.23073590278615;47.29729173137917;0.41942630382051;82.10664615820849;0.0;14.680128780086507;13.877295007720594
348.44260991606245;29.49324134932966;37.0;-0.6686916276687644;0.8630575842442924;39.16441969393293;45.77155938881439;0.309050723963223;83.22316410496899;1.0;27.08803929695292;14.25618441609585
349.10398646289144;29.034715876987534;37.0;-0.6686767567380418;0.8629565458758336;39.16178206165984;45.699827127343184;0.3083208107017552;83.16787729530668;1.0;27.03945081851068;14.23123496579962
353.0303230200163;28.899660839446867;37.0;-0.6685875255370619;0.8623495909233655;39.09628584450438;45.26573212244582;0.3039251131684348;82.79414806057918;1.0;26.783883316866824;14.04863318722258
354.32200892875426;28.73554809550839;37.0;-0.6685577796638583;0.8621469966108082;39.05357555136957;45.11961335889642;0.3024536838187227;82.64935989521703;1.0;26.70263263027222;13.975838034610938
354.9644302696003;29.033116603993925;37.0;-0.6685429063261137;0.8620456477236548;39.02794929492581;45.04628569281845;0.3017168038724825;82.57239410929637;1.0;26.66156492455536;13.937493812367451
356.8774094884833;28.10249044961262;37.0;-0.6684982847084215;0.8617413941875778;38.9330850307623;44.82522430861224;0.2995014946356552;82.32123951759354;1.0;26.538020580968546;13.814594465321427
358.7678866022238;28.14130562777645;37.0;-0.668453660684125;0.8614368304246083;38.80975612148109;44.60253610955783;0.2972791683634602;82.03654534649533;1.0;26.433150395603352;13.682563652721806
361.864790259326;28.50409652104208;37.0;-0.6683792819627511;0.8609285350577248;38.53630808638143;44.22774147768074;0.2935596666030526;81.47847961070121;1.0;26.26435393889276;13.448248255604511
