2.6;1360.0;150.0;11.9;1046.0;166.0;1056.0;113.0;1692.0;1268.0;13.6;48.9;0.7578
2.0;1292.0;112.0;9.4;955.0;103.0;1174.0;92.0;1559.0;972.0;13.3;47.7;0.7255
2.2;1402.0;88.0;9.0;939.0;131.0;1140.0;114.0;1555.0;1074.0;11.9;54.0;0.7502
2.2;1376.0;80.0;9.2;948.0;172.0;1092.0;122.0;1584.0;1203.0;11.0;60.0;0.7867
4.4;1587.0;202.0;17.9;1236.0;307.0;897.0;141.0;1900.0;1400.0;7.3;63.1;0.6499
-200.0;1545.0;-200.0;22.1;1353.0;-200.0;767.0;-200.0;2058.0;1588.0;9.2;56.2;0.6561
3.1;1350.0;208.0;14.0;1118.0;187.0;912.0;122.0;1712.0;1237.0;13.2;41.7;0.632
2.7;1263.0;166.0;11.6;1037.0;216.0;969.0;143.0;1598.0;1167.0;14.3;38.4;0.6243
2.1;1206.0;114.0;10.2;986.0;143.0;1035.0;113.0;1537.0;959.0;15.0;36.5;0.6195
2.5;1252.0;140.0;11.0;1016.0;160.0;1008.0;116.0;1593.0;983.0;16.1;34.5;0.6262
2.7;1287.0;169.0;12.8;1078.0;163.0;949.0;123.0;1660.0;1061.0;16.3;35.7;0.656
2.9;1353.0;185.0;14.2;1122.0;190.0;922.0;126.0;1740.0;1139.0;15.8;37.0;0.661
3.6;1451.0;210.0;14.0;1117.0;239.0;875.0;161.0;1679.0;1387.0;18.4;33.8;0.709
2.8;1328.0;154.0;12.3;1059.0;153.0;987.0;124.0;1600.0;1101.0;19.4;31.3;0.695
2.0;1207.0;112.0;8.6;924.0;118.0;1088.0;102.0;1488.0;850.0;18.0;34.8;0.7127
2.0;1240.0;108.0;9.2;947.0;119.0;1049.0;116.0;1532.0;947.0;18.4;33.6;0.7042
2.5;1306.0;111.0;10.2;987.0;138.0;1004.0;124.0;1554.0;1078.0;17.6;35.1;0.7012
2.3;1326.0;97.0;10.6;1000.0;148.0;976.0;125.0;1602.0;1084.0;16.7;37.8;0.7117
3.2;1473.0;191.0;15.5;1163.0;227.0;831.0;148.0;1779.0;1395.0;16.1;41.0;0.7451
4.2;1609.0;258.0;19.6;1286.0;277.0;758.0;165.0;1922.0;1612.0;15.8;42.4;0.7569
4.2;1611.0;284.0;19.2;1274.0;279.0;754.0;161.0;1915.0;1697.0;15.7;44.1;0.7786
4.2;1621.0;269.0;18.3;1247.0;283.0;762.0;159.0;1860.0;1886.0;15.3;46.8;0.8091
3.1;1444.0;180.0;13.1;1089.0;214.0;844.0;143.0;1748.0;1624.0;14.6;48.6;0.806
2.6;1418.0;116.0;10.9;1010.0;172.0;892.0;130.0;1603.0;1536.0;14.7;49.3;0.8193
2.9;1534.0;93.0;11.0;1013.0;190.0;889.0;129.0;1611.0;1535.0;13.9;53.6;0.8498
2.8;1484.0;131.0;11.9;1045.0;174.0;880.0;119.0;1624.0;1530.0;14.6;51.5;0.8536
2.5;1367.0;92.0;8.6;925.0;128.0;953.0;104.0;1543.0;1337.0;12.5;58.9;0.8537
2.4;1344.0;132.0;9.7;968.0;-200.0;921.0;-200.0;1620.0;1278.0;11.6;63.4;0.8674
-200.0;1130.0;56.0;5.2;773.0;70.0;1130.0;82.0;1452.0;1051.0;12.1;61.1;0.8603
1.2;1062.0;32.0;3.7;691.0;53.0;1272.0;70.0;1377.0;929.0;11.5;63.1;0.8533
