MotorData.IsAcceleration;NVL_Recv_Storage.GL_LightBarrier;NVL_Send_Storage.ActivateStorage;MotorData.Motor_Pos2reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Storage.GL_I_Slider_OUT;NVL_Recv_Storage.GL_I_Slider_IN;NVL_Recv_Storage.GL_I_ProcessStarted;PLC_PRG.Gripper;MotorData.Motor_Pos3reached
0;1;0;0;0;6;26;0;1;0;0;1
0;1;0;0;0;-1;-5;0;1;0;0;0
0;1;0;0;0;-1;-9;0;1;0;0;0
0;1;0;0;0;-1;3;0;1;0;0;0
0;1;0;0;0;-2;-17;0;1;0;0;1
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;4;-5;0;1;0;0;0
0;1;0;0;0;4;-5;0;1;0;0;0
0;1;0;0;0;2;12;0;1;0;0;0
0;1;0;0;0;1;-5;0;1;0;0;0
0;1;0;0;0;-1;-5;0;1;0;0;0
0;1;0;0;0;-1;-9;0;1;0;0;0
0;1;0;0;0;0;-14;0;1;0;0;0
0;1;0;0;0;0;-14;0;1;0;0;0
0;1;0;0;0;0;-5;0;1;0;0;0
0;1;0;0;0;0;12;0;1;0;0;0
0;1;0;0;0;0;-5;0;1;0;0;0
0;1;0;0;0;2;-9;0;1;0;0;0
0;1;0;0;0;2;-9;0;1;0;0;0
0;1;0;0;0;2;0;0;1;0;0;0
0;1;0;0;0;-4;-12;0;1;0;0;1
0;1;0;0;0;-1;-13;0;1;0;0;1
0;1;0;0;0;-1;-10;0;1;0;0;1
0;1;0;0;0;-1;-10;0;1;0;0;1
0;1;0;0;0;-3;-11;0;1;0;0;1
0;1;0;0;-71369;-163;-166;0;1;0;1;0
0;1;0;0;0;-1;-6;0;1;0;0;1
0;1;0;0;0;-1;-16;0;1;0;0;1
0;1;0;0;0;7;22;1;0;1;0;1
0;1;0;0;0;7;26;1;0;1;0;1
0;1;0;0;0;7;22;1;0;1;0;1
0;1;0;0;0;7;22;1;0;1;0;1
0;1;0;0;0;6;12;0;1;0;0;1
0;1;0;0;0;7;25;0;1;0;0;1
0;1;0;0;0;7;25;0;1;0;0;1
0;1;0;0;0;5;17;0;1;0;0;1
0;1;0;0;0;4;23;0;1;0;0;1
0;1;0;0;0;4;23;0;1;0;0;1
0;1;0;0;0;3;14;0;1;0;0;1
0;1;0;0;-75400;-31;-385;0;1;0;1;0
0;1;1;0;0;2;-4;0;1;1;0;1
0;1;1;0;0;2;9;0;1;1;0;1
0;1;1;0;0;2;9;0;1;1;0;1
0;0;1;0;0;5;8;0;0;1;0;1
0;1;0;0;0;5;17;0;1;0;0;1
0;1;0;0;0;6;6;1;0;0;0;1
0;1;0;0;0;3;15;1;0;0;0;1
0;1;0;0;0;5;26;1;0;1;0;1
0;1;0;0;0;5;26;1;0;1;0;1
0;1;0;0;0;5;11;0;1;0;0;1
0;1;0;0;0;6;26;0;0;0;0;1
0;1;0;0;0;6;27;1;0;0;0;1
0;1;0;0;0;6;23;0;1;0;0;1
0;1;0;0;0;6;12;0;1;0;0;1
0;1;0;0;0;7;22;0;1;0;0;1
0;1;0;0;0;4;26;0;1;0;0;1
0;1;0;0;0;5;19;1;0;0;0;1
0;1;0;0;0;5;19;1;0;0;0;1
0;1;0;0;0;5;27;1;0;1;0;1
0;1;0;0;0;4;21;1;0;1;0;1
0;1;0;0;0;4;21;1;0;1;0;1
0;1;0;0;0;5;19;1;0;1;0;1
0;1;0;0;0;8;16;1;0;1;0;1
0;1;0;0;0;8;16;1;0;1;0;1
0;1;0;0;0;6;21;1;0;1;0;1
0;1;0;0;0;5;19;1;0;1;0;1
0;1;1;0;0;7;25;0;0;1;0;1
0;1;0;0;0;5;17;0;1;0;0;1
