8032;Accelerometer RUA_ accY;706.0
572;Accelerometer LUA_ accY;936.0
5384;InertialMeasurementUnit RLA Quaternion2;546.0
123;InertialMeasurementUnit RUA accX;-940.0
5118;InertialMeasurementUnit LLA magneticX;1476.0
790;InertialMeasurementUnit R-SHOE EuY;-24
7450;Accelerometer LH accY;557.0
6717;InertialMeasurementUnit RUA accX;-987.0
7556;Accelerometer RUA_ accX;60.0
1541;InertialMeasurementUnit RUA gyroZ;-78.0
4365;InertialMeasurementUnit R-SHOE EuX;28
1768;Accelerometer LWR accX;-203.0
925;Accelerometer LUA^ accX;332.0
9122;Accelerometer LWR accZ;385.0
2209;InertialMeasurementUnit LLA magneticX;300.0
9788;Accelerometer RKN^ accZ;228.0
6776;InertialMeasurementUnit RLA Quaternion1;617.0
3349;InertialMeasurementUnit RUA accY;209.0
6;Accelerometer RKN^ accZ;9.0
3539;InertialMeasurementUnit RLA Quaternion1;753.0
8709;InertialMeasurementUnit RUA gyroZ;39.0
6838;InertialMeasurementUnit LLA Quaternion3;778.0
1867;Accelerometer LWR accX;-174.0
3457;InertialMeasurementUnit RUA gyroZ;1.0
437;Accelerometer HIP accY;902.0
5991;InertialMeasurementUnit R-SHOE Body_Az;726
3689;Accelerometer RKN^ accZ;-43.0
93;Accelerometer LWR accX;-483.0
9119;InertialMeasurementUnit LLA Quaternion2;279.0
4215;InertialMeasurementUnit BACK Quaternion1;52.0
6893;InertialMeasurementUnit BACK Quaternion1;804.0
467;Accelerometer LUA_ accY;975.0
7248;Accelerometer RUA_ accX;806.0
2596;InertialMeasurementUnit R-SHOE EuY;-56
2985;InertialMeasurementUnit L-SHOE EuX;-29
170;Accelerometer LUA^ accX;335.0
7595;InertialMeasurementUnit LLA magneticX;230.0
4773;Accelerometer LH accY;1410.0
4808;Accelerometer LUA^ accX;469.0
9318;InertialMeasurementUnit R-SHOE EuY;-26
2809;InertialMeasurementUnit RUA accX;-829.0
3550;InertialMeasurementUnit L-SHOE Nav_Az;-1406
1174;Accelerometer HIP accY;1152.0
9949;InertialMeasurementUnit RUA Quaternion1;-409.0
1162;InertialMeasurementUnit RUA Quaternion1;-467.0
4711;InertialMeasurementUnit R-SHOE EuY;-76
9657;Accelerometer HIP accY;1359.0
1392;InertialMeasurementUnit RLA Quaternion1;-813.0
6433;InertialMeasurementUnit RLA Quaternion2;-29.0
6521;Accelerometer LUA^ accX;180.0
6874;Accelerometer RUA_ accX;623.0
1526;InertialMeasurementUnit L-SHOE EuX;91
1359;InertialMeasurementUnit LLA Quaternion3;-281.0
1840;InertialMeasurementUnit LLA magneticX;791.0
8307;InertialMeasurementUnit LUA magneticZ;-713.0
7150;InertialMeasurementUnit L-SHOE Nav_Az;15
7884;InertialMeasurementUnit L-SHOE Nav_Az;-135
4275;InertialMeasurementUnit R-SHOE EuY;-27
3625;InertialMeasurementUnit LLA Quaternion3;54.0
1027;Accelerometer LWR accX;-30.0
9083;InertialMeasurementUnit RLA Quaternion1;395.0
1062;InertialMeasurementUnit L-SHOE Nav_Az;-292
7337;InertialMeasurementUnit RUA Quaternion1;-310.0
7160;InertialMeasurementUnit RUA accY;212.0
6947;InertialMeasurementUnit LLA Quaternion2;223.0
6828;InertialMeasurementUnit RUA Quaternion1;-8.0
417;InertialMeasurementUnit BACK Quaternion1;-699.0
8748;Accelerometer RUA_ accY;843.0
5935;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;18
8033;InertialMeasurementUnit RUA accX;-843.0
3469;InertialMeasurementUnit R-SHOE EuY;-7
5939;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;25
2354;InertialMeasurementUnit L-SHOE EuX;-101
1130;InertialMeasurementUnit LLA accY;-402.0
2341;InertialMeasurementUnit RUA gyroZ;-331.0
8870;Accelerometer LUA_ accY;946.0
3052;Accelerometer RUA_ accY;818.0
5781;InertialMeasurementUnit L-SHOE Nav_Az;-686
9878;InertialMeasurementUnit LLA Quaternion1;-356.0
3332;InertialMeasurementUnit RUA accX;-1246.0
3767;InertialMeasurementUnit RUA Quaternion1;730.0
7089;Accelerometer HIP accY;936.0
554;InertialMeasurementUnit LLA accY;-312.0
