aimp;bed1;bed2;ced1;adfl;bso2;adbr;bfo1;cfo1;bfo2;bso3;cso1
0.0;0.1849422399042937;2.748616771548492e-06;299.6497230442289;1.0;0.9321449768970166;1.0;10.744219936960084;20.45626084430472;45.48381373442056;0.3272219120775689;72.10291149484188
0.0;0.1830928175052508;2.6111859329710672e-06;298.9338666926015;1.0;0.9651321906698116;1.0;10.755461614073228;20.418974160485217;45.55845164954923;0.3279318798114274;72.18979423317748
0.0;0.1812618893301983;2.480626636322514e-06;298.21832698185386;1.0;0.9971674689754174;1.0;10.765141789822792;20.38302099473008;45.6329073335203;0.3286410983425498;72.2758223523451
0.0;0.1794492704368963;2.356595304506388e-06;297.5031212713452;1.0;1.027974369229113;1.0;10.778402966163892;20.348265597830704;45.7071812302645;0.3293495684596054;72.36108568852252
0.0;0.1776547777325273;2.2387655392810685e-06;296.7882666852637;1.0;1.0572993198735174;1.0;10.789697813303697;20.314723312856653;45.781273782631146;0.3300572909507941;72.44566781165688
0.0;0.1758782299552021;2.126827262317015e-06;296.07378011516306;1.0;1.084913218451162;1.0;10.80070243897296;20.2823639572772;45.85518543239072;0.3307642666037791;72.52964554082291
0.0;0.1741194476556501;2.020485899201164e-06;295.35967822247324;1.0;1.110612674229885;1.0;10.81206627108766;20.2511404383348;45.92891662023754;0.3314704962056323;72.61308855974332
0.0;0.1723782531790936;1.919461604241106e-06;294.6459774409849;1.0;?;1.0;10.82314579300583;20.22102370546488;46.00246778579239;0.3321759805427905;72.6960591334488
0.0;0.1706544706473027;1.8234885240290503e-06;293.93269397930925;1.0;1.155589086030211;1.0;10.835374596354924;20.1919469066674;46.07583936760507;0.3328807204010195;72.7786119218912
0.0;0.1689479259408296;1.732314097827598e-06;293.21984382331215;1.0;1.1745953573196988;1.0;10.846651209057992;20.163900683979183;46.14903180315709;0.3335847165653857;72.86079388915587
0.0;?;1.6456983929362182e-06;292.50744273852365;1.0;1.1911463058494305;1.0;10.857720410227364;20.136855767631985;46.2220455288642;0.3342879698202322;72.94264430408754
0.0;0.1655858622146071;1.5634134732894072e-06;291.7955062725227;1.0;1.2051761035069908;1.0;10.868698481953734;20.110780289149886;46.29488098007904;0.3349904809491599;73.024194825965
0.0;0.1639300035924611;1.4852427996249368e-06;291.0840497572976;1.0;1.2166461992493771;1.0;10.87806702739126;20.085683462422573;46.36753859109368;0.3356922507350127;73.10546967327737
0.0;0.1622907035565365;1.41098065964369e-06;290.37308831158225;1.0;1.22554461675198;1.0;10.888917410141849;20.061491589342424;46.44001879514227;0.3363932799598654;73.18648586676439
0.0;0.1606677965209711;1.3404316266615057e-06;289.66263684316846;1.0;1.231885037604525;1.0;10.90024060923722;20.03815963036641;46.51232202440356;0.3370935694050134;73.2672535432333
0.0;0.1590611185557614;1.27341004532843e-06;288.95271005119474;1.0;1.2357056613141455;1.0;10.91159172229742;20.01565541901303;46.58444871000347;0.3377931198509656;73.34777633002174
0.0;0.1574705073702038;1.2097395430620083e-06;288.2433224284114;1.0;1.2370678535175;1.0;?;19.9939483435049;46.6563992820177;0.3384919320774373;73.42805177694328
0.0;0.1558958022965017;1.1492525659089082e-06;287.53448826342265;1.0;1.2360546660314176;1.0;10.933038383537696;19.97304156768949;46.72817416947424;0.3391900068633464;73.5080718358716
0.0;0.1543368442735367;1.0917899376134629e-06;286.8262216429059;1.0;1.2327691612368157;1.0;10.937605684892144;19.95305234310112;46.799773800355965;0.3398873449868088;73.58782338150104
0.0;0.1527934758308013;1.0372004407327897e-06;286.118536453808;1.0;1.227332632343123;1.0;10.937184228215488;19.9340801737062;46.87119860160317;0.3405839472251361;73.66728876545965
0.0;0.1512655410724933;9.8534041869615e-07;285.41144638551907;0.0;1.2149527754723806;1.0;10.938031052790963;19.916028011842563;46.8425707690812;0.3411787237542154;73.74631756270436
0.0;0.1497528856617684;9.360733977613426e-07;284.70496493202427;0.0;1.1911585067696175;1.0;10.93970836969438;19.89879285533481;?;0.3415961479103258;73.82462446676345
0.0;0.1482553568051507;8.892697278732755e-07;283.99910539403334;0.0;1.156630444318626;1.0;10.940580657540494;19.882326778576623;46.785522924939286;?;73.90191302189595
0.0;0.1467728032370992;8.448062414796117e-07;283.29388088108834;0.0;1.1121276505400377;1.0;10.938482046266248;19.866647998090723;46.75710257595927;0.3420245164347817;73.97787863804864
0.0;0.1453050752047282;8.025659294056311e-07;282.5893043136498;0.0;1.0584771216917024;1.0;10.940193861164442;19.851599215340915;46.728751051484494;0.3420841358182345;74.05221168488865
0.0;0.1438520244526809;7.624376329353495e-07;281.8853884251615;0.0;0.9965630777572474;1.0;10.939727197220815;19.83719154408435;46.70046818386047;0.3420658024263996;74.1246005653364
0.0;0.1424135042081541;7.243157512885821e-07;281.1821457640942;0.0;0.9273159077712302;1.0;10.938484626867108;19.823402690443576;46.6722538058411;0.3419840248300425;74.19473478331402
0.0;0.1409893691660726;6.880999637241529e-07;280.47958869596795;0.0;0.8517013867927444;1.0;10.937312600592406;19.810191355018617;46.64410775058772;0.3418506260671034;74.26230795888199
0.0;0.1395794754744118;6.536949655379453e-07;279.7777294053545;0.0;0.7707097864218174;1.0;10.93543781780652;19.79754056028284;46.61602985166808;0.3416752385255678;74.32702075888729
0.0;?;6.21010217261048e-07;279.0765798978581;?;0.6853452148433655;1.0;10.934089647629596;19.78540313686596;46.58801994305537;0.3414657097077685;74.38858372227216
0.0;0.1368018439124711;5.899597063979956e-07;278.376152002077;0.0;0.5966152369416163;1.0;10.932701748258134;19.7737500363804;46.56007785912726;0.3412284330497392;74.44671990447394
0.0;0.1354338254733464;5.604617210780958e-07;277.67645737154413;0.0;0.5055208761920379;1.0;10.929969993116822;19.76258921728148;46.53220343466485;?;?
0.0;0.1340794872186129;5.32438635024191e-07;276.9775074866481;0.0;0.4130470628909471;1.0;10.924856664831026;19.75195730870698;46.5043965048517;0.3406905066249;74.55168181891621
0.0;0.1327386923464268;5.058167032729815e-07;276.2793136565346;0.0;0.3201536225035833;1.0;10.920069064469724;19.741818785294075;46.47665690527296;0.3403975583104925;74.59803806458773
0.0;?;4.805258681093324e-07;275.58188702098795;0.0;0.2277668483116427;?;10.91500348299802;19.73215601903048;46.44898447191421;0.3400925895918959;74.64003257295619
0.0;0.1300971923687329;?;274.88523855229374;0.0;0.1367717533634862;1.0;?;19.72290671922304;46.42137904116064;0.3397778956739343;74.67748480538441
0.0;0.1287962204450455;?;274.1893790570819;0.0;0.0480049872942031;1.0;10.902785940946154;19.7141818379401;46.39384044979597;0.3394553463595439;74.7102386990422
0.0;0.1275082582405951;4.119908661702389e-07;273.4943191781513;0.0;-0.037751365649749;1.0;10.891393524113928;?;46.36636853500158;0.3391264653012769;74.73816383383006
0.0;0.1262331756581891;3.913913228617269e-07;272.800069396275;0.0;-0.1197754117383879;1.0;10.879778521310085;19.69843830555186;46.3389631343554;0.3387924941238219;74.76115634524545
0.0;0.1249708439016072;3.718217567186406e-07;272.1066400319877;0.0;-0.1974101121373257;?;10.86883439535906;?;?;0.3384544446265927;74.77913944440301
0.0;0.1237211354625912;3.5323066888270853e-07;271.4140412473544;0.0;-0.270067184482758;1.0;10.85919163921009;19.684736534945653;46.284351227797096;0.3381131413214437;74.79206356569453
0.0;0.1224839241079653;3.355691354385731e-07;270.7222830477202;0.0;-0.337230166524101;1.0;10.848565737742016;19.678576912041954;46.2571443990154;0.337769270609164;74.79990712755973
0.0;0.1212590848668856;?;?;0.0;-0.3984566665861786;1.0;10.840973633775818;19.672778654724763;46.23000343864094;0.3374233669527396;74.80267608860069
0.0;0.1200464940182167;3.028511447333122e-07;269.3413276516118;?;-0.4533797626097953;1.0;10.833809224604233;19.66731289924746;46.202928186220426;0.3370758759728917;74.8004035747725
0.0;0.1188460290780346;2.877085874966466e-07;268.652149697735;0.0;-0.5017086801901717;1.0;10.825597429037105;19.662191155624804;46.17591848169141;0.3367271608502861;74.79314927391651
0.0;0.1176575687872542;2.733231581218143e-07;267.96385081742903;0.0;-0.5432286142953094;1.0;10.816014865521993;19.65743350707484;46.148974165381446;0.3363775175405131;74.78099860984172
0.0;0.1164809930993817;2.596570002157236e-07;267.2764402580761;0.0;-0.5777998869302758;1.0;10.807119575420232;19.65300486929375;46.12209507800697;0.3360271871855853;74.76406170961448
0.0;0.1153161831683879;2.466741502049374e-07;266.5899271204703;0.0;-0.6053563617632167;1.0;10.796531774523904;19.64893478936979;46.0952810606725;0.3356763643088386;74.74247217989674
