99;22;-24;676.0;-976.0;296.0;-13;952.0;477.0;802;-145.0;601.0;1000.0;149.0;121.0;990.0;99.0;500.0;226.0;-426.0;1135.0;-992.0;1289.0;75;-686.0;395.0;500.0;-16.0;-250.0;-857.0
99;17;-24;694.0;-972.0;290.0;9;946.0;526.0;790;118.0;635.0;439.0;72.0;149.0;980.0;359.0;493.0;229.0;-324.0;934.0;-358.0;1005.0;74;-681.0;305.0;160.0;97.0;-230.0;-342.0
99;21;-24;687.0;-973.0;292.0;-8;956.0;516.0;802;-15.0;624.0;413.0;24.0;126.0;982.0;342.0;500.0;229.0;-350.0;934.0;-345.0;996.0;74;-686.0;322.0;-18.0;125.0;-260.0;-312.0
-151;30;-54;637.0;-1155.0;236.0;78;1014.0;332.0;866;-667.0;649.0;326.0;-141.0;567.0;1198.0;258.0;529.0;87.0;-384.0;981.0;60.0;1283.0;69;-793.0;418.0;870.0;158.0;-435.0;-85.0
91;15;-27;-165.0;-979.0;130.0;0;988.0;-624.0;780;14.0;-573.0;662.0;-824.0;-70.0;1014.0;635.0;-232.0;31.0;-617.0;847.0;-435.0;911.0;28;-57.0;596.0;13.0;514.0;-593.0;165.0
91;17;-28;-162.0;-973.0;134.0;45;1004.0;-629.0;851;-36.0;-576.0;666.0;-817.0;-89.0;1011.0;663.0;-242.0;32.0;-597.0;724.0;-490.0;907.0;17;-32.0;609.0;67.0;535.0;-579.0;-136.0
-26;266;-67;28.0;-1338.0;249.0;227;1182.0;-632.0;1494;-289.0;360.0;506.0;828.0;-89.0;1077.0;1105.0;25.0;335.0;586.0;721.0;-251.0;1149.0;49;229.0;579.0;48.0;-725.0;662.0;-210.0
-41;869;-34;22.0;-719.0;171.0;-1036;1180.0;-620.0;906;-100.0;450.0;155.0;829.0;-5.0;805.0;1058.0;-29.0;211.0;505.0;954.0;-289.0;980.0;153;284.0;205.0;502.0;-737.0;723.0;-296.0
-40;37;-73;-142.0;-1169.0;275.0;-347;712.0;-616.0;1756;-290.0;256.0;451.0;745.0;1586.0;1466.0;795.0;-173.0;221.0;656.0;1105.0;-198.0;1362.0;43;427.0;461.0;79.0;-695.0;740.0;-151.0
-49;1194;-44;328.0;-941.0;203.0;-3173;343.0;-350.0;4726;-429.0;483.0;376.0;822.0;-397.0;844.0;894.0;-35.0;234.0;533.0;1019.0;-44.0;1352.0;57;394.0;449.0;-433.0;-612.0;716.0;-163.0
-50;19;-26;159.0;-883.0;175.0;-6;951.0;-604.0;1373;711.0;370.0;322.0;870.0;100.0;943.0;899.0;130.0;145.0;651.0;838.0;-340.0;972.0;52;167.0;370.0;-298.0;-643.0;704.0;-346.0
-20;35;-12;384.0;-931.0;287.0;60;988.0;-540.0;1409;-942.0;472.0;318.0;837.0;-16.0;1017.0;926.0;123.0;338.0;514.0;1073.0;-150.0;1137.0;51;62.0;554.0;438.0;-605.0;653.0;-339.0
161;16;-79;-681.0;-1267.0;316.0;487;813.0;-137.0;1129;-426.0;-522.0;177.0;86.0;1018.0;1555.0;847.0;-537.0;311.0;493.0;1077.0;-284.0;1336.0;12;808.0;481.0;173.0;-144.0;521.0;128.0
-152;38;-49;663.0;-968.0;143.0;3;895.0;-112.0;900;676.0;709.0;418.0;140.0;-420.0;836.0;965.0;557.0;-28.0;-234.0;838.0;-177.0;862.0;114;755.0;396.0;-1003.0;55.0;-222.0;-374.0
125;21;-30;-656.0;-1014.0;980.0;-64;984.0;499.0;84;-653.0;-715.0;168.0;-573.0;47.0;443.0;365.0;-286.0;353.0;168.0;820.0;-179.0;990.0;54;-570.0;436.0;-2004.0;175.0;69.0;-185.0
137;-507;-21;9.0;-439.0;879.0;467;856.0;-598.0;801;799.0;-291.0;397.0;-809.0;-7.0;-176.0;469.0;-197.0;617.0;-691.0;1018.0;-205.0;1090.0;-16;375.0;261.0;448.0;661.0;-852.0;-320.0
-155;16;-26;696.0;-979.0;489.0;27;937.0;271.0;800;13.0;440.0;526.0;-6.0;54.0;895.0;-84.0;396.0;63.0;-520.0;836.0;-534.0;825.0;88;798.0;447.0;-3.0;228.0;-558.0;-526.0
-145;21;-25;641.0;-1038.0;492.0;34;999.0;379.0;862;158.0;724.0;526.0;254.0;78.0;899.0;333.0;535.0;217.0;-249.0;960.0;-330.0;1061.0;54;745.0;546.0;-183.0;55.0;-180.0;-184.0
23;36;-72;-247.0;-1041.0;213.0;56;873.0;-687.0;535;723.0;-490.0;445.0;-847.0;-65.0;924.0;606.0;-181.0;38.0;-501.0;933.0;-113.0;894.0;184;85.0;416.0;-94.0;669.0;-628.0;-410.0
-30;142;-40;44.0;-122.0;553.0;6;946.0;-601.0;538;958.0;-247.0;549.0;-805.0;809.0;-138.0;561.0;-266.0;707.0;-703.0;830.0;-295.0;954.0;-98;407.0;519.0;-687.0;665.0;-847.0;-286.0
-172;18;-39;584.0;-993.0;547.0;-29;1025.0;292.0;497;-2.0;626.0;378.0;-268.0;152.0;895.0;72.0;220.0;172.0;-443.0;962.0;-168.0;1044.0;45;858.0;561.0;-19.0;266.0;-508.0;-76.0
116;25;-27;697.0;-570.0;584.0;219;910.0;589.0;806;38.0;692.0;325.0;657.0;108.0;351.0;297.0;1.0;556.0;-160.0;962.0;-276.0;975.0;-7;609.0;290.0;-118.0;-94.0;208.0;-270.0
