device;co;humidity;light;lpg;motion;smoke;temp
b8:27:eb:bf:9d:51;0.0047181196994945;51.9;False;0.0073834339275536;False;0.0196501974951587;22.2
b8:27:eb:bf:9d:51;0.0047537867190549;52.0;False;0.0074237691532796;False;0.0197648857480691;22.2
b8:27:eb:bf:9d:51;0.0047684672705125;51.5;False;0.0074403468013625;False;0.0198120345850173;22.1
b8:27:eb:bf:9d:51;0.0047671240495326;51.7;False;0.007438830589749;False;0.0198077219978969;22.1
b8:27:eb:bf:9d:51;0.0047711466830052;51.6;False;0.0074433709370105;False;0.019820636365685;22.1
b8:27:eb:bf:9d:51;0.0047537867190549;51.7;False;0.0074237691532796;False;0.0197648857480691;22.1
b8:27:eb:bf:9d:51;0.0047273148764611;51.7;False;0.0073938406414498;False;0.0196797836265408;22.2
b8:27:eb:bf:9d:51;0.0047644685376851;51.5;False;0.0074358327322749;False;0.0197991953160364;22.1
b8:27:eb:bf:9d:51;0.0047431882966368;51.5;False;0.0074117923459575;False;0.0197308267243241;22.2
b8:27:eb:bf:9d:51;0.0047365306260429;51.4;False;0.0074042650223532;False;0.0197094228315566;22.1
b8:27:eb:bf:9d:51;0.0047378639584144;51.6;False;0.0074057727544563;False;0.0197137099386221;22.2
b8:27:eb:bf:9d:51;0.0047551256278988;51.7;False;0.0074252816690803;False;0.0197691872286584;22.1
b8:27:eb:bf:9d:51;0.0047671240495326;51.7;False;0.007438830589749;False;0.0198077219978969;22.1
b8:27:eb:bf:9d:51;0.0047845399375022;51.8;False;0.0074584802821034;False;0.0198636166008352;22.2
b8:27:eb:bf:9d:51;0.004775190269751;51.7;False;0.0074479338672547;False;0.0198336155086663;22.1
b8:27:eb:bf:9d:51;0.0047858569977237;51.7;False;0.0074599654663097;False;0.0198678416953624;22.1
b8:27:eb:bf:9d:51;0.0047858569977237;51.7;False;0.0074599654663097;False;0.0198678416953624;22.1
b8:27:eb:bf:9d:51;0.0047805043426883;51.7;False;0.0074539288355039;False;0.01985066887262;22.1
b8:27:eb:bf:9d:51;0.0047805043426883;51.7;False;0.0074539288355039;False;0.01985066887262;22.1
b8:27:eb:bf:9d:51;0.0048510490887035;49.6;False;0.0075333389025806;False;0.0200766477407693;21.8
b8:27:eb:bf:9d:51;0.0047551256278988;51.5;False;0.0074252816690803;False;0.0197691872286584;22.0
b8:27:eb:bf:9d:51;0.0048047518645231;51.7;False;0.0074812598560024;False;0.0199284268855408;22.0
b8:27:eb:bf:9d:51;0.004768505629188;51.7;False;0.0074403900984368;False;0.0198121577365205;22.1
b8:27:eb:bf:9d:51;0.004752439574164;51.5;False;0.0074222472145968;False;0.0197605575298282;22.2
b8:27:eb:bf:9d:51;0.0047724595128033;51.7;False;0.007444852499089;False;0.0198248505731607;22.1
b8:27:eb:bf:9d:51;0.0047778018305283;51.8;False;0.0074508802793294;False;0.0198419967935251;22.1
b8:27:eb:bf:9d:51;0.0047697622192191;51.6;False;0.0074418084119791;False;0.0198161919262933;22.2
b8:27:eb:bf:9d:51;0.004741826807948;51.9;False;0.0074102532517054;False;0.0197264501998404;22.3
b8:27:eb:bf:9d:51;0.0047858569977237;51.8;False;0.0074599654663097;False;0.0198678416953624;22.1
b8:27:eb:bf:9d:51;0.0047604456809743;51.7;False;0.0074312903728097;False;0.0197862761177747;22.1
b8:27:eb:bf:9d:51;0.0047591433251118;51.5;False;0.0074298196061409;False;0.0197820931370426;22.1
b8:27:eb:bf:9d:51;0.0047724595128033;51.8;False;0.007444852499089;False;0.0198248505731607;22.1
b8:27:eb:bf:9d:51;0.0047778018305283;51.9;False;0.0074508802793294;False;0.0198419967935251;22.1
b8:27:eb:bf:9d:51;0.0047738044593087;51.5;False;0.0074463701888013;False;0.0198291676026429;22.1
b8:27:eb:bf:9d:51;0.0047631635017222;51.7;False;0.0074343592831661;False;0.0197950045316619;22.1
b8:27:eb:bf:9d:51;0.0047325992328565;51.8;False;0.0073998187197908;False;0.0196967804977652;22.2
b8:27:eb:bf:9d:51;0.0047644302162776;51.6;False;0.007435789467132;False;0.0197990722604978;22.1
b8:27:eb:bf:9d:51;0.0047698513029273;51.7;False;0.0074419089568637;False;0.0198164779138096;22.1
b8:27:eb:bf:9d:51;0.0047644685376851;51.7;False;0.0074358327322749;False;0.0197991953160364;22.1
b8:27:eb:bf:9d:51;0.0047724595128033;51.7;False;0.007444852499089;False;0.0198248505731607;22.1
b8:27:eb:bf:9d:51;0.0047738044593087;51.7;False;0.0074463701888013;False;0.0198291676026429;22.1
b8:27:eb:bf:9d:51;0.0047604839656032;51.5;False;0.0074313336064331;False;0.0197863990785907;22.2
b8:27:eb:bf:9d:51;0.0047778018305283;51.6;False;0.0074508802793294;False;0.0198419967935251;22.1
b8:27:eb:bf:9d:51;0.0047778018305283;51.7;False;0.0074508802793294;False;0.0198419967935251;22.1
b8:27:eb:bf:9d:51;0.0047805043426883;51.7;False;0.0074539288355039;False;0.01985066887262;22.1
b8:27:eb:bf:9d:51;0.0047591050528563;51.6;False;0.0074297763831232;False;0.0197819702080981;22.1
b8:27:eb:bf:9d:51;0.004741826807948;51.9;False;0.0074102532517054;False;0.0197264501998404;22.3
b8:27:eb:bf:9d:51;0.0047751394915225;51.7;False;0.0074478765738839;False;0.0198334525357189;22.1
b8:27:eb:bf:9d:51;0.0047724979083376;51.7;False;0.0074448958277368;False;0.0198249738195569;22.1
b8:27:eb:bf:9d:51;0.0047286188798138;51.8;False;0.0073953160040031;False;0.0196839782900207;22.2
b8:27:eb:bf:9d:51;0.0047418532445295;51.9;False;0.0074102831380901;False;0.0197265351833209;22.3
b8:27:eb:bf:9d:51;0.0047724595128033;51.7;False;0.007444852499089;False;0.0198248505731607;22.1
b8:27:eb:bf:9d:51;0.0047778018305283;51.7;False;0.0074508802793294;False;0.0198419967935251;22.1
b8:27:eb:bf:9d:51;0.0047286452319026;51.9;False;0.0073953458178623;False;0.0196840630556085;22.2
b8:27:eb:bf:9d:51;0.0047326256104045;51.8;False;0.0073998485555091;False;0.0196968653290223;22.2
b8:27:eb:bf:9d:51;0.0047858569977237;51.7;False;0.0074599654663098;False;0.0198678416953624;22.1
b8:27:eb:bf:9d:51;0.0047405934162766;51.9;False;0.0074088588591427;False;0.0197224851984602;22.3
b8:27:eb:bf:9d:51;0.0047591050528563;51.7;False;0.0074297763831232;False;0.0197819702080981;22.2
b8:27:eb:bf:9d:51;0.004741826807948;51.9;False;0.0074102532517054;False;0.0197264501998404;22.3
