device;co;humidity;light;lpg;motion;smoke;temp
b8:27:eb:bf:9d:51;0.0048524562239945;50.8;False;0.0075349196094121;False;0.0200811476454213;22.2
b8:27:eb:bf:9d:51;0.0048400855471052;52.1;False;0.0075210186498806;False;0.0200415770544955;22.5
00:0f:00:70:91:0a;0.0027009829693593;63.0;False;0.0049319175017362;False;0.0127695611381079;6.800000190734863
b8:27:eb:bf:9d:51;0.0048524215303587;50.9;False;0.0075348806378064;False;0.0200810367015512;21.8
b8:27:eb:bf:9d:51;0.0048318717437754;51.8;False;0.0075117833505527;False;0.020015290528299;22.2
b8:27:eb:bf:9d:51;0.0048593350714777;51.9;False;0.0075426451456785;False;0.02010314137587;22.5
b8:27:eb:bf:9d:51;0.0049079876186059;51.7;False;0.007597200107158;False;0.0202584968350264;22.5
b8:27:eb:bf:9d:51;0.0048607102039201;52.0;False;0.0075441891745677;False;0.0201075372361942;22.4
b8:27:eb:bf:9d:51;0.004852475949987;51.8;False;0.0075349417677242;False;0.020081210725439;22.2
b8:27:eb:bf:9d:51;0.0048469245699355;51.8;False;0.0075287048894342;False;0.0200634561543376;22.1
b8:27:eb:bf:9d:51;0.0050148958158165;50.8;False;0.0077165560128025;False;0.0205986497208489;22.2
b8:27:eb:bf:9d:51;0.0048318913737628;51.8;False;0.0075118054269647;False;0.0200153533619883;22.2
b8:27:eb:bf:9d:51;0.0048745408555643;50.2;False;0.0075597118227908;False;0.0201517337232859;22.4
b8:27:eb:bf:9d:51;0.0048455539124078;49.6;False;0.0075271646756203;False;0.0200590717697767;22.0
b8:27:eb:bf:9d:51;0.0048237861019404;51.9;False;0.0075026879091069;False;0.0199894042345911;22.3
b8:27:eb:bf:9d:51;0.0048912013994391;49.8;False;0.0075783943973852;False;0.020204935439421;22.0
b8:27:eb:bf:9d:51;0.0048579256466937;52.0;False;0.0075410624871757;False;0.0200986356004594;22.5
b8:27:eb:bf:9d:51;0.0048318717437754;51.8;False;0.0075117833505527;False;0.020015290528299;22.2
b8:27:eb:bf:9d:51;0.0048414347549255;51.9;False;0.0075225352350186;False;0.0200458939366155;22.3
b8:27:eb:bf:9d:51;0.0048552024669213;51.9;False;0.0075380042390162;False;0.0200899290537125;22.5
b8:27:eb:bf:9d:51;0.0048745408555643;51.9;False;0.0075597118227908;False;0.0201517337232859;22.5
b8:27:eb:bf:9d:51;0.0049946710978715;48.9;False;0.0076940308620936;False;0.0205344275669833;22.2
b8:27:eb:bf:9d:51;0.0048346046203651;51.8;False;0.0075148565784832;False;0.0200240376436552;22.3
b8:27:eb:bf:9d:51;0.0048566600187382;52.0;False;0.0075396411914709;False;0.0200945892744448;22.3
b8:27:eb:bf:9d:51;0.0048580002101816;52.0;False;0.0075411462185132;False;0.0200988739791396;22.5
b8:27:eb:bf:9d:51;0.0048400855471052;51.8;False;0.0075210186498806;False;0.0200415770544955;22.3
b8:27:eb:bf:9d:51;0.0048318913737628;52.0;False;0.0075118054269647;False;0.0200153533619883;22.3
b8:27:eb:bf:9d:51;0.0048620609116773;52.1;False;0.0075457056612667;False;0.0201118547434336;22.4
b8:27:eb:bf:9d:51;0.0048442033871052;52.0;False;0.0075256469666058;False;0.0200547515073856;22.4
b8:27:eb:bf:9d:51;0.0048926219098616;52.0;False;0.0075799864950296;False;0.0202094696141832;22.4
b8:27:eb:bf:9d:51;0.0048662251126679;52.0;False;0.0075503802217331;False;0.0201251638038531;22.4
