device;co;humidity;light;lpg;motion;smoke;temp
b8:27:eb:bf:9d:51;0.0048414347549255;51.8;False;0.0075225352350186;False;0.0200458939366155;22.2
b8:27:eb:bf:9d:51;0.0048469245699355;51.9;False;0.0075287048894342;False;0.0200634561543376;22.5
b8:27:eb:bf:9d:51;0.0048386974470605;52.7;False;0.0075194582256617;False;0.0200371354486201;22.1
b8:27:eb:bf:9d:51;0.0048786923576481;51.9;False;0.0075643688278266;False;0.0201649944762089;22.5
b8:27:eb:bf:9d:51;0.0048676373013279;51.9;False;0.0075519652352758;False;0.0201296766639281;22.5
b8:27:eb:bf:9d:51;0.0048593350714777;51.9;False;0.0075426451456785;False;0.02010314137587;22.5
b8:27:eb:bf:9d:51;0.0048634369294563;51.9;False;0.0075472504445922;False;0.0201162528732959;22.5
b8:27:eb:bf:9d:51;0.0048607102039201;52.0;False;0.0075441891745677;False;0.0201075372361942;22.4
b8:27:eb:bf:9d:51;0.0048828729114213;52.0;False;0.0075690573144887;False;0.0201783454349003;22.5
b8:27:eb:bf:9d:51;0.0048745808362822;52.0;False;0.0075597566769459;False;0.0201518614421729;22.5
b8:27:eb:bf:9d:51;0.0048745408555643;52.0;False;0.0075597118227908;False;0.0201517337232859;22.4
b8:27:eb:bf:9d:51;0.0048800737788083;52.0;False;0.0075659182130913;False;0.020169406451243;22.4
b8:27:eb:bf:9d:51;0.004875975649886;52.0;False;0.0075613214472286;False;0.0201563170420838;22.4
b8:27:eb:bf:9d:51;0.0048745408555643;51.9;False;0.0075597118227908;False;0.0201517337232859;22.5
b8:27:eb:bf:9d:51;0.0048731612317109;52.0;False;0.0075581639677698;False;0.020147326352328;22.5
b8:27:eb:bf:9d:51;0.0048731810543313;52.1;False;0.0075581862084164;False;0.0201473896800323;22.3
b8:27:eb:bf:9d:51;0.0048579256466937;52.0;False;0.0075410624871757;False;0.0200986356004594;22.5
b8:27:eb:bf:9d:51;0.0048717472037065;52.0;False;0.0075565773875766;False;0.0201428087789691;22.5
b8:27:eb:bf:9d:51;0.0048538488549522;52.0;False;0.007536483897959;False;0.0200856008744013;22.6
b8:27:eb:bf:9d:51;0.0048552024669213;51.9;False;0.0075380042390162;False;0.0200899290537125;22.5
b8:27:eb:bf:9d:51;0.0048648481895219;52.0;False;0.0075488346670234;False;0.0201207633534044;22.5
b8:27:eb:bf:9d:51;0.0048565514182895;51.8;False;0.0075395192287801;False;0.0200942420579129;22.3
b8:27:eb:bf:9d:51;0.0048662650151192;51.9;False;0.0075504250092278;False;0.02012529132219;22.3
b8:27:eb:bf:9d:51;0.0048566600187382;52.0;False;0.0075396411914709;False;0.0200945892744448;22.3
b8:27:eb:bf:9d:51;0.0048580002101816;52.0;False;0.0075411462185132;False;0.0200988739791396;22.5
b8:27:eb:bf:9d:51;0.0048772764875949;51.9;False;0.0075627806791715;False;0.0201604721838528;22.3
b8:27:eb:bf:9d:51;0.0048800737788083;52.1;False;0.0075659182130913;False;0.020169406451243;22.4
b8:27:eb:bf:9d:51;0.0048620609116773;52.1;False;0.0075457056612667;False;0.0201118547434336;22.4
b8:27:eb:bf:9d:51;0.0048442033871052;52.0;False;0.0075256469666058;False;0.0200547515073856;22.4
