device;co;humidity;light;lpg;motion;smoke;temp
b8:27:eb:bf:9d:51;0.0048510490887035;52.1;False;0.0075333389025806;False;0.0200766477407693;22.5
b8:27:eb:bf:9d:51;0.0048387171088759;52.1;False;0.0075194803292363;False;0.0200371983639998;22.4
b8:27:eb:bf:9d:51;0.0048745808362822;51.5;False;0.0075597566769459;False;0.0201518614421729;22.5
b8:27:eb:bf:9d:51;0.0048469245699355;51.5;False;0.0075287048894342;False;0.0200634561543376;22.5
b8:27:eb:bf:9d:51;0.0048898946982872;51.7;False;0.0075769297433989;False;0.0202007642720012;22.4
b8:27:eb:bf:9d:51;0.004885653995797;51.8;False;0.0075721756827053;False;0.0201872256285053;22.4
b8:27:eb:bf:9d:51;0.0048801138116122;51.8;False;0.0075659631115912;False;0.0201695343035519;22.4
b8:27:eb:bf:9d:51;0.0048579256466937;51.8;False;0.0075410624871757;False;0.0200986356004594;22.2
b8:27:eb:bf:9d:51;0.0048662251126679;51.7;False;0.0075503802217331;False;0.0201251638038531;22.2
b8:27:eb:bf:9d:51;0.0048552024669213;51.6;False;0.0075380042390162;False;0.0200899290537125;22.2
b8:27:eb:bf:9d:51;0.004885653995797;51.8;False;0.0075721756827053;False;0.0201872256285053;22.3
b8:27:eb:bf:9d:51;0.0048940480226962;52.1;False;0.007581584743209;False;0.0202140213705187;22.4
b8:27:eb:bf:9d:51;0.0048800737788083;52.0;False;0.0075659182130913;False;0.020169406451243;22.3
b8:27:eb:bf:9d:51;0.0048801138116122;51.9;False;0.0075659631115912;False;0.0201695343035519;22.3
b8:27:eb:bf:9d:51;0.0048787704887589;51.9;False;0.0075644564619728;False;0.0201652440184801;22.3
b8:27:eb:bf:9d:51;0.0048884568022186;51.9;False;0.0075753179106622;False;0.0201961740198341;22.3
b8:27:eb:bf:9d:51;0.0048856139108304;51.9;False;0.0075721307398094;False;0.0201870976426126;22.4
b8:27:eb:bf:9d:51;0.0048829261255301;51.0;False;0.0075691169868977;False;0.0201785153619932;22.4
b8:27:eb:bf:9d:51;0.0048801138116122;51.5;False;0.0075659631115912;False;0.0201695343035519;22.4
b8:27:eb:bf:9d:51;0.0048662251126679;51.6;False;0.0075503802217331;False;0.0201251638038531;22.4
b8:27:eb:bf:9d:51;0.004885653995797;51.6;False;0.0075721756827053;False;0.0201872256285053;22.4
b8:27:eb:bf:9d:51;0.0048856940811411;51.9;False;0.0075722206259224;False;0.0201873536153645;22.4
b8:27:eb:bf:9d:51;0.0048800737788083;51.9;False;0.0075659182130913;False;0.020169406451243;22.4
b8:27:eb:bf:9d:51;0.0048967759760463;52.0;False;0.0075846416084486;False;0.0202227274007422;22.4
b8:27:eb:bf:9d:51;0.0048607102039201;51.9;False;0.0075441891745677;False;0.0201075372361942;22.4
b8:27:eb:bf:9d:51;0.0048801138116122;51.9;False;0.0075659631115912;False;0.0201695343035519;22.4
b8:27:eb:bf:9d:51;0.0048745408555643;51.9;False;0.0075597118227908;False;0.0201517337232859;22.4
b8:27:eb:bf:9d:51;0.0048926219098616;51.9;False;0.0075799864950296;False;0.0202094696141832;22.4
b8:27:eb:bf:9d:51;0.0048787704887589;51.9;False;0.0075644564619728;False;0.0201652440184801;22.4
b8:27:eb:bf:9d:51;0.0048717472037065;51.9;False;0.0075565773875766;False;0.0201428087789691;22.4
b8:27:eb:bf:9d:51;0.0048940078586805;51.9;False;0.0075815397330603;False;0.020213893182254;22.4
