device;co;humidity;light;lpg;motion;smoke;temp
b8:27:eb:bf:9d:51;0.0048442033871052;51.9;False;0.0075256469666058;False;0.0200547515073856;22.2
b8:27:eb:bf:9d:51;0.0048565514182895;52.2;False;0.0075395192287801;False;0.0200942420579129;22.3
b8:27:eb:bf:9d:51;0.0049065971253725;51.7;False;0.0075956430051522;False;0.0202540616385546;22.5
b8:27:eb:bf:9d:51;0.0048552766614039;52.6;False;0.0075380875689015;False;0.0200901662829181;22.0
b8:27:eb:bf:9d:51;0.0048967759760463;51.7;False;0.0075846416084486;False;0.0202227274007422;22.5
b8:27:eb:bf:9d:51;0.0048828729114213;51.7;False;0.0075690573144887;False;0.0201783454349003;22.6
b8:27:eb:bf:9d:51;0.0048386974470605;52.7;False;0.0075194582256617;False;0.0200371354486201;22.1
b8:27:eb:bf:9d:51;0.0048940078586805;51.7;False;0.0075815397330603;False;0.020213893182254;22.5
b8:27:eb:bf:9d:51;0.0048455539124078;52.6;False;0.0075271646756203;False;0.0200590717697767;22.0
b8:27:eb:bf:9d:51;0.0048469245699355;52.6;False;0.0075287048894342;False;0.0200634561543376;22.0
b8:27:eb:bf:9d:51;0.0048912013994391;51.7;False;0.0075783943973852;False;0.020204935439421;22.5
b8:27:eb:bf:9d:51;0.0048455539124078;52.7;False;0.0075271646756203;False;0.0200590717697767;22.0
b8:27:eb:bf:9d:51;0.0048745408555643;51.7;False;0.0075597118227908;False;0.0201517337232859;22.6
b8:27:eb:bf:9d:51;0.0048800737788083;51.7;False;0.0075659182130913;False;0.020169406451243;22.6
b8:27:eb:bf:9d:51;0.0048277855420396;52.8;False;0.0075071873578835;False;0.0200022097286777;22.0
b8:27:eb:bf:9d:51;0.0048745408555643;51.7;False;0.0075597118227908;False;0.0201517337232859;22.6
b8:27:eb:bf:9d:51;0.0048552024669213;51.7;False;0.0075380042390162;False;0.0200899290537125;22.5
b8:27:eb:bf:9d:51;0.0048801138116122;51.6;False;0.0075659631115912;False;0.0201695343035519;22.5
b8:27:eb:bf:9d:51;0.0048996063669651;51.6;False;0.0075878127643997;False;0.0202317591866538;22.5
