adbr;bfo1;cfo1;arnd;asin1;asin2;bfo2;bso3;cso1;amud;bso1
1.0;13.102675214866858;26.70800118018807;13.11129001264925;-0.7086392372080167;0.99976465637845;53.068264256292686;0.4423662853216617;87.14990561040531;35.0;35.9998715086205
1.0;10.87806702739126;20.085683462422573;11.341820032415542;-0.5735784846540115;-0.1736235523136667;46.36753859109368;0.3356922507350127;73.10546967327737;27.0;26.69074507482718
1.0;10.597564997966742;19.64049566789427;10.0;-0.5744300909436638;-0.1633723016795182;46.62517614182991;0.3386017331476199;74.03090861352204;27.0;26.941871577457203
1.0;10.541090838229424;19.66171264281351;10.163864972315784;-0.5745610521736921;-0.1617935900539875;46.40269325407545;0.3370464792147455;73.79437909311675;27.0;26.92864531019717
0.0;6.898348442894776;20.65445565024972;10.75352651438264;-0.5754282986526704;-0.1513243554702469;46.43220189618256;0.3343823065944291;73.93317209908345;27.0;26.832533132181588
0.0;4.812814383482767;22.12995905124586;10.91270461854272;-0.5757226881620169;-0.1477648395910554;45.5474086728974;0.3281513701811103;74.53705996723721;27.0;26.828300153633
0.0;4.020000440286879;22.911201659570366;10.771157860572254;-0.5758698549389519;-0.1459843606309335;44.43033593574528;0.3250492603530237;74.5057903071793;27.0;26.83065111391755
0.0;2.119715503096088;25.405297471638768;11.321645093147422;-0.5763929634491397;-0.1396499779570973;40.65108609023076;0.3142506198286808;70.8101617234799;27.0;26.848558883092903
0.0;1.31164442971744;26.800595084955013;11.014380073541254;-0.5767851399090654;-0.1348954229751917;39.86043582108321;0.3063875429028833;67.53931481584242;27.0;26.8607631865734
0.0;0.8969827011440777;27.61590211531973;12.575434333843086;-0.5770955186976072;-0.1311291906967124;39.64424167308353;0.3003023845449842;66.8904230319488;27.0;26.866918532401712
0.0;0.6134115229920858;28.216458458203142;12.833861354727794;-0.5774058141535455;-0.1273610649148852;38.74363482351821;0.2943380834228939;67.11303173525977;27.0;26.870682560726976
0.0;0.533274218815727;28.39227896845431;12.54681747817484;-0.5775201125168589;-0.1259723415658;37.98757258862407;0.2921706955264123;67.07372928703117;27.0;26.871723117860945
1.0;1.567396790494033;28.844680245764696;13.560864989879788;-0.5780261548884434;-0.1198193505149906;35.78389223280898;0.2847343096624392;64.48900866931491;27.0;26.875887124873657
1.0;3.181775419909288;28.5623279476826;13.743511507478868;-0.5781403917766939;-0.1184293195509614;36.4659433093036;0.2885977911789864;63.742092251379866;27.0;26.87692517488192
0.0;3.4354928267633955;27.72153778242069;13.815564134760969;-0.5783851469485148;-0.1154499036333465;36.90088217914666;0.2933158404870545;63.14674871519045;27.0;26.87939069888605
0.0;2.986673914757018;27.534589177858365;14.047327381798624;-0.5784993482157786;-0.1140591523212523;36.86990344826158;0.291644541905984;63.331838323868645;27.0;26.880651075366348
0.0;2.545075537386228;27.442279566890008;14.733957578925496;-0.5786298500656845;-0.1124694486672652;36.83511656419527;0.2893145950081167;63.733285102915744;27.0;26.882165025401147
0.0;2.494679652382406;27.437894279488663;14.626100402644372;-0.5786461617554503;-0.1122707153826094;36.83081390816429;0.2890148100190239;63.78943621733757;27.0;26.88235909584447
0.0;1.811509026595276;27.5149782367601;14.743793719385408;-0.5789071173090193;-0.1090903774807278;36.76332496198224;0.2841964602827007;64.57049611502075;27.0;26.88557394496921
0.0;1.6391210723562657;27.57807893795556;15.093727647760009;-0.5789886537637181;-0.1080962912659636;36.74274792365589;0.2827006708269148;64.7182149783939;27.0;26.886608718317152
0.0;1.5130993899685452;27.6364873957125;14.885019274170778;-0.5790538787587933;-0.107300944417064;36.726458718637424;0.2815094283812384;64.80011096527414;27.0;26.88744241626081
0.0;1.2142905247933804;27.819436837023343;14.944851940334502;-0.5792332283852226;-0.1051133880207485;36.68244096132898;0.278258964858894;64.90123639028538;27.0;26.889748349991585
0.0;0.9744907809069164;28.01555017026354;14.635970988097474;-0.5794125499767637;-0.1029253228758401;36.639539806444944;0.2750459214424406;64.91019508763851;27.0;26.89205315875601
0.0;0.766561380679287;28.225071767298378;14.822557867428936;-0.5796081415473049;-0.1005377749363246;36.39446417178742;0.2715830690009888;64.88663337286788;27.0;26.894545805293617
0.0;3.802355458711449;33.18900216295985;28.94087158497416;-0.7605032177493439;0.7060470327443144;32.14174371978393;0.2804552685456578;64.40651576888611;32.0;32.70949933891119
0.0;0.5080396545015294;34.2163348596254;25.2986833689862;-0.7594242757120033;0.7177047539988939;31.65151954568296;0.2949741036901399;65.7988409912312;32.0;32.7211453654943
0.0;0.5183027581148211;34.19040458145582;25.208344553854257;-0.7594112636460445;0.7178440091504243;31.747821453668145;0.2952857121510224;65.88269490414461;32.0;32.72129363165213
0.0;0.7888374277801252;33.51185920031574;26.82240755303004;-0.7591379400994172;0.7207617258850542;33.72518182002176;0.3019060688347377;67.69194148072452;32.0;32.72446830274726
0.0;0.8376164739509032;33.39105139328097;26.6194946345632;-0.7590988829457554;0.7211775058636799;33.7288994011588;0.3028638739535037;67.92870577701511;32.0;32.724928093015166
0.0;1.0863303033791576;32.784189218381854;29.82319614113785;-0.7589296037031954;0.7229762170862617;34.45130308380536;0.3070496002398155;68.51977660515782;32.0;32.72691363693815
0.0;1.2248341183699114;32.45311263925902;30.37002534355471;-0.7588514575177189;0.7238047438467134;35.07384767209206;0.3090009368923869;68.52375522975285;32.0;32.727813790943195
0.0;1.3005736876684724;32.27416239557948;30.39996385829244;-0.7588123803271217;0.7242186164468941;35.38854866610752;0.3099812506707793;68.48567515136828;32.0;32.72825649499406
0.0;1.4663928527161922;31.887498582577724;30.72465924114878;-0.7587342177508759;0.7250455793423513;35.824403427248434;0.3119512183097905;68.3880470486827;32.0;32.72912161228014
0.0;2.6719426191778304;29.270946223703724;30.873208786916216;-0.7583432410056091;0.7291647090729743;36.02174387284982;0.3219904460234913;69.40430001648409;32.0;32.732734990978706
0.0;3.198896208812465;28.22253836605096;30.75580641419937;-0.7582258947399265;0.7303953359937058;36.08375883550772;0.3250647487711735;70.27004362929483;32.0;32.733492204224326
0.0;4.148744864668124;26.45786491747181;29.60055213540104;-0.7580563512088606;0.7321687293112478;36.57768445712736;0.3295573019548861;71.27239499024626;32.0;32.73429870114836
0.0;4.585072201730453;25.69624184953728;29.658208051305813;-0.7579911285128074;0.7328494864148568;37.12181916967285;0.3313016930496245;71.48299961213387;32.0;32.73453506928416
0.0;6.571918895676739;22.567187331063284;27.89293648461621;-0.7577562640500392;0.7352941391169215;38.43049663869248;0.3376583032045605;71.88527855893604;32.0;32.735293387709355
1.0;11.989759640453864;21.92323781678485;15.546987817874154;-0.5814971371810511;-0.0774303388061863;34.46014554972622;0.2546966075415839;60.38747560455364;27.0;26.917672123179614
1.0;12.571628904068175;20.89724344843316;15.5957273087163;-0.5816435664808911;-0.0756356183618566;35.36290427730618;0.2609091093489071;60.82191002281828;27.0;26.91946472234084
1.0;12.630827567705444;20.79080135000476;15.56124926338235;-0.5816598352399004;-0.0754361897456092;35.46199099042229;0.2616597705397269;60.88120181449607;27.0;26.9196640446522
1.0;13.450128636869476;19.20618849271285;15.702227979060444;-0.581936368540073;-0.0720454481108718;37.10994799945907;0.2746709133425089;62.38846353830367;27.0;26.92305576037592
1.0;13.572244232349156;18.968241538972467;15.38746384910135;-0.5819851615519003;-0.0714469943683937;37.393724884814645;0.276962951835992;62.74600099680836;27.0;26.92365475923731
1.0;13.643071543366656;18.816177038472347;15.28301053594077;-0.5820176890624885;-0.0710480109040816;37.58175715910092;0.2784874413123023;62.99463132030155;27.0;26.924054140635487
1.0;14.08726149791353;17.834794406662958;15.283081798575214;-0.5822616157054098;-0.068055276986124;38.96308794632427;0.2898230774442213;64.9396850057675;27.0;26.92705022287804
1.0;14.513242403547524;16.92343670405645;15.526383186615083;-0.5825705142221074;-0.0642636048539306;40.64163715624455;0.3039278288586702;67.04112996833672;27.0;26.93084539966787
1.0;14.58087310429081;16.80711691267567;15.985030797771708;-0.5826192799833309;-0.0636648335475157;40.89961931883848;0.3061291521854853;67.3223057930491;27.0;26.931444545260977
1.0;14.683310344615643;16.659418691202642;15.933118820215364;-0.5826842977355894;-0.0628664361905058;41.24066657660596;0.3090534248929312;67.68339214115197;27.0;26.93224335411354
1.0;14.765760245327924;16.457724657647116;15.34679736660916;-0.5827818173716472;-0.0616687648750716;41.7460270692814;0.3134167427669143;68.20609630376333;27.0;26.933441455375515
1.0;14.872800474100355;16.13341214467852;15.453330290473946;-0.5829768314661611;-0.0592731575597184;42.73478633703447;0.3220608899892462;69.22986845929415;27.0;26.935837293133776
1.0;14.889905011993834;15.673370577042522;15.336845116020015;-0.5834479768741356;-0.0534823906051002;42.30137616129437;0.3183874711490514;70.68113496639988;27.0;26.941626234619697
1.0;14.996745066875864;15.551124630919128;15.41334580786536;-0.5836103953070084;-0.0514851473861721;42.12589938546593;0.31505788808318;70.39296836878447;27.0;26.94362250440957
1.0;15.141643054893532;15.331625157291834;15.318585515415451;-0.5839351621329993;-0.0474900511166607;43.54847021412196;0.3223480843262929;69.65961139989162;27.0;26.94761572769025
1.0;15.11716233823263;15.261793432074896;14.90738517037871;-0.5841299773857036;-0.0450926245404022;44.484898587898186;0.3307627902152192;70.06107675160999;27.0;26.95001221786629
1.0;15.112083198878915;15.258886976678411;14.86066225819848;-0.5841462104715057;-0.0448928270778781;44.56170154302954;0.3314669784405689;70.12956578998617;27.0;26.95021194530656
1.0;15.069075002432175;15.247581544351762;14.504578843924827;-0.5842922977283715;-0.0430945700666701;45.24454515094112;0.3377821162121184;70.91755209312612;27.0;26.952009627916063
1.0;14.922034666322956;15.27960670860314;14.074468613831971;-0.5844545946993592;-0.0410963432146017;45.985847773027146;0.3447360420783679;71.96959624306801;27.0;26.95400732765988
1.0;14.906179360030812;15.285518096154828;14.121323401755552;-0.584470823110758;-0.0408965113563704;45.95910799883647;0.3453264037335993;72.07515019828999;27.0;26.954207112657272
1.0;14.763006393558893;15.358537608456311;14.08069877644768;-0.5846330943653866;-0.0388981041200874;45.69524475269529;0.3453324244325313;73.00730809558026;27.0;26.956205101771594
1.0;14.721758555325884;15.382816783309869;14.129072578412377;-0.5846817711819231;-0.0382985512450217;45.61732474205528;0.3444885623021809;73.2138728374735;27.0;26.95680454504687
1.0;14.659513856372088;15.42439687070315;14.224306108422994;-0.5847628945319586;-0.0372992659209569;45.48871031050798;0.3428619512160683;73.45848582807754;27.0;26.95780366119378
1.0;14.15531910999827;15.845144884726787;13.586629514874597;-0.5854278853562421;-0.0291038098068692;45.409027001094266;0.3386560030400249;73.40842695340862;27.0;26.965998073183272
1.0;13.99354445380438;15.927684958803107;12.805241987673153;-0.5855575937798531;-0.0275044510052745;45.207865760150405;0.3358152513350407;73.23087220521886;27.0;26.967597254616823
1.0;13.948036495650008;15.9505056339958;12.813210017774129;-0.5855900185436551;-0.0271046001431579;45.1581817277596;0.3351074948202573;73.17014904660928;27.0;26.96799706141154
1.0;13.856785697620616;16.010297884361066;13.32156402541094;-0.5856710763539225;-0.0261049541546528;45.03501976542093;0.3333438535422994;72.99141203733966;27.0;26.968996597644782
1.0;13.749876467943867;16.266688076787993;13.690812477929809;-0.5860924825388375;-0.0209063967635756;46.46520608893472;0.3412487144520084;72.28091324528594;27.0;26.97419460101452
1.0;13.75058833677292;16.336190746001225;13.88073605707044;-0.5862059109774183;-0.0195066827200768;46.96504151955731;0.3460465453099874;72.5478122848511;27.0;26.975594175055694
1.0;13.89152576284002;16.534789464223568;13.792568542158383;-0.5866433130218901;-0.0141074520289687;48.31784028174911;0.3624379583739382;75.07969433752456;27.0;26.9809929342482
1.0;13.877939603302751;16.56576639258838;13.674958993218343;-0.5867566856328583;-0.0127075779819267;48.092159440268254;0.3611725151274166;75.67192931488763;27.0;26.98239270836381
1.0;13.864407256903272;16.577900345428812;13.763043168995113;-0.5868052703742945;-0.0121076241773141;47.99660634018876;0.3602325858343276;75.85839914099402;27.0;26.982992622514978
1.0;13.486726455023469;16.9283198928862;13.005394969472642;-0.5879706700168129;0.0022920779775902;49.43802298433128;0.3674173416891582;75.92749231927175;29.0;27.43235858885912
1.0;13.480513741318166;16.948150126560186;13.17297916933388;-0.5879868475441722;0.0024920774050023;49.502663960018886;0.3680844056272575;76.05874137022126;29.0;27.4716621460636
1.0;13.28275795227686;18.225097031029875;12.646654776268475;-0.5886822586409868;0.0110918525349614;49.25201926489226;0.3690360589807887;79.99327932728178;29.0;29.06375830349703
1.0;13.240300791643149;18.4591824853153;12.881026687464864;-0.5887954239044334;0.0124917550845484;49.70422944855082;0.3705048248100278;79.79518438833959;29.0;29.19239333732605
1.0;13.225778859589198;18.524334025164706;12.88022219379777;-0.5888277547172787;0.0128917228645488;49.83201698355323;0.3714972282274739;79.72256880878224;29.0;29.220950915283968
1.0;13.13693002005747;18.810156442833293;12.64840972784904;-0.5889732317155513;0.0146915514249654;50.39938937794568;0.3768862878947878;79.45701031310226;29.0;29.308236640143736
1.0;13.079330229270496;19.125737175666924;12.854373661791277;-0.5891510110203647;0.0168912766583022;51.07609838614369;0.3839881822101482;79.52705886680472;29.0;29.337631346785244
1.0;13.058185485868524;19.22815486129312;12.815587809558863;-0.5892156509709352;0.0176911570335668;51.31769560090338;0.3865781787099847;79.68433904671343;29.0;29.332036005726945
1.0;13.016418683278127;19.41200209878924;12.527301102897944;-0.5893449195587335;0.0192908833050466;51.79385680646641;0.3917338505642413;80.1606000727771;29.0;29.30235424438681
1.0;12.73880757577447;19.903703772220148;12.519716473756793;-0.589764938255732;0.024489631413379;53.27857809336095;0.4082037792431337;82.00636881973806;29.0;29.13432472851153
1.0;12.684107552980782;20.0351318041068;12.543655748412238;-0.5899102921937319;0.0262890509196847;53.77090998408555;0.4138006935674519;82.54006695006717;29.0;29.07993214810697
1.0;12.682463896932006;20.09880046481061;12.76178948979563;-0.5899910361230696;0.027288691991703;54.0397797665372;0.4168871876431349;82.8298115358888;29.0;29.054174887473685
1.0;12.701105254562938;20.183790857656174;12.721685994890318;-0.5901202141378513;0.0288880605305945;54.46318835779104;0.4217918117737159;83.30590874921295;29.0;29.02073693336514
1.0;12.712482223302173;20.2201733306401;13.018785115809072;-0.5901847974803063;0.0296877173234566;54.67180499088558;0.4242286321616174;83.55254163488063;29.0;29.00773478978386
1.0;12.719416770591414;20.22853677869776;13.06268315952869;-0.5902009427257427;0.0298876285729485;54.723640903957175;0.4248362309082803;83.61498522268158;29.0;29.00486880746372
1.0;12.727697182731514;20.236545884061247;13.13758563793368;-0.5902170877351103;0.0300875386268216;54.77535013879136;0.4254431884701857;83.67768027729136;29.0;29.002154575866463
1.0;12.785411528641289;20.29516522406333;12.87750397148194;-0.5903623821946902;0.0318866739950127;54.73811942145195;0.4289052521885579;84.2383560242419;29.0;28.98427186248167
1.0;12.792458266368142;20.318071235682744;12.95952935804458;-0.5904430930741202;0.0328861493757914;54.49824544023534;0.4278296941216795;84.50297874889858;29.0;28.97902629998719
1.0;12.790274812473733;20.33545070941725;12.882522473112822;-0.5905237980491308;0.0338855918704235;54.26126896183283;0.426001848034247;84.68525634126387;29.0;28.976681701869296
1.0;12.79103589826451;20.33827743032121;12.828709189120802;-0.5905399383355348;0.034085476335129;54.21421826839537;0.4255964955857745;84.70902937136783;29.0;28.97652568159727
1.0;12.791434713716065;20.340906396950004;12.811175640023006;-0.5905560783857113;0.0342853594363018;54.167281789996345;0.4251833830215613;84.72812977645374;29.0;28.9764661950124
1.0;12.873485385434456;20.359329990533983;13.060146688523504;-0.5908304230915273;0.0376831558067812;54.76293799200659;0.4276332553631543;84.44354168034822;29.0;28.986960587618885
1.0;13.020608550497489;20.367908790796623;13.308685614711646;-0.5911369628180003;0.0414801755989103;55.72202799381084;0.4387230904141968;84.25139445505887;29.0;29.011461581726834
1.0;13.035768547416492;20.390405645254496;12.985284769707672;-0.5914111628510096;0.044877003011024;56.54316656723987;0.4487020823701824;85.15406039301499;29.0;29.032522903315765
1.0;13.076947218106666;20.41519489572622;13.404414993290011;-0.5916046746551287;0.0472744535111066;55.91995384393399;0.4477253817792094;85.89872467815641;29.0;29.04369201826564
1.0;13.086311300711555;20.416059825852308;13.26852012508584;-0.5916369233097967;0.0476740024937054;55.81784131106261;0.4469291216595416;85.97763346697026;29.0;29.04520135313868
1.0;13.107873970193069;20.41536260555745;13.49688683039991;-0.5916852945168776;0.0482733116453691;55.66560042486698;0.4456499982340686;86.05893377916624;29.0;29.04727793490216
1.0;13.06870015223679;20.387493316995418;12.763573021055404;-0.5920077147872711;0.0522682514616063;54.67854672926319;0.4364912830513585;85.44511954988266;29.0;29.055978351612783
1.0;13.047442462751484;20.38418582604953;12.878123271340575;-0.5920721874764501;0.0530671411151449;54.48682925684403;0.4346531830029679;85.15488361795205;29.0;29.056839821142347
1.0;13.104553899874528;20.33509804667308;12.947161381351128;-0.5925717223064653;0.0592573453713245;55.20457594502902;0.4386133271009122;83.54928234598647;29.0;29.0587823123802
1.0;13.104513956303853;20.33652011719888;13.199346361844423;-0.592620052301398;0.0598562803127456;55.355641497411966;0.4403626253672074;83.59399052550191;29.0;29.058817647095587
1.0;13.089062061717527;20.35468812800961;12.771681030255133;-0.5928294576241929;0.0624514132887223;55.99759373353776;0.4479633174641206;84.19743259872695;29.0;29.05917604626665
1.0;13.045641844755671;20.372457327859703;12.637213880817216;-0.5929099874628067;0.0634494299020009;56.239111056273046;0.4508685728114077;84.54188093698217;29.0;29.05945541928459
0.0;6.704680461624053;22.37616425617371;27.974906409298967;-0.7577432131445708;0.7354296740362872;38.44318894651124;0.3380150027053194;71.90855040882217;32.0;32.73534293487965
