ced1;bed1;bed2;aimp;adfl;bso2
353.1573555030664;0.6258074098574832;0.012788249307193;0.0;1.0;0.9800246755371051
350.30515844946865;0.1249412269399776;4.991429890210938e-06;0.0;1.0;-0.5417758432717202
343.5283236458869;0.4769080986727878;0.0039424572322593;0.0;1.0;0.9326789050773464
348.9323793809656;0.527330330677048;0.0065846233527437;0.0;1.0;-0.0326391611242912
348.47535018452663;2.7650755142887515;0.7337507059083486;0.0;0.0;-0.1046750421004731
349.9706637503669;0.5380372723977636;0.0072959815542867;0.0;1.0;-0.1745649607668734
350.9935866391831;0.5489616084050235;0.0080841900878523;0.0;1.0;-0.2795611705636733
352.4980019604083;0.5657654067509329;0.0094290014146112;0.0;1.0;-0.3518754738743511
316.678571896516;0.3248631538916209;0.0001354861043413;0.0;1.0;0.7445671853693673
350.22220696113953;0.2106355170498467;2.360436466917236e-05;0.0;0.0;0.4262599677634523
351.9077257700887;0.2149122712476755;2.615442068606356e-05;0.0;0.0;0.4946013410371079
334.0162772218326;1.140414513873066;0.4184076499450378;0.0;1.0;0.3999752938208532
347.11427536811976;0.3782552977352966;0.0004411191480091;0.0;1.0;0.9173922329959948
351.076414670028;0.4017666203328396;0.0006000870824926;0.0;1.0;0.8109276190823167
352.3811561613745;0.4099241101243134;0.0006649164348949;0.0;1.0;0.7835217823778091
363.3584250899098;0.8303794573799954;0.0099158749083197;0.0;1.0;0.7414650858766867
353.2394647551732;0.5479638981971671;0.0098920474174172;0.0;1.0;1.684458265768558
351.6762109417073;0.531688822456813;0.008481194154508;0.0;1.0;1.5945161787157625
346.79116324474137;0.485706909608566;0.0053452676096385;0.0;1.0;1.1475071135302524
346.23163972646165;0.4808498405124803;0.0050780042291566;0.0;1.0;1.093855881778962
344.53451874875395;0.4665681193994191;0.0043537538759731;0.0;1.0;0.9418440019264872
340.78742638472505;0.4905208563544262;0.001109754561359;0.0;1.0;1.007779783415402
347.2526923446532;1.4472834138233708;0.9539292628730658;0.0;1.0;0.8521805022273042
349.39941622790013;1.4184824738882855;0.8609211597429419;0.0;1.0;0.7750741873535013
350.30260838140697;1.4042976491494028;0.8178751017557948;0.0;1.0;0.74187916007295
351.83620139353667;1.3763521259313298;0.7381322793346049;0.0;1.0;0.6871158204865594
352.48808627869687;1.3625886046720166;0.7012256653678747;0.0;1.0;0.6657781684424501
405.51796666194446;1.1666971617720483;0.0242314175774866;0.0;1.0;1.0762840289946898
353.6177279646166;0.7998896295913481;0.0462603467245615;0.0;0.0;0.1784018243693553
353.0728484399238;0.7839718259624804;0.0417499629189168;0.0;0.0;0.0052204787517992
351.89962270376947;0.7530802079719731;0.034005605734726;0.0;0.0;-0.2966733668876152
350.9497804263276;0.7307129727149976;0.0291555562168107;0.0;0.0;-0.4667136733698357
350.62035817685603;0.7234058429878476;0.0276977784059701;0.0;0.0;-0.5106468593348417
349.94285873032226;0.7090100667123894;0.024997245011388;0.0;0.0;-0.5782399509548382
346.2053225659618;0.6412159953354818;0.0149667739675103;0.0;0.0;-0.5310741116737616
345.8015133081004;0.6348038353821269;0.0142184352691348;0.0;0.0;-0.4975637715827602
343.27351298863954;0.5976552097758926;0.0104518564637174;0.0;1.0;-0.1249106882135236
345.2300212974266;0.3973398198069861;0.0001372353651699;0.0;1.0;0.8962871449898657
346.50846439452124;0.4054074276165555;0.0001520613464487;0.0;1.0;0.6917371049354558
350.29074748523084;0.4306064529076782;0.0002068603237065;0.0;1.0;0.0864091965792685
350.91287967132826;0.4349560130380588;0.0002177477091647;0.0;1.0;-0.0018325565057499
353.37598343783;0.4527980634003037;0.0002673370636072;0.0;1.0;-0.2778437521526339
346.99720975725;0.6542352773548432;0.0165836830664934;0.0;0.0;-0.5854904920980327
