adbr;bfo1;cfo1;arnd;asin1;asin2;bfo2;bso3;cso1;amud;bso1
1.0;15.350560537434362;17.868150281452653;14.901612548935022;-0.6209450226621817;0.404371996981022;49.6082968175579;0.3884850880375293;77.86154693865873;29.0;29.39989057588993
1.0;13.369876532979662;29.75652473409201;19.67565645454073;-0.6996501589670325;0.9945025938100994;41.77742803724061;0.3546699568788557;75.98809401539464;35.0;35.99392013750234
0.0;8.218850150657177;20.67557428348292;26.41520718255724;-0.7310010041079962;0.9414483313774586;35.465276781383665;0.3108670743678816;65.46802060520578;30.0;30.212965686622187
0.0;13.42316005272716;21.060218661565177;24.30631420774446;-0.6378687431017067;0.5924463292654717;35.38018907210667;0.329961561218651;67.67973680856092;30.0;30.58822795449157
0.0;13.694325847173657;21.07653371627085;24.26003375200473;-0.6378533400722391;0.5922851954331042;35.482553803369925;0.3303044267838845;67.66998215415651;30.0;30.587731727811875
0.0;4.918720735232054;31.79671156625472;23.098821395412983;-0.6936238670972176;0.9822105882784852;38.075527594114746;0.3522729266142354;76.51511164191774;35.0;35.974913833720656
0.0;2.1390714258701364;35.401218521087024;26.76393810398024;-0.6920951942993273;0.9780091781302092;41.34232283405984;0.3665010081630612;78.76240205827143;36.0;36.97698769241095
0.0;9.7089531981303;29.755466071787765;25.554929179373985;-0.6931338773554684;0.980910966814712;41.98213752732835;0.3651236945122896;78.2432865295425;35.0;36.59664106244758
0.0;11.393561989430314;29.71160082676396;26.277724755137065;-0.6930185390645413;0.9805985795632064;42.24331363371176;0.3681171038609535;77.8958394227777;35.0;36.76216313224167
0.0;14.484055682613546;30.412956423961468;26.7129320713908;-0.6928454983641732;0.9801252920654596;42.49119524122396;0.371434343584339;77.40967772726803;35.0;36.94360291044478
1.0;15.187429453897511;32.2269337497541;27.160357400938523;-0.6926868426639481;0.9796864856938168;42.22177445157708;0.3668821616088937;77.30044509533484;36.0;36.97870433211597
1.0;15.64641829894622;25.43900678168426;24.25476134620739;-0.7459950283740006;0.8438941248441084;35.909973116369194;0.347712203997304;64.68264553829293;30.0;30.8465235127696
1.0;13.497737462671134;29.657491954012784;19.827058408408032;-0.6996644485388503;0.9945235163084174;41.75806386857211;0.3546382482851322;76.07132875487882;35.0;35.99394454822262
0.0;2.774503146168504;34.10506314750927;25.09827253045972;-0.6784331199823117;0.9219525744020788;48.11792297216356;0.4207220400874139;85.07483829846403;36.0;36.91997075502083
0.0;4.056708573096767;32.02172335127483;25.650472743130862;-0.6916330965988629;0.976654361808774;41.94578412623181;0.3790954394414524;79.20960155822868;36.0;36.975602225405765
0.0;7.101968234177037;27.9558113660436;24.96413648772149;-0.6912285287157691;0.9754360801159756;42.51354943627332;0.3904700901696204;79.24810427085023;36.0;36.97435715965316
0.0;7.245437505165153;27.79633384841654;25.02230305966173;-0.6912140758529276;0.9753920040740306;42.53454734757719;0.3908825798707793;79.24835341647824;36.0;36.97431212765826
0.0;8.007446789737532;26.99202675605431;24.95083730358045;-0.6911418073915201;0.9751710386644956;42.640303123288405;0.3929515737939207;79.27549007863175;36.0;36.97408638313265
0.0;8.334236877110568;26.668420233024467;24.90216112897777;-0.6911128980717217;0.9750823794404015;42.68296533610658;0.3937822344827236;79.30263555185317;36.0;36.97399581256565
0.0;12.187025830182472;23.714948524629936;25.764278365522724;-0.6908382043893488;0.974232337668988;43.09873332697009;0.4017616009221725;80.3250277059365;36.0;36.973127621757854
0.0;16.125016761036058;22.10574211073901;25.641902119631784;-0.6906357346824616;0.973596988507798;43.61805968088853;0.4077441683863765;81.93464314240106;36.0;36.97247890983304
1.0;16.483390285209683;21.633465115450573;24.518363564221;-0.6905344795233302;0.9732764512402806;44.08908584850861;0.4107680278930251;82.8163397238516;36.0;36.97215169447339
1.0;26.783883316866824;14.04863318722258;28.899660839446867;-0.6685875255370619;0.8623495909233655;45.26573212244582;0.3039251131684348;82.79414806057918;37.0;39.09628584450438
0.0;1.7328029565038297;29.926842085190625;27.943138962668712;-0.7450219444291143;0.8516369481982138;36.62004778266026;0.3603889452176292;68.6836133717805;30.0;30.85420568950405
0.0;3.352614514582718;26.657668756165105;24.85585095815908;-0.7445815358246327;0.855077646674667;39.82619674681222;0.3731671367195411;71.72344877955155;30.0;30.85761879217084
1.0;13.728246010890183;27.72052778652612;15.082465724179352;-0.7156733667603379;0.992579907173906;48.170592197353926;0.4460061857223965;82.7395478889955;35.0;35.993176233187285
0.0;3.5599286466627;26.27624921790294;24.713816849729888;-0.7445414825929229;0.8553885927236451;39.87362389945528;0.3743510194898546;72.12154390472953;30.0;30.85792722389374
1.0;24.251211780107297;17.787921351975726;25.16314672745775;-0.6894487538644072;0.9697225404690512;45.63088511106823;0.4028908319441669;80.96443659150113;36.0;36.9685263739802
1.0;20.94771320801112;21.995576808482024;24.166327886601003;-0.6873598142118861;0.9622881486017772;40.80365902796007;0.3747606648756894;75.44233405768492;36.0;36.96095564842866
1.0;20.882692569392407;22.05679881630056;24.144289813811746;-0.6873452877330155;0.96223372291591;40.7202624123568;0.3741003798810987;75.33888195680699;36.0;36.9609002799639
1.0;22.281684847249533;19.522115009588592;23.981811350797305;-0.7299902868334414;0.9463349715917444;37.24524042391391;0.3358898218413719;72.8326806406705;30.0;35.81540670915045
1.0;20.28703050532412;23.102488879688515;23.51655897812002;-0.7294432872791868;0.9488901609776876;35.04917422920228;0.3185622621466093;69.17673291745628;35.0;35.95043714928323
1.0;18.70878010108737;24.520638065799563;21.28021297958441;-0.6868076147825127;0.9601929330192548;37.48686838467135;0.3514427990483914;74.378291247475;36.0;36.95882464148823
1.0;16.512911864739305;28.31371231320376;20.21701877845352;-0.6862259236633962;0.9579275295218131;36.80472194403545;0.353642631703447;71.84371606496644;36.0;36.95652161178331
1.0;12.909402223282354;28.34870204870121;14.878880214067006;-0.7153520108931994;0.9931287366358716;46.64178816485103;0.432388611676369;80.63251280300699;35.0;35.993702683392065
0.0;3.198896208812465;28.22253836605096;30.75580641419937;-0.7582258947399265;0.7303953359937058;36.08375883550772;0.3250647487711735;70.27004362929483;32.0;32.733492204224326
0.0;4.267375307742466;24.31090456919152;35.69977128544886;-0.7343765852255012;0.9235743663764862;37.45496789283919;0.3216983274613824;68.03783712685824;30.0;30.924175218873856
0.0;6.571918895676739;22.567187331063284;27.89293648461621;-0.7577562640500392;0.7352941391169215;38.43049663869248;0.3376583032045605;71.88527855893604;32.0;32.735293387709355
1.0;15.06846872826617;28.04292152654603;18.69003631850392;-0.6998930436223936;0.9948528655092642;41.454527171604745;0.3501307180309915;77.15408694758652;35.0;35.99432817867038
0.0;5.987898589637452;22.3161868420671;25.67280045491304;-0.7441942423233858;0.8580705472699827;42.77103454884238;0.3847699488103847;75.2304963577804;30.0;30.86058734785742
0.0;6.108862164892831;22.14073999941928;25.384741016165496;-0.7441808829091493;0.8581732364730403;42.89410913267778;0.3851764167434849;75.34244319375847;30.0;30.86068919599376
0.0;6.358169557558115;21.785048915547968;25.37729124034111;-0.7441541631876739;0.8583785118942032;43.14115967588412;0.3859906410889505;75.56941691522557;30.0;30.86089278896414
0.0;6.4866131012133845;21.604852272100928;25.84449208376303;-0.7441408028804458;0.8584810981040973;43.26513710327824;0.3863983983862514;75.68489161292348;30.0;30.86099453379009
0.0;12.109994536455035;26.09794130604077;17.737282382704368;-0.7170688047446812;0.9899496777081428;49.07273961770201;0.4523329465615641;84.21451319165199;35.0;35.990643151995535
0.0;6.617651376113676;21.423123336159843;26.07496574053789;-0.7441274422755519;0.8585836499748059;43.3894169495366;0.3868065863529286;75.80198266156353;30.0;30.86109624417117
1.0;14.282455604226673;22.90884885454526;31.74190960720565;-0.673850427056097;0.8960950028648952;49.81799048230941;0.4163169115285315;89.62164232379894;36.0;37.65760507608208
1.0;10.87806702739126;20.085683462422573;11.341820032415542;-0.5735784846540115;-0.1736235523136667;46.36753859109368;0.3356922507350127;73.10546967327737;27.0;26.69074507482718
0.0;4.880401639979319;30.78993531600782;20.473690468647018;-0.6836174810462632;0.9470409658811664;35.347571794199446;0.3339390478159041;73.43149994695379;36.0;36.94546749455741
0.0;6.081354943755993;29.35798450006857;20.92999043294014;-0.6834568995963922;0.9463322265260584;36.49927769323171;0.3378400785728118;74.39456854754833;36.0;36.94474791230313
