adbr;bfo1;cfo1;arnd;asin1;asin2;bfo2;bso3;cso1;amud;bso1
1.0;17.262823704228847;22.914844819115046;16.902956207045534;-0.7012773661657358;0.9966313393411176;44.33977824985996;0.3666550882756033;80.31675516117919;35.0;35.996232542119635
1.0;24.251211780107297;17.787921351975726;25.16314672745775;-0.6894487538644072;0.9697225404690512;45.63088511106823;0.4028908319441669;80.96443659150113;36.0;36.9685263739802
1.0;25.48922152504468;9.351099998666191;24.42867503956444;-0.7484406731345427;0.8235836690874053;46.35905459344229;0.4232594341018891;76.627827331049;30.0;30.826363407530383
1.0;14.763006393558893;15.358537608456311;14.08069877644768;-0.5846330943653866;-0.0388981041200874;45.69524475269529;0.3453324244325313;73.00730809558026;27.0;26.956205101771594
1.0;14.765760245327924;16.457724657647116;15.34679736660916;-0.5827818173716472;-0.0616687648750716;41.7460270692814;0.3134167427669143;68.20609630376333;27.0;26.933441455375515
1.0;14.372933750147816;20.151219019540697;16.60566978417362;-0.6189206146523902;0.3806434983107342;43.71483797623821;0.3407223340295361;73.53625632590047;29.0;29.376112440450765
1.0;14.0556904183202;20.484384134048845;16.30127291990318;-0.6188106450909008;0.3793485150923969;43.87081964572313;0.3432034145897158;73.55465351944856;29.0;29.37481484974224
0.0;2.41179638723157;34.87243685054789;26.499817038669445;-0.6920085725681479;0.9777581997973632;41.45194153939413;0.3688301655691421;78.84430667707156;36.0;36.97673096385176
1.0;13.465837395098209;21.192894751979743;14.654720764660082;-0.6185749551918241;0.376571050611145;44.21410423849624;0.3474232525172498;73.62081267867705;29.0;29.37203182771077
1.0;13.116142885646124;21.967496414648977;14.531856856038152;-0.6183549277239904;0.373975692172435;43.73809702720704;0.3436622636949088;73.88514525694106;29.0;29.36943131908261
1.0;12.987936049254504;22.2893180625937;14.410729075344232;-0.6182763347358332;0.3730480668336024;43.64749549702529;0.3450874068929775;73.89832614986848;29.0;29.36850186302261
1.0;12.16370090676728;23.63025035409233;15.36061788038126;-0.6179933487908363;0.3697055334363685;44.05067760469041;0.3509093224996342;72.87066097801485;29.0;29.36515277668489
1.0;14.435653509005064;32.77867108765179;27.704328248534345;-0.6926435671086371;0.97956598820261;41.981787569995504;0.3649464314060854;77.36845547032094;36.0;36.97858095439193
1.0;12.099118690950093;23.710237719798744;15.307445661673867;-0.6179776250007293;0.3695196962483513;44.0735960723616;0.3510944711820866;72.76492102276447;29.0;29.36496657717395
1.0;8.693895990406205;27.35994704986256;15.59991393235958;-0.6173484707670481;0.3620741677909971;41.70919159436764;0.3276960976347707;69.16398268141492;29.0;29.357506705293154
1.0;6.582634601980953;28.54569835553589;14.88650374096989;-0.617128173421565;0.3594627338622692;40.52941541708138;0.3198365411652574;70.03863519125989;29.0;29.354890320179564
