268975;0;0;0;0;1;-1;1;1;-5;0;0;0;0;0;0;0;0
268975;0;0;0;0;1;-1;1;1;0;0;0;0;0;0;0;0;0
268975;0;0;0;0;1;-1;1;1;-18;0;0;0;0;0;0;0;0
268975;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
268975;0;0;0;0;1;1;1;1;-5;0;0;0;0;0;0;0;0
268975;0;0;0;0;1;-1;1;1;-5;0;0;0;0;0;0;0;0
140012;1;1;0;0;0;-29;1;1;-145;0;0;0;1;0;0;0;0
260014;0;0;0;0;1;4;1;1;23;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;4;1;1;23;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;14;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;-1;1;1;21;0;0;0;0;0;0;0;1
331209;0;0;-71340;-1015;1;-169;1;1;-136;0;0;0;0;0;0;1;0
325351;0;0;-78677;0;1;-56;1;1;-571;0;0;0;0;0;0;1;0
140012;0;1;0;0;1;-28;1;1;-157;0;0;0;0;0;0;0;0
140012;0;1;0;0;1;-33;1;1;-162;0;0;0;0;0;0;0;0
140012;0;1;0;0;1;-33;1;1;-162;0;0;0;0;0;0;0;0
115072;0;0;-69658;-1015;1;-124;1;1;-325;0;0;0;0;0;0;0;0
115072;0;0;-69658;-1015;1;-124;1;1;-325;0;0;0;0;0;0;0;0
108170;0;0;-69252;0;1;-45;1;1;-136;0;0;0;0;0;0;0;0
254678;0;0;69281;-2030;1;-67;1;1;495;0;0;0;0;0;0;1;0
261870;0;0;85956;0;1;14;1;1;528;0;0;0;0;0;0;1;0
261870;0;0;85956;0;1;14;1;1;528;0;0;0;0;0;0;1;0
266017;0;0;85202;0;1;156;1;1;322;0;0;0;0;0;0;1;0
271962;0;0;68614;-1015;1;101;1;1;-121;0;0;0;0;0;0;1;0
389992;0;0;0;0;1;75;0;1;347;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;75;0;1;347;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;73;0;1;333;1;1;1;0;0;0;1;0
260014;0;0;0;0;1;6;1;1;32;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;31;0;0;0;0;0;0;0;1
260014;1;0;0;0;0;6;1;1;26;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;26;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;7;1;1;26;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;5;1;1;34;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;47;0;0;0;1;0;0;0;1
144652;0;0;-100601;1015;1;-155;1;1;-303;0;0;0;0;0;0;0;0
141462;0;0;-86246;1015;1;-63;1;1;-769;0;0;0;0;0;0;0;0
346811;0;0;-97875;1015;1;-50;1;1;-812;0;0;0;0;0;0;1;0
346811;0;0;-97875;1015;1;-50;1;1;-812;0;0;0;0;0;0;1;0
259579;0;0;-89697;0;1;-149;1;1;-544;0;0;0;0;0;0;1;0
256476;0;0;-66584;0;1;81;1;1;-556;0;0;0;0;0;0;1;0
389992;0;0;0;0;1;70;0;1;311;1;1;1;0;0;0;1;0
389992;0;0;0;0;1;68;0;1;311;1;1;1;0;0;0;1;0
260014;0;0;0;0;1;1;1;1;-15;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;-2;1;1;-6;0;0;0;0;0;0;0;1
183947;0;0;74153;-1015;1;96;1;1;897;0;0;0;0;0;0;1;0
186992;0;0;74356;1015;1;190;1;1;359;0;0;0;0;0;0;1;0
194010;0;0;72906;0;1;11;1;1;272;0;0;0;0;0;0;1;0
194010;0;0;72906;0;1;11;1;1;272;0;0;0;0;0;0;1;0
197287;0;0;73863;0;1;126;1;1;20;0;0;0;0;0;0;1;0
203696;0;0;82070;0;1;-12;1;1;629;0;0;0;0;0;0;1;0
22011;0;0;0;0;1;8;1;1;38;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;6;1;1;37;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;9;1;1;45;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;5;1;1;39;0;0;0;0;1;0;1;0
22011;0;0;0;0;1;8;1;1;34;0;0;0;0;1;0;1;0
217558;0;0;92481;0;1;134;1;1;759;0;0;0;0;0;0;1;0
224518;0;0;90045;0;1;45;1;1;469;0;0;0;0;0;0;1;0
227795;0;0;99644;0;1;117;1;1;53;0;0;0;0;0;0;1;0
233624;0;0;83868;0;1;37;1;1;602;0;0;0;0;0;0;1;0
233624;0;0;83868;0;1;37;1;1;602;0;0;0;0;0;0;1;0
385033;0;0;-72297;0;1;-186;0;1;-1114;1;1;0;0;0;0;1;0
260014;0;0;0;0;1;4;1;1;30;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;3;1;1;29;0;0;0;0;0;0;0;1
260014;0;0;0;0;1;6;1;1;32;0;0;0;0;0;0;0;1
260014;0;0;0;0;0;7;1;1;34;0;0;0;0;0;0;0;1
260014;0;0;0;0;0;5;1;1;16;0;0;0;0;0;0;0;1
211932;0;0;76966;0;1;123;1;1;-125;0;0;0;0;0;0;1;0
217935;0;0;96222;0;1;-7;1;1;-397;0;0;0;0;0;0;1;0
217935;0;0;96222;0;1;-7;1;1;-397;0;0;0;0;0;0;1;0
260014;1;0;0;0;0;4;1;1;17;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;4;1;1;31;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;7;1;1;42;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;40;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;40;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;6;1;1;43;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;7;1;1;33;0;0;0;1;0;0;0;1
260014;1;0;0;0;0;7;1;1;19;0;0;0;1;0;0;0;1
153410;0;0;-81374;0;1;-54;1;1;-535;0;0;0;0;0;0;1;0
147262;0;0;-71253;0;1;23;1;1;68;0;0;0;0;0;0;1;0
144043;0;0;-75806;0;1;-125;1;1;-139;0;0;0;0;0;0;1;0
140012;0;0;9947;-1015;1;19;1;1;-247;0;0;0;0;0;0;1;0
140012;0;0;9947;-1015;1;19;1;1;-247;0;0;0;0;0;0;1;0
140012;0;0;0;0;1;-37;1;1;-177;0;0;0;0;0;0;1;0
140012;1;1;0;0;0;-38;1;1;-153;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-42;1;1;-153;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-39;1;1;-157;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-37;1;1;-157;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-38;1;1;-181;0;0;0;1;0;0;0;0
140012;1;1;0;0;0;-38;1;1;-181;0;0;0;1;0;0;0;0
386338;0;0;-74182;0;1;-191;0;1;-399;1;1;0;0;0;0;1;0
386338;0;0;-74182;0;1;-191;0;1;-399;1;1;0;0;0;0;1;0
373056;0;0;-100456;1015;1;-62;0;1;-693;1;1;0;0;0;0;1;0
