3173;NMHC(GT);-200.0
1228;NMHC(GT);234.0
3639;CO(GT);2.5
3479;NMHC(GT);-200.0
3352;PT08.S1(CO);1172.0
2761;PT08.S3(NOx);942.0
3445;PT08.S2(NMHC);627.0
4711;AH;1.719
3513;PT08.S4(NO2);1658.0
3395;C6H6(GT);3.5
82;NOx(GT);-200.0
2339;PT08.S2(NMHC);626.0
4375;PT08.S5(O3);960.0
4095;PT08.S4(NO2);1483.0
1450;PT08.S3(NOx);1462.0
2023;CO(GT);-200.0
3845;PT08.S5(O3);1138.0
3475;PT08.S3(NOx);706.0
1611;PT08.S5(O3);1013.0
5869;PT08.S4(NO2);990.0
4391;NMHC(GT);-200.0
2928;PT08.S5(O3);453.0
1062;T;18.8
2190;PT08.S3(NOx);917.0
4453;NMHC(GT);-200.0
5379;PT08.S2(NMHC);1553.0
5819;RH;49.5
321;PT08.S1(CO);948.0
1113;NO2(GT);25.0
1110;PT08.S1(CO);978.0
480;PT08.S4(NO2);1527.0
4071;PT08.S1(CO);-200.0
1414;C6H6(GT);6.5
2851;NO2(GT);149.0
1520;NMHC(GT);-200.0
5958;PT08.S4(NO2);1026.0
1548;PT08.S1(CO);983.0
4753;NOx(GT);306.0
1802;C6H6(GT);12.0
935;PT08.S2(NMHC);859.0
5543;PT08.S2(NMHC);1096.0
2811;C6H6(GT);13.6
4579;AH;1.1417
4881;NMHC(GT);-200.0
3033;RH;38.3
1906;C6H6(GT);3.4
5133;CO(GT);1.3
1597;NO2(GT);47.0
1228;T;18.2
394;T;7.9
1445;PT08.S1(CO);1123.0
948;PT08.S2(NMHC);597.0
3310;PT08.S1(CO);973.0
2856;CO(GT);3.3
5326;C6H6(GT);21.4
4954;C6H6(GT);4.5
2495;PT08.S5(O3);959.0
4407;NMHC(GT);-200.0
3801;PT08.S3(NOx);1016.0
5371;C6H6(GT);28.1
3655;C6H6(GT);7.0
1117;PT08.S3(NOx);1271.0
1571;AH;0.8489
4179;PT08.S2(NMHC);988.0
5962;PT08.S1(CO);705.0
2495;C6H6(GT);13.6
4370;NO2(GT);176.0
166;PT08.S2(NMHC);994.0
1338;AH;1.2228
5308;NOx(GT);-200.0
1617;AH;0.5799
5696;AH;1.4615
104;T;14.0
3363;NOx(GT);144.0
1588;PT08.S4(NO2);1574.0
4082;PT08.S5(O3);-200.0
3488;PT08.S1(CO);1008.0
1411;PT08.S5(O3);1061.0
5616;PT08.S1(CO);1385.0
5603;PT08.S1(CO);931.0
2646;PT08.S5(O3);1092.0
1627;PT08.S1(CO);1029.0
3611;AH;1.7871
2033;NOx(GT);164.0
2024;PT08.S4(NO2);1756.0
1297;T;24.9
1511;CO(GT);2.4
