MotorData.IsAcceleration;NVL_Recv_Storage.GL_LightBarrier;NVL_Send_Storage.ActivateStorage;MotorData.Motor_Pos2reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Storage.GL_I_Slider_OUT;NVL_Recv_Storage.GL_I_Slider_IN;NVL_Recv_Storage.GL_I_ProcessStarted;PLC_PRG.Gripper;MotorData.Motor_Pos3reached
0;1;1;0;0;6;16;0;0;1;0;1
0;1;0;0;0;-2;-4;1;0;0;0;1
0;1;0;0;0;-3;8;1;0;1;0;1
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;2;7;0;1;0;0;0
0;1;0;0;0;-1;0;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;1;0;0;1;0;0;0
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;-3;8;0;1;0;0;1
0;1;0;0;0;0;7;0;1;0;0;0
0;1;0;0;0;-1;7;0;1;0;0;0
0;1;0;0;0;-1;3;0;1;0;0;0
0;1;0;0;0;-3;0;0;1;0;0;0
0;1;0;0;0;0;16;0;1;0;0;0
0;1;0;0;0;-1;12;0;1;0;0;0
0;1;0;0;0;2;17;1;0;1;0;1
0;1;0;0;0;5;17;0;1;0;0;1
0;1;0;0;0;5;12;0;1;0;0;1
0;1;0;0;0;3;15;1;0;0;0;1
0;1;0;0;0;3;15;1;0;0;0;1
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;-3;7;0;1;0;0;0
0;1;0;0;0;3;17;1;0;0;0;1
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;1;0;0;0
0;1;0;0;0;-3;0;0;1;0;0;0
