adbr;bfo1;cfo1;amud;asin2;bso1;bfo2;bso3;cso1;arnd;asin1
0.0;5.639190520554464;22.8326868700792;30.0;0.8577622737404327;30.860281596892577;42.403604777772415;0.3835531166295942;74.89812127836409;25.91313939015301;-0.744234318779989
1.0;15.430239744962227;17.871195240193682;29.0;0.4021758074498924;29.397689642631285;48.83524635704838;0.3806915109249963;76.87329165059818;15.40920700078576;-0.6207568797923666
1.0;15.42665939867632;17.87676922688977;29.0;0.4018095503013059;29.397322597372856;48.70418501356995;0.3793843580036923;76.74639866590704;15.65748053327236;-0.6207255191708682
1.0;15.4052101869685;17.88981179857165;29.0;0.4010768431939546;29.396588316199896;48.44013181127584;0.3767653190952916;76.5445054431214;15.793617750703309;-0.6206627949484388
1.0;15.397363710193169;17.893394726058048;29.0;0.4008936262910612;29.396404706229468;48.37371402502229;0.3761100143601802;76.50600736728292;15.638250407498775;-0.6206471132721585
1.0;15.39249737734366;17.89704540661554;29.0;0.400710393352527;29.39622108040285;48.30713365379855;0.375454717083893;76.47259515166263;15.556154165177864;-0.6206314313476083
1.0;15.389191202803236;17.900847339062228;29.0;0.4005271443855771;29.396037438727383;48.24039030056538;0.374799586327796;76.44436396011211;16.071188920092727;-0.6206157491748054
1.0;15.375413774829722;17.90484736390847;29.0;0.4003438793974373;29.395853781210423;48.17348356731397;0.3741448205359733;76.4213753715662;16.01478296843733;-0.6206000667537676
1.0;13.574273677742354;16.792667556481156;29.0;0.0004920799646848;27.13441600595181;48.84908599935823;0.3613916072803843;74.93608977615871;13.22037745494111;-0.5878250616878262
1.0;15.3470576388906;17.920506271540223;29.0;0.3996106593808509;29.39511899287455;47.90421483988187;0.3715350891521508;76.38180873107517;15.36120606082707;-0.6205373345872559
1.0;15.346771805835164;17.924810084884406;29.0;0.3994273143973585;29.39493525626031;47.83648520230602;0.3708870258717227;76.38466905393267;15.392073688430989;-0.6205216509250694
1.0;15.34585660567669;17.92940655169962;29.0;0.3992439534366693;29.394751503848664;47.7685897761651;0.3702418846831705;76.39235343475862;15.33651537183778;-0.6205059670146853
1.0;15.34604532166365;17.93428564731187;29.0;0.3990605765063263;29.394567735646955;47.700528156596654;0.36960048801031;76.40465320722161;15.310710439589329;-0.6204902828560878
1.0;13.78107449057376;16.642383791186592;27.0;-0.0081078311821792;26.986992201830333;47.37705354782225;0.3529363385951581;75.90629732138471;13.616380479628235;-0.5871291146559824
1.0;15.348744800358412;17.945024445177555;29.0;0.3986937747656028;29.39420015190276;47.56390471278171;0.3683331947948027;76.44206515140311;15.26405410016927;-0.6204589137943217
1.0;15.365682381804424;17.979019113253322;29.0;0.3977764914566131;29.393280916730845;47.2194091869718;0.3653369073326301;76.59434896329168;15.341576676687318;-0.6203804867967985
1.0;15.364762377013667;17.995742134393996;29.0;0.3974094667042068;29.39291311249194;47.08042758263017;0.3642692240650981;76.66982348993652;15.681043678256607;-0.6203491142606822
1.0;15.37576611646594;18.123578682165537;29.0;0.3952059849501334;29.39070496893089;46.53321633524172;0.3636844200043309;77.01714990368514;15.175685219769829;-0.6201608582019996
1.0;15.3710330530934;18.17697361874633;29.0;0.39447098454151;29.389968420346623;46.64978044764772;0.3651976534380027;77.00206038120608;15.5677745081187;-0.620098098243848
1.0;15.363704319725857;18.2048745246986;29.0;0.3941033896347606;29.38960005243261;46.70848798645712;0.3659461403783473;76.96081514698297;15.66156932186471;-0.6200667167765117
1.0;15.353377290115994;18.23346807843861;29.0;0.3937357316714698;29.38923162218257;46.76748103044199;0.3666843316115574;76.896355154076;15.660883699222795;-0.6200353343170686
1.0;15.339579090858871;18.262683317653792;29.0;0.3933680107104628;29.38886312965549;46.82676097566426;0.3674061470597436;76.80873993626514;15.833914050489248;-0.6200039508655689
1.0;8.729900969350503;21.143473109287047;30.0;0.7061826379007052;30.7027135640276;38.26379725840751;0.2664962428626978;68.83629706106741;22.43217027577373;-0.649348727429277
1.0;9.000546751665631;21.229593178693;30.0;0.7063242297197232;30.70285584808736;38.354126696973765;0.267084934388171;68.83120099541657;22.39796909173317;-0.6493639371150491
1.0;15.321912293756444;18.292274128353466;29.0;0.3930002268105749;29.388494574910307;46.886329225012666;0.3681024786768331;76.69856274612862;15.65828710966234;-0.619972566422063
1.0;15.315116957139288;18.30719563681556;29.0;0.3928163112769917;29.38831027422436;46.91622190401176;0.3684370387010466;76.63534800969717;15.557871870137356;-0.6199568738283178
1.0;15.310212883868198;18.322253163941813;29.0;0.392632380030756;29.388125958006;46.94618718823595;0.3687596099043324;76.5669623426196;15.64363004134879;-0.6199411809866009
1.0;15.295193584285023;18.35291196735657;29.0;0.3922644704296527;29.387757279001526;47.00633628197651;0.3693568774175475;76.41561676796691;15.723966961853655;-0.619909794559233
