adbr;bfo1;cfo1;amud;asin2;bso1;bfo2;bso3;cso1;arnd;asin1
1.0;14.145268441546484;21.22079658245789;28.0;0.233524246194903;28.232411673817264;42.4270556500374;0.3897731132099355;69.06681835422357;22.235658340648108;-0.7949394316758907
0.0;16.22405123303194;12.68873160681673;33.0;0.8059630706796737;33.04092567322039;47.46894428081934;0.4216332731555778;81.86652934347431;30.08118388413417;-0.7504533449516488
0.0;0.6500457834777807;38.26013390777992;35.0;0.99834757446824;35.99862965970699;43.19542858477912;0.3954285942041199;80.88713494640173;12.273808649296472;-0.7111606348837771
0.0;2.3072097107038907;27.62834617144213;29.0;0.3510498541262503;29.34646176890763;42.92396569184598;0.3339959652302577;73.47888821352298;16.118000985207143;-0.6164197472023633
0.0;9.766124573132863;17.722229507473713;30.0;0.7652902186395096;30.76213646748547;46.97760367183884;0.3609707355983524;78.47128146291196;19.183589944848364;-0.6559705313098464
0.0;6.6376222729264365;22.8049035572648;32.0;0.3458087487952243;32.35040673176185;47.83045833784135;0.4352547502533574;81.28348148864028;30.904929711432583;-0.7877622871091776
0.0;5.149603579794987;23.372122196330427;30.0;0.7693941039221112;30.76626441936532;46.02378633000215;0.348978461077778;77.44889574667748;19.723494114205224;-0.6564534602947358
1.0;8.806496225701274;24.56280168753481;30.0;0.7713069619268944;30.76818860277635;47.07443814301566;0.354347651951558;77.15698863988992;19.094740817055417;-0.6566797407085173
1.0;22.066585834704203;11.782010975191898;30.0;0.7584242876764652;30.75523096084607;50.52143826106289;0.3810780565836436;81.43585485416676;20.70271791387206;-0.6551700892444342
0.0;8.0062901256339;21.980317603454765;30.0;0.7862349199199797;30.78320739509987;46.31293055594658;0.3554214419969388;77.78907344024013;17.769328341964524;-0.6584728027081248
0.0;12.185265431956203;19.89305347249716;30.0;0.7836326966002547;30.78058901610652;46.94677060983682;0.3633757064812185;78.50202683186832;17.803612934890577;-0.6581566507404493
0.0;14.964836627011191;12.967428536751129;32.0;0.3976007804406697;32.40209712908161;53.3203108472091;0.4677452281067703;88.75918359908616;30.771778917656505;-0.784312876076171
0.0;14.016391377507157;19.55757924361857;30.0;0.7827622147175037;30.779713160916387;47.16533100423808;0.3660248363625969;78.66496641787703;17.708199272660817;-0.6580512409487256
1.0;24.26687665535828;10.03938158120852;30.0;0.8723068712446067;30.874703332007243;48.88320274674626;0.3915833943623195;79.98793138841494;23.96760277270001;-0.7422942280029525
1.0;15.095919775463878;19.638459126782408;30.0;0.7182556926408785;30.71484665124148;36.97016749174245;0.2611599824375079;68.106843818002;22.469398487661923;-0.6506558104137249
0.0;3.4609302082619045;30.896654365229736;32.0;0.329808363610604;32.33443447934505;41.51284539006157;0.3978939525252484;73.88601170931362;29.104457229747123;-0.7888083132103166
1.0;13.16514263157151;18.716634833665456;29.0;0.0140916135725187;29.286253027175224;50.211651015204566;0.374998677303293;79.52402730967073;12.75256765174134;-0.5889247415028608
1.0;20.616089902963;24.21052262077609;36.0;0.9374710982885188;36.93578478094826;40.50596066811415;0.3568529207952757;76.68665518580916;23.48433283886419;-0.6815273442360116
1.0;15.40414766851386;18.299677701526257;29.0;0.4330664987003124;29.428649933559665;54.63388680309234;0.4434246353171702;83.19976562476297;15.169153626437089;-0.6234188973020354
1.0;10.397509188508854;24.571613517047773;30.0;0.7723243155477238;30.76921200809595;47.61923107071652;0.3595869708461737;77.1597005981409;19.97760935438791;-0.656800399431356
1.0;10.756975016741128;30.513613285616387;35.0;0.994894175176918;35.995389214513544;43.66963391686048;0.4142283120282468;78.34316731271593;12.183595503872647;-0.7142190745914767
0.0;5.441371482102777;30.47335216796325;35.0;0.9887866510119888;35.98951890911525;47.63887672105615;0.43396048010192;84.69024306477654;17.811772238704073;-0.7176261771338275
1.0;13.497737462671134;29.657491954012784;35.0;0.9945235163084174;35.99394454822262;41.75806386857211;0.3546382482851322;76.07132875487882;19.827058408408032;-0.6996644485388503
1.0;21.41837820168625;14.563046953577087;29.0;0.8345371069439917;29.82309051660938;39.60291589683416;0.2797725103148518;69.89013819414127;23.69368856579399;-0.6646667824972335
1.0;12.058111774257702;24.20495014632819;30.0;0.773593226902184;30.77048849527626;48.28540890345902;0.3662730164920082;77.43542106044742;19.63400169164346;-0.6569511991897149
1.0;13.564677683513676;23.51731783557572;30.0;0.7749854551974221;30.77188907132273;48.99963679490342;0.3735853690960345;78.07444553803283;19.653330739884773;-0.6571170485725375
1.0;10.77692598219298;32.49962982538368;35.0;0.9868912239404896;35.9876825362992;46.257223567235336;0.4130339486699332;82.33198019286105;17.78691145578598;-0.7184752856482252
1.0;15.328411546048027;22.114619728332794;30.0;0.7772555530328809;30.77417286142232;48.46248301017572;0.3725183935347141;79.27619118286741;19.185481705073528;-0.6573883698650119
1.0;13.544588227273511;27.88602624698763;35.0;0.992725105414865;35.993315594558624;47.780022294416575;0.442485498045288;82.24930097034674;15.206528029072691;-0.715589549391983
0.0;4.938104816435327;24.924243530870857;30.0;0.6004726721514003;30.59995489250141;33.08641221157801;0.3130179928781463;63.61876515601557;22.129362208144755;-0.6386385691334914
0.0;11.57491975078444;13.779499952380348;30.0;0.7007812693867501;30.69728598932432;37.77498688288461;0.2729500831792988;69.17375211354604;22.28206753632336;-0.6487705669583432
0.0;0.0742898310446836;33.44399149474473;30.0;0.8142825167080906;30.81143855940759;36.84409797222763;0.2776161479741251;67.55128760002762;21.575529254404707;-0.6619877679643565
