adfl;bso2;aimp;ced1;bed1;bed2
1.0;0.9242004802289424;0.0;349.528131047412;2.2608587240637417;0.9801269418442474
1.0;1.4312616837208156;0.0;347.16897703752653;1.793566050137688;0.8296250493707604
0.0;1.2101545117802706;0.0;344.0361015681248;0.5170224465880701;0.0048256919461889
1.0;1.2233785319328951;0.0;344.5527372208218;0.5222448955435051;0.0050796757328304
1.0;1.2297339855376472;0.0;345.0656892619929;0.527520096508591;0.0053470270871899
1.0;1.2340068502855264;0.0;345.5748936936901;0.5328485823319101;0.0056284495654631
1.0;1.2360685815724033;0.0;346.0802857904233;0.5382308912443536;0.005924683753119
1.0;1.2358079112439455;0.0;346.5818000914859;0.5436675669134885;0.0062365092138095
1.0;1.2331327191521086;0.0;347.07937039318887;0.5491591584984732;0.0065647465408521
1.0;1.2279717492560656;0.0;347.57292974099977;0.5547062207055284;0.0069102595166865
1.0;1.2100210055528375;0.0;348.54774395473424;0.565969003882796;0.007656797248406
1.0;1.1972063269779916;0.0;349.0288610852155;0.5716858625078748;0.0080597865772695
1.0;1.181858315480267;0.0;349.505691774466;0.5774604671796715;0.00848398587081
1.0;1.1212825127117931;0.0;350.9097528820809;0.5951366199281577;0.0098953035379035
1.0;1.0966075958500956;0.0;351.3687214576068;0.601148100937533;0.0104161089872669
1.0;1.0699408336141352;0.0;351.823041350622;0.6072203039773061;0.0109643252497546
1.0;0.9800246755371051;0.0;353.1573555030664;0.6258074098574832;0.012788249307193
1.0;0.9475515257211116;0.0;353.5923229707395;0.6321286968257406;0.0134613150602032
1.0;0.914287791210936;0.0;354.0222586104606;0.6385138351775157;0.0141698053265297
1.0;0.8805403098794606;0.0;354.4470831797609;0.6449634698762785;0.0149155845542418
1.0;0.8129062047594567;0.0;355.28107765137435;0.658058840808365;0.0165269634950047
1.0;0.77970982903049;0.0;355.6900845500327;0.6647058998064292;0.0173968036789523
1.0;0.7163554966057931;0.0;356.49170321600434;0.6782021220349242;0.0192762367633821
1.0;0.6869310261924612;0.0;356.8841463705461;0.6850526485201255;0.0202907755404022
1.0;0.6594972049286519;0.0;357.2708980621843;0.691972372242551;0.0213587110951602
1.0;0.6120358515345323;0.0;358.0269791415535;0.7060222143072656;0.0236661618782939
1.0;0.5926984463845362;0.0;358.3961320683365;0.7131537518255209;0.0249117493455725
1.0;0.5767239846135744;0.0;358.75924057813194;0.7203573250762837;0.0262228940479711
1.0;0.5644125569058055;0.0;359.11621386272844;0.7276336616932159;0.0276030463662853
1.0;0.5560391593659259;0.0;359.4669600496456;0.734983496659814;0.0290558382803004
1.0;0.5518498659752752;0.0;359.8113861813785;0.7424075723836505;0.030585092926632
1.0;0.5520581438456754;0.0;360.14939819281204;0.7499066387713642;0.0321948346596126
1.0;0.5568413336847112;0.0;360.48090088651657;0.7574814533044083;0.0338892996416975
1.0;0.5663373843859849;0.0;360.8057979055892;0.7651327811155639;0.0356729469912605
1.0;0.5806418106111123;0.0;361.1239917036495;0.7728613950662262;0.0375504705171163
1.0;0.6238299578020352;0.0;361.7398733001535;0.78855361194391;0.0416071695480513
1.0;0.6526701260325902;0.0;362.0373597389019;0.7965187999433435;0.0437970205768961
1.0;0.6862280365187213;0.0;362.3277401488796;0.8045644443872156;0.0461021269230486
1.0;0.72435412040938;0.0;362.61091045010056;0.8126913579668845;0.0485285546558406
1.0;-0.5657600757837129;0.0;361.7456792915286;1.3843959747882215;0.7356077167016875
1.0;-0.5978148565866833;0.0;361.0463713298904;1.398379772513355;0.7743239123175657
0.0;-0.6161982142103157;0.0;359.3886806957212;1.4267725461823844;0.8579766341468872
0.0;-0.6061477160221446;0.0;358.40554768248063;1.4411843900832166;0.9031332991019864
0.0;-0.5895078578542714;0.0;357.29962170250496;1.4557418081648652;0.95066663063367
0.0;-0.5661793643597677;1.0;356.0528572969643;1.4704462708736012;1.0007017164564946
0.0;-0.4560484737959721;0.0;355.8222114841534;0.4848467027932639;0.0008184475363691
0.0;-0.4062964267591543;0.0;356.4065845344151;0.4897441442356201;0.0008615237224938
0.0;-0.350372090158899;0.0;356.98780380094286;0.4946910547834546;0.0009068670763093
0.0;-0.2885936719856595;0.0;357.5658101759414;0.4996879341247017;0.0009545969224309
0.0;-0.1491097586076377;0.0;358.7119444178087;0.5098336232269174;0.001057725121807
0.0;0.2662005929488373;0.0;361.5167843764967;0.5361082624161296;0.0013669568097974
0.0;-0.4580767385068866;0.0;360.59043156332655;1.960254220002238;1.0219030858743
0.0;-0.4158971974890813;0.0;358.63893514773247;1.9800547676790283;1.0756874588150525
0.0;-0.3139022435774721;0.0;354.0941411878675;2.020257899886776;1.191897461290917
0.0;-0.2546501354678294;0.0;351.43495530899105;2.040664545340177;1.254628906622018
0.0;-0.1903839502130128;0.0;348.46478165924344;2.0612773185254314;1.3206620069705453
0.0;-0.1215542014851632;0.0;345.1354806039204;2.08209830154084;1.3901705336532055
1.0;0.9924366061560628;0.0;344.4365005557416;0.363350529765888;0.0003592943030481
1.0;0.9742228285646664;0.0;345.10847545228614;0.3670207371372606;0.0003782045295243
1.0;0.9555285094235912;0.0;345.77879108835987;0.3707280173103642;0.0003981100310782
1.0;0.9365246109493378;0.0;346.44740528684696;0.3744727447579437;0.0004190631906087
1.0;0.9173922329959948;0.0;347.11427536811976;0.3782552977352966;0.0004411191480091
1.0;0.8795084411277414;0.0;348.44260991606245;0.3859354124429106;0.0004887746792345
1.0;0.8434704093080608;0.0;349.7634430419388;0.3937714645882161;0.0005415785919496
1.0;0.8266585295054678;0.0;350.42093438033265;0.3977489541295112;0.000570082728368
1.0;0.5900910641138843;0.0;362.3399816289913;1.4375976903656489;0.1770172738898546
1.0;0.5769685920998621;0.0;361.9827854382609;1.4521188791572208;0.1863339725156364
1.0;0.5676230522980394;0.0;361.6090240506409;1.4667867466234554;0.1961410237006699
1.0;0.5623038543315242;0.0;361.218346543251;1.4816027743671267;0.2064642354743894
1.0;0.5645843024188208;0.0;360.3846943525881;1.5116853120774685;0.2287692359827029
