aimp;arnd;amud;asin1;asin2;bso1;ced1;bed1;bed2;adfl;bso2
0.0;14.344042378159603;27.0;-0.5797385173808929;-0.0989457537401365;26.89618969477851;339.4480450342762;0.4729851374359766;0.0005608580214161;0.0;0.6144842472851362
0.0;11.515972941148238;29.0;-0.6130439636667601;0.3106645342570631;29.306007029003936;315.4808074856601;0.7515944062042536;0.0262726867612968;1.0;0.0440591625236821
0.0;10.645167423234366;29.0;-0.6127595063814247;0.3072406579138953;29.30257770087084;317.83849615142736;0.9006375220203083;0.0661423456819832;0.0;-0.4964115294224427
0.0;11.230279990500264;29.0;-0.6126330554282938;0.3057176543354821;29.30105229366832;318.00074069237223;0.9760419403751568;0.0996989880963795;0.0;-0.2468079416427534
0.0;10.980959849697948;29.0;-0.6125540156181462;0.3047653794184146;29.30009852255088;317.7823956613425;1.026342957508116;0.1288465291203681;0.0;0.0596572126361262
0.0;10.952700755041183;29.0;-0.6124907793596057;0.3040033400081379;29.299335289540227;317.41425901829814;1.068443910680116;0.1581897365678509;0.0;0.345877007928514
0.0;15.191780870909428;29.0;-0.6203961726926371;0.3979599799698448;29.39346479525712;320.9262239124079;2.291071765051212;1.034050980490185;1.0;0.3240743678340307
0.0;15.093957240858233;29.0;-0.6204432288911547;0.3985103499699985;29.39401633637497;327.2123593290384;2.2230246425574256;0.8865694593977723;1.0;0.7068620463534516
0.0;15.61668788375668;29.0;-0.6205687011669666;0.3999773013873278;29.395486418681404;339.19138715734425;2.0512841945023883;0.588168293121381;1.0;1.5623244338204632
0.0;14.523993744938762;27.0;-0.5788418839770945;-0.1098855679552316;26.884754223845007;363.0904263133648;0.8220756628061955;0.0094200811629037;1.0;0.7155214184928808
0.0;12.744178758112367;35.0;-0.7108230987859359;0.9986119000537268;35.99887050080591;323.9484182469599;0.4079323096644324;0.0014882998495969;1.0;1.2599801374637427
0.0;12.500811144014444;35.0;-0.7104853989144458;0.9988532176652054;35.999088326194745;336.7464856459253;0.5192104609723721;0.0050971088826619;1.0;1.3497253149942428
0.0;12.267500199005756;35.0;-0.7104572498683686;0.9988722887336876;35.99910543921288;337.72772002314485;0.5297525364476809;0.0056477660749716;1.0;1.1669668748150248
0.0;12.18687851576056;35.0;-0.7104431749190577;0.9988817643357846;35.99911393576888;338.21260512191463;0.5351035721693747;0.0059450169210228;1.0;1.0668949504287777
0.0;25.88190451932251;35.0;-0.6931627091557903;0.9809886712943828;36.55320900120384;325.0342937378847;0.3492414076735545;0.0008038939398685;0.0;1.0475397739828276
0.0;26.26981107591393;35.0;-0.6930762104278487;0.9807550870305703;36.68172942296647;328.7751995484781;0.3709493056181302;0.0010935965287075;1.0;1.4080386552960908
0.0;26.83865398633768;35.0;-0.6928310765042793;0.9800855965703696;36.95261431434792;338.9785780143362;0.4400644177800219;0.0026155066773641;1.0;1.5447287160765262
0.0;25.859395991075026;30.0;-0.6460726239224025;0.6750939761091374;30.671479269412924;332.0623197214;0.1021902963061178;1.7893573483298374e-06;0.0;0.9351474003021224
