adbr;bfo1;cfo1;bfo2;bso3;cso1
1.0;10.778402966163892;20.348265597830704;45.7071812302645;0.3293495684596054;72.36108568852252
1.0;15.263964540651852;18.07815926573824;52.19933842078187;0.4156272896114667;80.98969731608557
1.0;10.80070243897296;20.2823639572772;45.85518543239072;0.3307642666037791;72.52964554082291
1.0;10.868698481953734;20.110780289149886;46.29488098007904;0.3349904809491599;73.024194825965
1.0;10.933038383537696;19.97304156768949;46.72817416947424;0.3391900068633464;73.5080718358716
1.0;10.937184228215488;19.9340801737062;46.87119860160317;0.3405839472251361;73.66728876545965
1.0;10.938031052790963;19.916028011842563;46.8425707690812;0.3411787237542154;73.74631756270436
1.0;10.940580657540494;19.882326778576623;46.785522924939286;0.3418691383301837;73.90191302189595
1.0;10.939727197220815;19.83719154408435;46.70046818386047;0.3420658024263996;74.1246005653364
1.0;10.938484626867108;19.823402690443576;46.6722538058411;0.3419840248300425;74.19473478331402
1.0;10.937312600592406;19.810191355018617;46.64410775058772;0.3418506260671034;74.26230795888199
1.0;10.924856664831026;19.75195730870698;46.5043965048517;0.3406905066249;74.55168181891621
1.0;10.911379597511036;19.72290671922304;46.42137904116064;0.3397778956739343;74.67748480538441
1.0;10.848565737742016;19.678576912041954;46.2571443990154;0.337769270609164;74.79990712755973
1.0;10.807119575420232;19.65300486929375;46.12209507800697;0.3360271871855853;74.76406170961448
1.0;10.633346459954726;19.63384549114442;46.70972601946294;0.3383051552672622;74.15488498001959
1.0;10.6217420215359;19.63580674049972;46.68147436869906;0.3385000993509686;74.11172997516564
1.0;10.567828991555016;19.65116496107713;46.513395334604525;0.3380746114174002;73.89463867590295
1.0;10.541090838229424;19.66171264281351;46.40269325407545;0.3370464792147455;73.79437909311675
1.0;10.50448395799265;19.676952752202904;46.23863986477795;0.3351388569110426;73.70266417500316
1.0;10.49589522307692;19.67931749380331;46.211528856910256;0.3348021544369788;73.69243253415648
1.0;10.486075728915756;19.681728893376725;46.184483484242826;0.3344626741638569;73.68316319345202
1.0;10.463734674671777;19.690927337444865;46.07695515370882;0.3330870585619717;73.65171435287924
1.0;10.464315742439371;19.69449679511124;46.02358066108499;0.3323934322179481;73.63656963656994
1.0;10.46049433428566;19.69610093205957;45.99699027977953;0.3320459568769789;73.62846867795746
1.0;10.456820323739732;19.697604746815845;45.97046426544565;0.3316982380596911;73.61977761193708
1.0;10.474343826151529;19.709500970964232;46.67078598383139;0.3339225382824007;73.49915560886315
1.0;10.491277815641638;19.711012405708328;46.88537887449485;0.3357248912444164;73.47855717068965
1.0;10.499020905610744;19.71196280657094;47.027568910503575;0.3370056159040112;73.47411448297073
0.0;8.258822479628979;20.08124144033726;46.68365198590598;0.3372193925663877;73.63551731502865
0.0;8.095286845104413;20.13543541087993;46.65544137814211;0.3369414626474244;73.66257309884415
0.0;7.623854058768587;20.31372675482916;46.57121877423329;0.3360330907889657;73.75405391340001
0.0;7.472891639255778;20.3778855989434;46.54328042603784;0.3357128285057918;73.7875924872978
0.0;6.898348442894776;20.65445565024972;46.43220189618256;0.3343823065944291;73.93317209908345
0.0;6.36797821924329;20.95701269626229;46.32219528006315;0.3330102491685844;74.08889498363347
0.0;5.647890023259621;21.444753260622456;46.15917245759656;0.3309279695340339;74.31508021749146
0.0;5.536054306371764;21.52883620159539;46.13223175051935;0.330580336176331;74.34944483163356
0.0;4.624101223343979;22.303850044673407;45.29704975195497;0.327459711034551;74.56389621628931
0.0;4.532537879341239;22.39087403131649;45.17232690928442;0.3271143536350246;74.5710065634756
0.0;4.18405978442669;22.73838876040079;44.67646238934109;0.3257362503213779;74.54987820068882
0.0;4.101209843120869;22.82490686884061;44.553249289774975;0.3253925807687709;74.53082004614605
0.0;3.940399091069451;22.997236899733227;44.30772159706135;0.3247062912242269;74.47460908229512
0.0;3.862373953879109;23.08297814068232;44.18540554531128;0.3243636750613938;74.43712739187511
0.0;3.7109280892773584;23.25344936868195;43.94166539783306;0.3236795065045246;74.34282594435102
0.0;3.494820435859024;23.506185646624136;43.57827422012228;0.3226559243170599;74.15224187682523
0.0;2.749123010505785;24.469662412595447;42.15097326591832;0.3185937116575089;72.84368286621918
0.0;2.694686715642717;24.54591033130528;42.0339038226371;0.3182575077433502;72.70217046078778
0.0;2.438253309380689;24.916712490401032;41.45281444755561;0.3165818004170785;71.94600327809852
0.0;2.3899726457784896;24.988727594867733;41.33744330828595;0.316247718946124;71.78734912622738
0.0;2.0366002403203;25.538149385742603;40.42452009752137;0.3135877264870937;70.4816881835049
0.0;1.917997830977011;25.731736367325308;40.08673358210918;0.3125960073596002;69.99315352946917
0.0;1.7354761293365009;26.03917923532142;40.02617546202172;0.3109501067167794;69.20923074922285
0.0;1.7011113832778466;26.09839367597859;40.01415098568675;0.3106219679762633;69.06042839488751
1.0;15.606275639837785;23.290111022166823;50.06337382927796;0.4159009498908691;88.81262289756478
1.0;16.19968369422314;23.414467733797963;50.18516846297773;0.4163703278685886;88.4278893287578
1.0;18.18257609625736;23.55585413695193;50.60678970568062;0.4195244292720032;87.26356186443378
1.0;18.43478665633728;23.54439806098352;50.666434361361205;0.4200704189433111;87.12630426394892
1.0;19.15779468299385;23.470990336943007;50.84449574790077;0.4217701541129867;86.76500421648967
1.0;21.0936736217816;22.971638496281464;51.37090911569195;0.4271062019259087;86.15979728502005
1.0;12.025623509650895;36.03761195172708;40.05196118467592;0.3633525704957689;76.17389645977364
1.0;13.116639569436185;35.19799646314956;40.39149339479437;0.3650028845614901;75.9316859526952
1.0;14.031708424577126;34.34609152847077;40.42881800993271;0.3664236267570993;75.76837655043055
1.0;15.22301521820441;33.07208780897357;40.33575211419249;0.3658212618478433;75.67523145814481
1.0;18.960255783787385;27.5721602138672;40.69670839626328;0.3597605226808447;76.2102904903596
1.0;19.159527051605057;27.248783364784604;40.86372042859657;0.3607754980950411;76.23724084243744
1.0;19.59928995908025;26.473558249123275;40.78073319382989;0.3617454304822129;76.31632074463158
1.0;19.80882789167735;26.032302197056744;40.73142009331363;0.3613405472312184;76.37277965810513
1.0;20.05739058137819;25.472840926597364;40.66622297738925;0.3603044932584193;76.45750763606382
1.0;20.22993641882755;25.0743320871184;40.61773704181488;0.359341279358481;76.52602975157978
1.0;20.283353839267747;24.94547766789846;40.60165301178418;0.3590005823228031;76.54935519831078
0.0;2.981953282580845;33.0330728521423;41.56393655206341;0.3779294150477592;77.13086388483968
0.0;3.0421927458705738;32.93070579226073;41.58343379254677;0.3783286568857631;77.16636609041507
0.0;3.1036491267936115;32.82707397275887;41.60297829998779;0.3787283204798722;77.2062902415682
0.0;3.362143003812325;32.399880299357555;41.68163131193687;0.3803312013351195;77.41281666181636
0.0;3.945511439022484;31.4850226562327;41.84124150794565;0.3835573432308429;78.06006154950056
0.0;4.189488262250696;31.12157253404472;41.90189710640942;0.3847741892069157;78.3779784924708
0.0;4.2741215455601305;30.99802325304951;41.92221377544096;0.3851806618110382;78.49164968714746
0.0;4.360464534296844;30.873295234796338;41.94257971235416;0.3855875638091841;78.60873148139562
0.0;5.543236886819668;29.29133042440835;42.19085793665152;0.3905040460076351;80.15556374951751
0.0;6.004916835841168;28.73373408640599;42.47572297354439;0.3921567646491156;80.66148108439964
0.0;6.126224202410459;28.59245837155192;42.59755684027176;0.3925710360420955;80.7825556888722
0.0;6.5050487469799885;28.16485882763103;42.96484438345146;0.3938164776916401;81.1315180979485
0.0;6.770524817904213;27.87717196362069;43.21119831048404;0.3946489662351546;81.35193458441178
0.0;7.046835170866817;27.587930781554707;43.45875551648181;0.3954832142870869;81.56241969043994
0.0;7.6337453891498015;27.006920971638124;43.957503329904654;0.3971570031345957;81.95381787232203
0.0;7.787957269389526;26.86157628782945;44.08295156114571;0.3975765555285271;82.0456453365914
0.0;8.269537629750017;26.426661720642688;44.46113524135132;0.3988378717416011;82.3072999284027
0.0;8.436593363023094;26.28237301155712;44.58781196048102;0.3992591980963333;82.39007335845244
0.0;8.607023845362148;26.138591370405976;44.714797678833456;0.3996809688458482;82.47071409473052
0.0;9.139252445247402;25.711375147406496;45.09761638414357;0.4009489503891288;82.70040716805813
