116;?;-24;230.0;-569.0;752.0;44;989.0;138.0;799;-1554.0;?;554.0;86.0;-1.0;?;-227.0;-422.0;1081.0;-673.0;-736.0;-628.0;-1078.0;74;-683.0;335.0;263.0;-583.0;-448.0;-219.0
116;21;-24;222.0;?;755.0;26;935.0;99.0;797;-1267.0;421.0;388.0;76.0;13.0;-823.0;-192.0;-403.0;1082.0;-659.0;-743.0;-732.0;-1076.0;74;-672.0;268.0;-591.0;-583.0;-469.0;-271.0
116;22;-24;211.0;-263.0;741.0;0;960.0;?;801;-634.0;447.0;330.0;68.0;7.0;-1082.0;-164.0;-394.0;1068.0;-649.0;-695.0;-710.0;-1038.0;74;-675.0;261.0;79.0;-578.0;-477.0;-314.0
116;21;-24;199.0;-307.0;791.0;-4;1017.0;50.0;797;-228.0;460.0;343.0;66.0;15.0;-929.0;-149.0;-394.0;981.0;-640.0;-803.0;-744.0;-913.0;74;-672.0;361.0;-52.0;-582.0;-477.0;-272.0
116;21;-24;192.0;-432.0;772.0;12;992.0;53.0;791;60.0;455.0;323.0;72.0;1.0;-830.0;-148.0;-398.0;962.0;-633.0;-1004.0;-641.0;-772.0;74;?;350.0;-142.0;-596.0;-470.0;-211.0
116;21;-24;193.0;-432.0;817.0;-1;969.0;66.0;797;263.0;441.0;257.0;81.0;9.0;-750.0;-142.0;?;935.0;-629.0;-1025.0;-710.0;-1049.0;74;-668.0;342.0;-127.0;-611.0;-459.0;-197.0
116;21;-24;194.0;-439.0;759.0;-7;971.0;87.0;800;432.0;427.0;370.0;94.0;-5.0;-691.0;-151.0;-412.0;888.0;-629.0;-804.0;-709.0;-1313.0;74;-665.0;271.0;-49.0;-620.0;-445.0;-167.0
116;19;-24;192.0;-429.0;734.0;12;1002.0;113.0;796;545.0;414.0;419.0;110.0;11.0;-591.0;-166.0;-420.0;850.0;-632.0;-739.0;-620.0;-1257.0;74;-665.0;193.0;19.0;-627.0;-427.0;-318.0
116;18;-24;?;-405.0;702.0;1;1005.0;154.0;797;764.0;396.0;466.0;127.0;-4.0;-658.0;-195.0;-430.0;954.0;-634.0;-633.0;-547.0;-1186.0;74;-668.0;290.0;319.0;-635.0;-402.0;-605.0
116;?;-24;582.0;?;607.0;17;932.0;587.0;797;35.0;-357.0;841.0;700.0;-22.0;-696.0;-678.0;-218.0;1015.0;-688.0;-151.0;-632.0;-658.0;74;-658.0;431.0;-56.0;-246.0;251.0;165.0
116;19;-24;581.0;-290.0;591.0;14;931.0;602.0;795;13.0;-353.0;1051.0;702.0;-42.0;-689.0;-677.0;-216.0;?;-691.0;-300.0;?;-659.0;?;-657.0;299.0;-100.0;-246.0;251.0;277.0
