2.2;1402.0;88.0;9.0;939.0;131.0;1140.0;114.0;1555.0;1074.0;11.9;54.0;0.7502
0.9;1094.0;24.0;2.3;609.0;45.0;1579.0;60.0;1276.0;620.0;10.7;59.7;0.7648
0.6;1010.0;19.0;1.7;561.0;-200.0;1705.0;-200.0;1235.0;501.0;10.3;60.2;0.7517
-200.0;1011.0;14.0;1.3;527.0;21.0;1818.0;34.0;1197.0;445.0;10.1;60.5;0.7465
1.1;1144.0;29.0;3.2;667.0;98.0;1490.0;82.0;1339.0;730.0;10.2;59.6;0.7417
2.0;1333.0;64.0;8.0;900.0;174.0;1136.0;112.0;1517.0;1102.0;10.8;57.4;0.7408
2.2;1292.0;95.0;8.3;912.0;193.0;1103.0;131.0;1591.0;957.0;9.7;71.2;0.8569
1.4;988.0;40.0;4.1;718.0;82.0;1396.0;91.0;1304.0;692.0;7.1;61.8;0.6276
0.8;889.0;21.0;1.9;574.0;-200.0;1680.0;-200.0;1187.0;512.0;7.0;62.3;0.6261
-200.0;831.0;10.0;1.1;506.0;21.0;1893.0;32.0;1134.0;384.0;6.1;65.9;0.6248
2.7;1287.0;169.0;12.8;1078.0;163.0;949.0;123.0;1660.0;1061.0;16.3;35.7;0.656
2.9;1353.0;185.0;14.2;1122.0;190.0;922.0;126.0;1740.0;1139.0;15.8;37.0;0.661
1.9;1196.0;67.0;7.4;873.0;139.0;1071.0;97.0;1463.0;1144.0;9.1;63.9;0.7423
2.7;1336.0;132.0;11.8;1043.0;256.0;935.0;96.0;1678.0;1192.0;6.5;71.6;0.6945
4.1;1542.0;283.0;16.1;1184.0;296.0;808.0;158.0;1780.0;1583.0;15.6;42.2;0.7451
3.6;1451.0;210.0;14.0;1117.0;239.0;875.0;161.0;1679.0;1387.0;18.4;33.8;0.709
2.0;1240.0;108.0;9.2;947.0;119.0;1049.0;116.0;1532.0;947.0;18.4;33.6;0.7042
3.2;1473.0;191.0;15.5;1163.0;227.0;831.0;148.0;1779.0;1395.0;16.1;41.0;0.7451
4.2;1611.0;284.0;19.2;1274.0;279.0;754.0;161.0;1915.0;1697.0;15.7;44.1;0.7786
4.2;1621.0;269.0;18.3;1247.0;283.0;762.0;159.0;1860.0;1886.0;15.3;46.8;0.8091
2.4;1344.0;132.0;9.7;968.0;-200.0;921.0;-200.0;1620.0;1278.0;11.6;63.4;0.8674
1.0;1076.0;29.0;2.5;618.0;44.0;1395.0;63.0;1333.0;872.0;11.6;62.2;0.8473
1.6;1235.0;57.0;6.4;828.0;118.0;1055.0;83.0;1527.0;1093.0;12.4;60.0;0.8627
1.9;1258.0;99.0;8.2;906.0;112.0;1081.0;107.0;1511.0;900.0;21.9;29.0;0.7525
3.0;1458.0;150.0;11.9;1045.0;170.0;974.0;129.0;1646.0;1099.0;22.2;28.4;0.7516
4.6;1808.0;262.0;20.6;1312.0;261.0;753.0;157.0;1993.0;1698.0;18.4;41.7;0.8732
1.8;1224.0;66.0;7.0;855.0;108.0;998.0;88.0;1566.0;1149.0;13.4;61.3;0.9361
-200.0;1078.0;44.0;4.0;711.0;66.0;1150.0;71.0;1468.0;1013.0;12.3;65.4;0.9351
1.0;1075.0;39.0;3.9;703.0;88.0;1156.0;74.0;1464.0;1010.0;11.9;67.4;0.9375
1.4;1157.0;51.0;6.4;830.0;138.0;1030.0;80.0;1584.0;1083.0;11.4;70.5;0.9475
2.9;1400.0;191.0;15.4;1162.0;159.0;838.0;111.0;1829.0;1263.0;23.9;30.0;0.8757
8.0;2040.0;685.0;39.2;1754.0;404.0;542.0;187.0;2679.0;2122.0;20.4;42.5;1.0086
4.2;1595.0;319.0;19.9;1294.0;256.0;678.0;145.0;2058.0;1707.0;16.7;57.4;1.0786
1.4;1142.0;67.0;6.9;852.0;89.0;1008.0;101.0;1547.0;1164.0;15.3;61.4;1.058
3.4;1541.0;218.0;16.2;1185.0;263.0;770.0;97.0;1889.0;1407.0;11.7;63.7;0.8719
3.3;1452.0;283.0;18.3;1250.0;217.0;776.0;154.0;1868.0;1583.0;24.4;27.4;0.8231
3.9;1551.0;261.0;19.1;1271.0;181.0;800.0;137.0;1875.0;1432.0;21.3;34.8;0.873
5.1;1800.0;349.0;24.9;1426.0;317.0;700.0;177.0;2106.0;2034.0;19.0;41.3;0.9007
0.9;998.0;34.0;4.1;714.0;70.0;1169.0;79.0;1383.0;992.0;14.1;55.6;0.891
-200.0;883.0;17.0;1.9;577.0;54.0;1396.0;60.0;1303.0;808.0;12.7;57.9;0.8447
1.6;1173.0;84.0;7.5;878.0;160.0;1038.0;84.0;1556.0;1052.0;9.9;65.2;0.7956
4.3;1522.0;368.0;21.3;1331.0;280.0;703.0;134.0;2026.0;1734.0;17.7;40.1;0.8048
2.9;1438.0;200.0;15.4;1161.0;221.0;819.0;135.0;1782.0;1595.0;21.1;33.4;0.8265
2.5;1393.0;145.0;12.5;1067.0;210.0;905.0;142.0;1654.0;1490.0;24.3;28.3;0.8471
2.8;1452.0;188.0;15.1;1152.0;204.0;861.0;153.0;1747.0;1508.0;25.6;25.6;0.8254
2.0;1207.0;103.0;10.4;994.0;135.0;1013.0;104.0;1520.0;1045.0;26.8;18.7;0.65
2.9;1365.0;193.0;15.2;1154.0;186.0;940.0;129.0;1679.0;1221.0;29.3;15.8;0.6309
2.5;1247.0;134.0;12.3;1060.0;147.0;1032.0;114.0;1525.0;1069.0;28.5;14.9;0.5708
1.4;1161.0;70.0;8.1;904.0;92.0;947.0;107.0;1502.0;1240.0;14.3;55.4;0.8975
6.6;1934.0;506.0;35.8;1682.0;421.0;541.0;151.0;2468.0;2051.0;14.3;50.6;0.8186
2.0;1287.0;-200.0;8.9;936.0;126.0;918.0;106.0;1606.0;1040.0;12.0;69.7;0.9735
0.7;961.0;-200.0;2.5;622.0;-200.0;1382.0;-200.0;1301.0;430.0;12.5;67.5;0.9768
2.8;1283.0;-200.0;14.0;1117.0;192.0;813.0;127.0;1751.0;1188.0;15.5;50.1;0.8744
4.5;1469.0;-200.0;21.7;1344.0;251.0;677.0;144.0;1997.0;1471.0;15.5;50.6;0.884
1.7;1127.0;-200.0;5.8;802.0;104.0;1064.0;92.0;1447.0;837.0;13.8;57.9;0.9085
1.6;1090.0;-200.0;5.2;773.0;86.0;1105.0;83.0;1429.0;761.0;13.9;55.9;0.8842
1.3;1017.0;-200.0;4.1;718.0;74.0;1182.0;81.0;1382.0;650.0;13.9;55.6;0.8765
-200.0;945.0;-200.0;2.9;646.0;44.0;1308.0;55.0;1332.0;505.0;13.8;54.6;0.8574
2.4;1348.0;-200.0;10.5;998.0;147.0;834.0;102.0;1689.0;1218.0;14.6;53.1;0.8765
2.6;1495.0;-200.0;11.7;1040.0;168.0;809.0;105.0;1735.0;1373.0;17.1;47.9;0.9281
1.6;1283.0;-200.0;6.7;844.0;79.0;1036.0;76.0;1539.0;766.0;19.5;42.3;0.9493
3.9;1625.0;-200.0;16.4;1191.0;229.0;733.0;139.0;1885.0;1442.0;17.1;51.3;0.9914
2.8;1456.0;-200.0;10.6;999.0;175.0;835.0;107.0;1714.0;1202.0;15.7;58.6;1.0396
1.6;1203.0;-200.0;6.2;823.0;89.0;1004.0;84.0;1526.0;903.0;15.6;56.6;0.9951
1.1;1062.0;-200.0;4.0;711.0;55.0;1136.0;66.0;1461.0;700.0;14.9;60.6;1.0196
1.8;1279.0;-200.0;7.3;870.0;106.0;911.0;81.0;1646.0;1000.0;18.9;49.6;1.07
1.9;1239.0;-200.0;6.8;848.0;102.0;981.0;80.0;1568.0;822.0;20.8;41.6;1.0091
3.8;1546.0;-200.0;15.1;1151.0;173.0;769.0;116.0;1874.0;1122.0;18.5;43.8;0.9252
4.3;1605.0;-200.0;15.1;1153.0;266.0;769.0;144.0;1840.0;1637.0;17.9;46.9;0.952
2.1;1094.0;-200.0;10.7;1003.0;130.0;965.0;99.0;1574.0;813.0;21.3;26.8;0.6681
4.5;1425.0;624.0;21.0;1325.0;238.0;678.0;146.0;1965.0;1356.0;15.3;47.4;0.8178
3.0;1441.0;248.0;14.2;1124.0;224.0;851.0;130.0;1829.0;1089.0;10.0;74.2;0.9117
3.0;1308.0;325.0;15.5;1166.0;220.0;792.0;131.0;1794.0;1236.0;12.8;55.8;0.821
2.7;1209.0;267.0;13.4;1097.0;207.0;837.0;129.0;1746.0;1147.0;13.1;54.8;0.8234
2.0;1132.0;118.0;8.7;927.0;128.0;944.0;100.0;1570.0;781.0;12.0;61.1;0.8537
3.0;1225.0;276.0;13.8;1111.0;176.0;818.0;122.0;1719.0;1013.0;13.6;54.6;0.8465
1.3;1041.0;74.0;5.4;782.0;78.0;1105.0;86.0;1425.0;911.0;11.0;61.4;0.8057
3.1;1383.0;245.0;13.8;1109.0;174.0;832.0;97.0;1706.0;1173.0;11.0;57.3;0.7501
2.7;1390.0;230.0;11.4;1028.0;197.0;829.0;126.0;1730.0;1002.0;9.6;81.1;0.972
0.5;858.0;29.0;0.9;490.0;18.0;1707.0;28.0;1212.0;378.0;9.3;72.3;0.8496
1.3;1027.0;95.0;5.9;809.0;106.0;1081.0;88.0;1442.0;733.0;13.6;53.0;0.8209
2.0;1102.0;143.0;9.4;957.0;120.0;968.0;88.0;1527.0;820.0;17.1;37.4;0.7225
1.5;1014.0;104.0;5.7;798.0;99.0;1083.0;106.0;1376.0;909.0;10.6;56.1;0.714
0.9;1005.0;64.0;4.0;713.0;103.0;1130.0;78.0;1363.0;924.0;8.0;71.8;0.7711
3.4;1351.0;375.0;16.7;1201.0;239.0;783.0;110.0;1828.0;1307.0;9.8;59.6;0.7214
3.8;1408.0;592.0;19.3;1278.0;275.0;682.0;114.0;1928.0;1481.0;11.2;57.0;0.7544
2.7;1207.0;296.0;13.4;1098.0;180.0;826.0;121.0;1664.0;1195.0;16.8;35.3;0.6729
1.9;1009.0;199.0;8.4;916.0;103.0;1015.0;85.0;1391.0;738.0;16.3;30.8;0.5683
1.5;1021.0;77.0;5.2;776.0;94.0;1144.0;87.0;1307.0;753.0;9.4;53.4;0.63
1.0;940.0;57.0;3.2;664.0;70.0;1290.0;79.0;1232.0;646.0;8.6;57.8;0.6488
0.8;915.0;27.0;1.9;578.0;32.0;1417.0;48.0;1212.0;665.0;8.2;58.9;0.6444
1.1;976.0;42.0;3.3;669.0;68.0;1270.0;65.0;1266.0;795.0;7.2;62.9;0.6396
1.8;1163.0;128.0;8.5;919.0;128.0;922.0;84.0;1530.0;1076.0;11.1;50.5;0.6654
2.1;1121.0;156.0;9.4;955.0;130.0;992.0;99.0;1451.0;834.0;17.8;29.2;0.592
1.9;1071.0;176.0;9.0;940.0;111.0;994.0;93.0;1449.0;756.0;17.6;30.1;0.6013
2.5;1157.0;305.0;12.6;1072.0;137.0;888.0;114.0;1596.0;905.0;17.7;28.6;0.5735
3.0;1306.0;306.0;12.9;1079.0;196.0;827.0;133.0;1621.0;1286.0;14.7;40.1;0.6657
2.3;1293.0;161.0;8.9;937.0;121.0;930.0;102.0;1464.0;1200.0;10.9;55.9;0.7277
2.3;1274.0;101.0;8.3;912.0;111.0;939.0;97.0;1451.0;1188.0;10.3;58.1;0.7278
1.7;1135.0;95.0;6.3;827.0;87.0;1013.0;79.0;1395.0;1070.0;9.3;62.2;0.7294
2.2;1151.0;129.0;8.3;911.0;-200.0;935.0;-200.0;1501.0;1075.0;8.2;66.7;0.7276
0.8;870.0;54.0;2.6;626.0;39.0;1325.0;52.0;1284.0;755.0;9.6;58.5;0.7
1.1;942.0;57.0;2.9;648.0;63.0;1300.0;77.0;1204.0;500.0;11.5;46.6;0.6319
0.9;888.0;40.0;2.2;598.0;46.0;1396.0;58.0;1156.0;417.0;10.6;48.0;0.6135
0.9;946.0;40.0;2.9;643.0;76.0;1309.0;75.0;1232.0;760.0;9.9;50.7;0.6167
1.5;984.0;139.0;5.5;790.0;103.0;1131.0;92.0;1268.0;532.0;17.9;26.8;0.5446
1.9;1058.0;166.0;7.9;896.0;98.0;996.0;95.0;1358.0;603.0;17.0;28.9;0.5558
2.1;1127.0;163.0;8.2;907.0;108.0;957.0;106.0;1404.0;796.0;14.5;35.4;0.5839
1.1;930.0;58.0;4.0;710.0;61.0;1278.0;82.0;1137.0;509.0;13.5;28.5;0.4405
0.7;866.0;33.0;1.8;569.0;41.0;1468.0;66.0;1055.0;436.0;11.6;33.6;0.4595
0.8;949.0;25.0;1.4;540.0;-200.0;1457.0;-200.0;1104.0;747.0;11.7;38.7;0.5298
1.1;1054.0;86.0;5.3;779.0;111.0;1080.0;98.0;1266.0;1013.0;11.3;40.3;0.5376
3.9;1429.0;649.0;18.4;1251.0;249.0;734.0;146.0;1754.0;1548.0;18.3;26.6;0.5529
1.0;1038.0;57.0;3.5;684.0;85.0;1220.0;93.0;1279.0;688.0;14.4;38.5;0.6291
3.1;1390.0;386.0;13.5;1100.0;195.0;755.0;119.0;1799.0;1192.0;14.9;59.3;0.9974
2.3;1224.0;278.0;10.1;980.0;152.0;850.0;111.0;1637.0;1055.0;15.7;50.9;0.8997
