aimp;adfl;bso2;bed1;bed2;amud;asin2;bso1;ced1;arnd;asin1
0.0;1.0;1.1386288879004145;0.5397719456971661;0.0034261507600432;30.0;0.8039406811091332;30.801026937280284;355.0270564960564;21.26303912476465;-0.6606675975931912
0.0;1.0;1.050186268062028;0.5619135828985654;0.0042064143277516;30.0;0.8034646563043315;30.800547761642832;357.1110480780042;20.34714762119703;-0.6606075411929865
0.0;1.0;1.119380967621033;0.545224187572895;0.0036064744842561;30.0;0.8038217231324423;30.80090719142056;355.5539463491889;21.183450608951272;-0.6606525838895202
0.0;1.0;1.0238352828504402;0.5675894776753186;0.004427804555528;30.0;0.803345569744728;30.800427887666707;357.6220004219435;20.175488917399093;-0.6605925264323075
0.0;1.0;1.0873916820126577;0.5075125857993072;0.0115333276525693;30.0;0.8424963487192059;30.845136478592888;353.88089500095145;25.37399027819518;-0.7461681505508005
0.0;0.0;-0.3771846270508493;0.4442642682090651;0.0020177473103746;28.0;0.1793252827799967;28.18419062018176;357.01635526091536;19.57658248315888;-0.7982882714845367
0.0;1.0;1.3253458442857913;1.811456421582189;0.5759340118217976;28.0;0.1386524319179246;28.143507268860706;348.80037295649555;17.179526427338054;-0.8007628644993134
0.0;1.0;1.1774422127955673;0.5390014883284829;0.0010925619380999;27.0;-0.1015326577434821;26.8935108211665;346.29661770961616;14.318832074174903;-0.5795266491161889
0.0;1.0;0.9904304032149284;0.645886878356434;0.0027505603079483;27.0;-0.1051133880207485;26.889748349991585;354.65990002922223;14.944851940334502;-0.5792332283852226
0.0;1.0;0.8301508609857141;0.6860334535649723;0.0037417911189439;27.0;-0.1063066643448065;26.88848917297855;357.09512293084333;14.77026517283751;-0.5791354047911094
0.0;1.0;0.9961659093758292;0.5733227047225441;0.0046608469005558;30.0;0.8032264510513697;30.80030798167347;358.1287972492067;19.930411426084024;-0.6605775114074021
0.0;0.0;-0.3039132778862101;0.4532846323936997;0.0022357310918279;28.0;0.1797187843582064;28.184576669769;358.27108752961715;19.64987707741423;-0.7982641798239885
0.0;0.0;-0.1595843499927658;0.4671597439487207;0.0026076467028172;28.0;0.1803089827901567;28.18515410737512;360.13307964996125;19.23149520320616;-0.7982280399384027
0.0;0.0;-0.1034803200781197;0.471878529241132;0.0027448912661233;28.0;0.1805057011866549;28.18534614178214;360.7481643814253;19.26746703064404;-0.7982159926712796
0.0;0.0;0.5145194509486214;2.454447466384581;1.0785295049515646;30.0;0.7586849314565655;30.75549309156139;357.7428452766561;20.851858589142296;-0.6552003079765117
0.0;0.0;0.7708792143171505;2.529578476721692;1.2579437293501263;30.0;0.7582939202783882;30.755099850171927;349.0494252002206;20.5660754929268;-0.6551549794852851
0.0;1.0;1.507911488132493;0.5175293029945432;0.0034558443672292;28.0;0.2704886573895284;28.50711301967217;356.5520393648899;22.255221264031785;-0.7926160860665505
0.0;1.0;1.4288831985585395;0.5227568717116599;0.0036377309128729;28.0;0.2706811966107789;28.56446279155457;357.1058275031321;21.847891035785707;-0.7926038914873311
0.0;1.0;0.9426406804407104;1.1906613242483803;0.3408006039857321;37.0;0.8840661460727571;37.897927678066814;366.6696191092413;28.10818025017181;-0.6718974701400563
0.0;1.0;0.6238299578020352;0.78855361194391;0.0416071695480513;37.0;0.8878687477235924;37.88131187420058;361.7398733001535;27.9478112299548;-0.6725045724011675
0.0;1.0;1.1212825127117931;0.5951366199281577;0.0098953035379035;37.0;0.8904313547218473;37.88311251707717;350.9097528820809;27.979096101248697;-0.6729189189924287
0.0;1.0;0.6182173018800787;0.5158001983364667;0.0014341973387772;36.0;0.9097543999984018;36.934170658664;343.4203831949412;28.67171203036718;-0.6761966155289506
0.0;1.0;1.0429991335153996;0.5442005445261633;0.0044661792501566;28.0;0.2714512451465123;28.81224668258429;359.2845697251939;21.26903856323812;-0.7925551100001036
0.0;0.0;0.723222912470933;1.6590494261542077;0.0189170594253984;33.0;0.790791215057363;33.762966143723865;623.4217280640416;29.93866401858945;-0.7521164873880204
0.0;1.0;0.9326486949196408;0.5496975197233973;0.0047012413159543;28.0;0.2716437301545166;28.878657620707177;359.81982857731384;20.91791391412123;-0.7925429138357252
0.0;1.0;0.2279386089537374;0.5838652254889629;0.0063954471215254;28.0;0.2727984117526897;29.311647811214183;362.9470329983469;20.31703016294685;-0.7924697301922904
0.0;0.0;0.4863922458268435;0.5165513081892659;0.0043552460720634;28.0;0.1822758409000539;28.187064249988246;366.1473122602125;19.43146323741436;-0.7981075528998961
0.0;1.0;0.810979474845371;0.759650262611951;0.0195976451339888;30.0;0.7998781006845802;30.79693763442169;370.324776199368;20.57032475771156;-0.6601569834540417
0.0;1.0;0.7894799061550195;1.112951649824276;0.1376280283995146;30.0;0.7952938092405185;30.792323637686657;378.1243227636773;18.94910389399244;-0.6595859358363051
0.0;0.0;-0.4685420295063046;0.4099424964138172;0.0013386147908811;28.0;0.1777509901763804;28.1826381910603;351.89925132879785;19.990667981166805;-0.7983846253536977
0.0;0.0;-0.6168091968360349;2.483837401543182;1.1701224841558155;29.0;0.8231248265880633;30.05992486692154;346.1583858420716;23.09031082900895;-0.66314123506825
0.0;0.0;-0.5903234147882755;2.3384836078926665;0.8601475491409202;29.0;0.8238056663455052;29.95505277924805;360.00972835492456;23.08580797429134;-0.6632310496082399
0.0;0.0;-0.5662044609052145;2.31509877181374;0.8171401716838742;29.0;0.8239190243321279;29.93905077141617;361.7904171920051;23.179817467104822;-0.6632460177697426
0.0;1.0;1.2998327769122209;0.9681477223532718;0.0398241349295015;32.0;0.5922920389631635;32.59624047988227;299.70616397682625;26.952418547942475;-0.7701573099465627
0.0;0.0;-0.2061053039090864;0.6608200001940336;0.0052916353543856;31.0;0.8154467413022944;31.559742301830426;331.65237918148244;27.99974145007454;-0.7493816647227252
0.0;1.0;0.1693973865187308;0.1885900361202918;1.3426164801952451e-05;32.0;0.7154727710525208;32.71881473946449;340.9860921014034;25.849632347921528;-0.7596324274510604
0.0;0.0;-0.4162297728144212;0.7380939118333308;0.0306900591755902;35.0;0.9991638852261664;35.99936472064315;351.2728612537967;12.575579461067576;-0.7099926265260563
0.0;1.0;0.1897382197932699;0.1983091580612465;1.7351377051663865e-05;32.0;0.7161710538182545;32.719534816751604;345.17638562008966;25.943919890775263;-0.7595673883875584
0.0;0.0;-0.31412134085809;0.611903865390773;0.0034301066414898;36.0;0.9083376449516876;36.9228291421582;351.6478107489668;29.48368179984855;-0.6759460912391563
0.0;1.0;-0.006054974986059;0.3561358272355656;0.0006528089401866;28.0;0.1749948855993652;28.179894608163387;342.625918603316;18.825069571623462;-0.7985531954427615
0.0;0.0;-0.3233426828044034;0.3820931955418045;0.000934804633575;28.0;0.1763731107334931;28.18127012758529;347.307605231298;19.28766158382184;-0.798468918223225
0.0;0.0;-0.4263542278629911;0.3977667943278304;0.0011476948563317;28.0;0.1771605129179493;28.18205289322303;349.94340759740805;19.851582659473035;-0.7984207527854312
0.0;0.0;0.5481063418774219;0.219275860879171;2.8979967519184e-05;32.0;0.7175654701392524;32.720997407234066;353.59476790036854;25.76196956335088;-0.7594372874741832
0.0;0.0;0.5931089584457993;0.2259879283387605;3.3800807720290414e-05;32.0;0.7179832355881155;32.72144220358622;356.12782261670765;25.305837483738085;-0.7593982512763304
0.0;0.0;0.5954770738286723;0.2305763986723401;3.745241852663758e-05;32.0;0.718261602300021;32.72174025311474;357.8179361208875;26.21967636353225;-0.7593722256256202
0.0;0.0;0.0131520281988621;0.7866894602424623;0.012365665381313;36.0;0.9062351112725334;36.86891809849431;361.1093068024573;32.405383169020446;-0.6755775312255138
0.0;0.0;0.552670369218744;0.2376343773129109;4.368265756132099e-05;32.0;0.7186789368754486;32.72218953020109;360.35477753107466;26.239154122211428;-0.7593331848714467
0.0;1.0;0.9652861875046004;1.1878465843247694;0.1012860590233134;36.0;0.9027379352097138;36.740997588192016;366.29245735787765;32.346436269293285;-0.6749727272231681
0.0;1.0;0.0882162011107467;0.1152888542741791;3.311416570512859e-06;30.0;0.6733214773579441;30.66969872727624;342.93104520982035;25.202288830515982;-0.6458894190910314
0.0;0.0;0.3948396846434669;0.6601758370412552;0.0192656287264542;30.0;0.7902960890412263;30.78729405949901;361.5301780438477;17.94951084371823;-0.6589693782418925
0.0;0.0;-0.5684753671991262;0.1262032595353309;5.254136726537829e-06;30.0;0.671989557581388;30.66836077671198;351.23391897946703;23.8799810199053;-0.6457519910523085
0.0;0.0;-0.5853382800302829;0.1274780399346777;5.530670238460873e-06;30.0;0.6718414320181854;30.668211981634656;352.1642083449666;24.37495322333647;-0.645736719978638
0.0;0.0;-0.4250173440706315;0.1409559559585883;9.237229033331635e-06;30.0;0.6703586993136785;30.6667225669182;361.5493095240711;24.55351654669468;-0.6455839950367868
0.0;0.0;0.3079936115641492;1.2985268833719952;0.5424831579329463;30.0;0.8879646556778709;30.890220407899697;379.27476308256377;26.036540664432287;-0.7400789457482342
0.0;1.0;0.8440822817230599;0.5929200326551782;0.0099272160119967;30.0;0.8806822788348205;30.883003575943945;362.2392399235522;25.410870850377385;-0.7411271759990716
0.0;0.0;-0.4490206850886568;0.9560192764629524;0.0089531080737102;29.0;0.8337649569170713;29.8046030181888;396.44979459972257;22.9860983876804;-0.6645621763942724
0.0;0.0;0.2841386658369798;0.6792445671479697;0.0510469827009149;30.0;0.8456066323625436;30.848222775094303;368.3438719610874;24.64865465656268;-0.7457818856985466
0.0;0.0;-0.0143634886962095;0.2391264794947835;0.0005313369164104;35.0;0.9920342167584408;35.99206439672364;195.1482106575345;20.51802930051433;-0.6981195589180181
0.0;0.0;0.850876869580579;0.4326977030458572;0.0011084747010111;30.0;0.8065496123024821;30.803653231332497;342.5793696450142;23.21222274209871;-0.6609978322036496
0.0;1.0;1.179361246195514;0.4689246176745775;0.0016708480003507;30.0;0.8056027140687224;30.80270001282626;347.27859560880006;22.09024322141349;-0.6608777616937489
0.0;1.0;1.2040333418272189;0.4832784715583315;0.0019487948684656;30.0;0.8052470954030262;30.802342025973303;348.9933784170695;21.88210595864965;-0.6608327308905724
0.0;1.0;0.6594972049286519;0.691972372242551;0.0213587110951602;37.0;0.8890619971217467;37.88119730016417;357.2708980621843;28.26610759203372;-0.6726969738398151
0.0;1.0;1.6243889091399517;0.440899433840705;0.0056245153220993;30.0;0.840984682356949;30.843636360530223;345.7687480897218;26.92125657320361;-0.7463545334074609
0.0;1.0;1.62809972594473;0.4453529634754596;0.005920542444315;30.0;0.8410928773221942;30.84374373130559;346.3669493259264;27.13762050877776;-0.7463412222866244
0.0;1.0;1.5784229090563977;0.4636215004426883;0.0072688729451923;30.0;0.8415253207028902;30.84417287686597;348.73255011370725;26.760863872274896;-0.7462879748179475
0.0;1.0;-0.247608865483157;2.202560697918972;0.740727924447088;30.0;0.9287774439630664;30.912389952914896;353.49282935567845;32.48440378115948;-0.7334392219555693
0.0;1.0;1.4210943994503369;0.4826394192941612;0.0089242690834997;30.0;0.8419572255074097;30.84460148215504;351.0520056328309;26.19567514252844;-0.7462347225730183
0.0;1.0;1.3655044241898082;0.4875145649435972;0.0093939674563155;30.0;0.8420651175235809;30.844708549027832;351.62423821743727;26.004172180449988;-0.7462214087655449
0.0;0.0;0.3926973633636259;0.6285918030634325;0.0183051354467327;30.0;0.8917965413032658;30.89401573620916;387.0770854717628;26.2609155840254;-0.7395137679125481
0.0;0.0;0.9048113897981718;0.7740493382444792;0.0994404790949524;30.0;0.8469916696568143;30.84959703103082;373.4286348251866;24.568949691459867;-0.7456086510417678
0.0;1.0;-0.1722087753812253;0.6267693205547782;0.0338656112794463;30.0;0.8447514598849336;30.84737422855885;364.7364583451929;24.78585451250952;-0.7458884665836459
0.0;1.0;0.0745607508048231;0.5725645845203928;0.0213437815188341;30.0;0.8437868060179867;30.84641702087824;360.3073526827506;24.409580647306843;-0.7460083472550645
0.0;1.0;0.1457774532167304;0.5668389386751889;0.0202765924428924;30.0;0.8436794534404539;30.84631049513041;359.7932778998998;24.43710648831821;-0.7460216658377251
0.0;1.0;0.2225683676157406;0.561170549288437;0.0192627628207477;30.0;0.843572067115682;30.84620393553037;359.27507576301434;24.55170798585307;-0.7460349841219676
0.0;1.0;0.3889830304873386;0.5500032553575971;0.0173846434457248;30.0;0.8433571932418484;30.8459907147906;358.2265655705537;24.88216760018088;-0.7460616197952147
0.0;1.0;0.9219952406191144;0.5178171470251068;0.0127793104183594;30.0;0.8427117621351412;30.845350240560013;354.9890172407041;25.75765215524236;-0.7461415196526034
0.0;1.0;1.8019143136238416;2.002976918316912;0.961914948081226;28.0;0.1406328355015114;28.14548628258592;335.9102739470505;16.380166356292754;-0.8006430521852773
0.0;1.0;1.443496191750033;0.7166259287130265;0.0595443809351594;28.0;0.1568502096130835;28.161677562186348;323.5213942695535;16.95019285205603;-0.7996593836340644
0.0;1.0;1.2200078698424544;0.2439067597437927;2.8589590799215617e-05;32.0;0.310862704780538;32.31552020567816;409.64177136522267;20.965912361405376;-0.7900360133354938
0.0;1.0;1.5437226787790503;0.4176577950270894;0.000488432578112;36.0;0.9114899877446794;36.9304970130323;331.8414451032873;27.388385528114643;-0.676505978786333
0.0;1.0;1.1177569703446306;0.4986835444054096;0.0098890062581338;36.0;0.974367490370066;36.97326563904111;372.9419759592933;25.21812840056137;-0.6908815837091066
0.0;1.0;-0.1916653375858012;0.7407917014928042;0.0460869566880615;35.0;0.9998398752823924;35.99992812488618;366.5956357680287;12.75909243016267;-0.7083710690719378
0.0;0.0;0.3393219973146714;0.9183441282390488;0.0491095867160272;32.0;0.5265187717913173;32.530684941652666;239.63667182741588;25.335789843691625;-0.7751975408289489
0.0;1.0;1.1845672188591765;0.9779714449435872;0.1290436913498706;35.0;0.9993771695670868;35.99955058102982;357.3259149649261;14.076557752292985;-0.7095981581183526
