adbr;bfo1;cfo1;bfo2;bso3;cso1
1.0;12.394468772987304;21.81042538641376;44.3331340500628;0.3648956254189579;73.9337083923791
1.0;12.581363122118086;21.45907202249478;44.07812308274183;0.3606926472867144;73.88155163713273
1.0;12.34608293148743;21.91289988500876;44.40386979919123;0.3660432340375777;73.89948929701501
1.0;12.286365217796638;22.05519212917196;44.49898731843915;0.3675646566006849;73.83252091538682
1.0;12.237503295374736;22.205712867736267;44.595031013032;0.3690572793971353;73.75451513311943
1.0;12.228095258624805;22.24491284951805;44.619187713654846;0.3694215693319906;73.73525027403501
1.0;12.217744695937975;22.284834391274188;44.64340301001904;0.369780425594037;73.71663168008989
1.0;12.209904705233653;22.325472928263423;44.667677045209416;0.3701325209059247;73.6989356992562
1.0;12.199748833399706;22.36691873428069;44.69200996266023;0.3704762265007331;73.68243471464059
0.0;7.359845875317894;22.260811887157125;44.17576580603446;0.3550730760885178;74.08743744298924
1.0;12.59745438573463;21.42901266464909;44.05527538381588;0.3603122446074229;73.86195421504526
1.0;12.61281386171744;21.39924898546577;44.03248294923686;0.3599322008677116;73.8400712947924
1.0;15.57667882903488;27.90480357554311;38.14524561487301;0.3301650930738811;72.21238334070351
1.0;20.210384262773665;22.7392739029719;39.78932421245715;0.3667985780206974;74.42056007091709
1.0;14.08599733567767;29.15345421220725;41.661942979198805;0.3537344190892429;76.47941607921115
1.0;16.5261407226973;24.77519157137199;41.610972025172806;0.3556170804848895;76.83005328310982
1.0;19.80882789167735;26.032302197056744;40.73142009331363;0.3613405472312184;76.37277965810513
1.0;12.62736000898528;21.369794885664145;44.00974564438391;0.3595525235982305;73.81600523090044
1.0;12.184943473396396;22.40913277842342;44.716401906156;0.3708095434877248;73.66739441044932
1.0;12.175033923969494;22.452011577416297;44.74085301983239;0.3711300181631725;73.65407087340118
1.0;12.16711809422189;22.495710985094444;44.76536344817698;0.3714346389233118;73.64270790819559
1.0;12.142556410740314;22.58576927559221;44.8145628285864;0.3719806928145552;73.62676192209288
1.0;12.551794198544698;21.520029615718126;44.12398481376221;0.3614544898308193;73.91355444411647
1.0;12.639349683085364;21.34071037848891;43.9870633349642;0.3591732188493892;73.78987139493873
1.0;12.46110799284826;28.19803981287764;34.87937728388595;0.3461636366221828;64.5276718017506
1.0;12.649603644097985;21.31203199240515;43.96443588701198;0.3587942914669785;73.76179670493349
1.0;12.669144729663364;21.22890354835891;43.8968813771935;0.3576598083330545;73.66733790213513
0.0;10.178134783322696;21.54542561870266;39.72071658333481;0.3873690748789943;75.1228874944947
0.0;12.203982409866638;24.641188621607466;39.19234947553954;0.3509728822682251;76.83563893564913
1.0;18.20146466595536;22.36008269848161;43.18855482254679;0.3949105394430695;73.68441551459404
0.0;5.946518129398655;23.49607869531305;38.36749251119875;0.3358804435105518;71.77747342418213
1.0;24.41464121714195;17.406213670030752;46.752315628864224;0.412711128781397;81.61058418272562
1.0;16.61675911380563;22.921850319872227;46.89973629396605;0.3822312586425963;80.87985337122791
1.0;15.715022950395712;23.957636202708;48.69752680844021;0.3988404493863762;84.27174250068879
1.0;12.762730849982548;22.781716451107545;43.80220382244284;0.3475818773745178;73.70965240772675
1.0;13.141323513128166;21.90611374185147;43.815864662558944;0.3437227671421676;73.87116571470364
1.0;13.399195441335744;21.34400770269901;44.28427046980255;0.3474085460765883;73.66864590463732
1.0;13.575664582609726;20.99994804697918;44.12133886851345;0.3466922979252989;73.57838609419687
1.0;14.372933750147816;20.151219019540697;43.71483797623821;0.3407223340295361;73.53625632590047
1.0;14.914984110267715;19.04097481201445;45.63596380820082;0.3528732574963761;73.46330075358117
0.0;7.177843322814773;19.7360233186352;37.71557261778254;0.3306518265696974;68.99770822432762
0.0;2.82069004903512;27.652465190616468;32.778479700657655;0.3038995735021625;63.63244584508303
1.0;12.520208817506056;21.58241697514892;44.17006922585392;0.3622176237301038;73.93557226530147
1.0;12.501491690488752;21.614066673537828;44.19319527736084;0.3625996283612194;73.94275584756424
1.0;7.546103379997282;27.790007600440365;45.86319096194525;0.4151771922512479;74.93392189717673
1.0;13.19541385403202;21.49086298244371;38.45992679818763;0.2690020199349911;68.98761678762078
0.0;0.0347426098303962;33.4630275746945;36.6110742046535;0.2666981958439894;67.60593464416577
1.0;12.433952428544355;21.743750882099693;44.28626164448694;0.3641298607851855;73.94626552504447
0.0;2.096412091690377;29.19035546319876;40.73788754000695;0.3311474829139397;73.0412706522471
0.0;1.9561901736245777;28.8799286984408;37.09336297252084;0.3087206027798908;68.17018325159144
0.0;4.1207656393603935;25.108745986240425;43.52790502399626;0.3443807969619274;74.40840020890111
1.0;12.11168767621358;22.6791486446182;44.86400121035757;0.3724068577447873;73.62116170853686
1.0;12.088633065151022;22.72701136611197;44.88881039173722;0.3725568149159763;73.62264647901715
1.0;11.856297360787824;23.077093171368592;44.96404607715565;0.3712276715574231;73.72038696483284
1.0;11.281461522626232;23.84542894154766;44.399219476129886;0.3715336261240092;74.16447928930515
1.0;10.130128841706613;25.06884846981005;44.90843639737873;0.3798308958779658;74.21861990602059
1.0;9.186402120317217;26.206787467728244;46.051684444127424;0.4086599534679993;74.64192048712124
1.0;11.204985504664624;24.889109674854154;43.79593978691233;0.3457753652214356;71.04827996097059
1.0;9.664496108280607;26.588102480966768;42.36544704273497;0.3332474354747826;69.30970857963662
1.0;14.77500382351904;20.849122869381173;42.73214576263615;0.3923430753725431;69.36587983818245
1.0;17.481707246025934;20.97459306310392;38.46475876560547;0.2704864152301074;65.32942609853106
1.0;21.693047916697623;13.954573850912425;39.511226248533134;0.2777179289729258;69.74494267667401
1.0;7.811471173557072;35.07866355405964;37.17060936855793;0.3641018116538375;70.57587031915827
1.0;5.375428928225861;29.189405778455253;46.66982488532517;0.4256514495201172;75.26710290729008
0.0;2.681783575141046;28.485356244281256;47.797586539805046;0.4337462956385831;79.9027998942497
1.0;10.12049818390059;31.75571434824207;41.23391981139172;0.3947382726734745;75.55798901863037
1.0;27.041456971774323;9.166657101422016;36.30121364267806;0.2638835793111436;67.26149516211123
0.0;0.4585094582194808;32.60619638304718;39.63746658910667;0.3056132406096453;70.78719005661529
0.0;4.961769132282329;29.905869961904344;38.63599754031201;0.3347316036503565;74.78849930213661
1.0;15.34585660567669;17.92940655169962;47.7685897761651;0.3702418846831705;76.39235343475862
1.0;7.92814200649192;36.67238946528229;30.897758949033324;0.3121548613770415;64.91266174511577
0.0;3.8971354060848;27.84095350461227;38.69846913509911;0.3682266719108116;71.41911915798741
1.0;17.70980811485702;15.30053539253478;45.51163518229869;0.413968917507841;74.04698716914544
1.0;25.525941705974684;9.600935273142635;45.96832997880183;0.415258094646842;76.71655258007162
1.0;12.79263939371668;20.956835629985783;44.54353238070154;0.3586752611061095;73.28854033340743
1.0;18.658087053063696;14.443301944747446;47.85611438603398;0.4369261606387907;76.79338930383909
0.0;10.762188976189424;20.964467583978465;44.625576224246856;0.3615210077508554;73.25995614438183
1.0;12.722771045572449;21.07478485065253;44.16129111479305;0.3567398545370577;73.45038991642619
1.0;12.711008727710068;21.09948436422846;44.08428070408074;0.3565769939094708;73.48697126255756
0.0;2.055197206664918;35.567461418298244;41.206257197612985;0.3657278955371217;78.73438653065814
1.0;14.199097739063014;25.63630915601489;52.72695382998656;0.4389384991339367;88.2369358838767
0.0;6.687415683627209;23.08375421925552;46.05101684663616;0.3520602017086904;77.52214723800867
0.0;0.6803190172688829;31.736965457262897;45.45861365426391;0.4073207948619966;75.86486120899079
1.0;15.254370489390595;18.09688819614489;52.37014275691459;0.4174753646537886;81.18713853299553
1.0;10.489580985554737;22.79276847507252;54.726523021796254;0.4487773833190108;84.45663480139093
1.0;13.838543081546668;16.075652882624425;44.98905933122938;0.3313401924267087;72.73657635709404
1.0;9.48637437221486;37.59752722537719;39.66396072274211;0.3644461546596654;76.80467060299654
1.0;17.508811026851625;22.12205947802072;28.148959774614685;0.2360993945576073;55.90216179514004
1.0;29.86172846857945;7.605373596470294;54.02849071477679;0.4314025039758916;86.16473503339151
0.0;13.870169906105348;14.133816088075152;47.15469086457897;0.4022117048770243;80.98008021731656
1.0;11.805954441629472;29.232219438025485;44.06948455154097;0.4110647515403475;79.45238784298945
1.0;10.79476393040739;24.099843653737448;46.09489997138183;0.4069683866700673;75.30457581696022
1.0;11.254381797900477;22.71867676004485;48.0280002178819;0.4175533477599009;76.01137212349148
0.0;0.0593448909836318;34.845525172890106;27.820268688872805;0.2252689430578072;60.23971413884198
0.0;5.50954566953286;26.22303023473405;51.83695199755682;0.450550211334866;83.65358564832374
0.0;2.887732791422412;33.87055937236847;48.18673358775006;0.4216114048997176;85.14725702321262
1.0;11.314101610697222;22.40521378484813;48.807377165311976;0.4277888147524121;78.50211898201778
0.0;0.665675711343935;37.42863362026105;33.76699790160137;0.3169749658462236;69.86637932228395
1.0;10.567828991555016;19.65116496107713;46.513395334604525;0.3380746114174002;73.89463867590295
1.0;15.082259303404804;18.5851310445795;56.30296917452188;0.4630503591633303;85.39465864445648
